Scan Count	Temperature [ITS-90, deg C]	Conductivity [S/m]	Pressure, Strain Gauge [db]	Depth [salt water, m]	Oxygen Saturation, Weiss [ml/l]	Salinity, Practical [PSU]
350	5.66900	3.2425325	189.2047	188.0791	7.066318	33.04325
351	5.67051	3.2421633	188.0759	186.9575	7.066299	33.03816
352	5.67092	3.2419255	186.9625	185.8512	7.066348	33.03563
353	5.67288	3.2407689	185.8672	184.7629	7.066686	33.02118
354	5.67540	3.2399936	184.7476	183.6505	7.066755	33.01051
355	5.67671	3.2394246	183.6189	182.5290	7.066865	33.00336
356	5.67806	3.2386745	182.4810	181.3984	7.067063	32.99412
357	5.67922	3.2373871	181.3371	180.2617	7.067567	32.97901
358	5.67811	3.2356378	180.2114	179.1432	7.068594	32.96089
359	5.67786	3.2346633	179.4236	178.3604	7.069117	32.95052
360	5.67852	3.2343446	178.7726	177.7135	7.069188	32.94661
361	5.68078	3.2339634	177.8356	176.7825	7.069085	32.94055
362	5.68451	3.2335447	176.8528	175.8060	7.068821	32.93267
363	5.68934	3.2333196	175.8185	174.7781	7.068317	32.92592
364	5.69176	3.2332942	174.7689	173.7352	7.068007	32.92379
365	5.69307	3.2331628	173.7496	172.7224	7.067891	32.92153
366	5.69267	3.2328940	172.7456	171.7248	7.068058	32.91939
367	5.69201	3.2328188	171.7508	170.7362	7.068156	32.91967
368	5.68939	3.2322129	170.7102	169.7022	7.068773	32.91589
369	5.68919	3.2295846	169.6545	168.6532	7.070149	32.88694
370	5.69191	3.2281926	168.6261	167.6312	7.070516	32.86909
371	5.69196	3.2277118	167.6069	166.6185	7.070738	32.86411
372	5.69161	3.2271999	166.5907	165.6087	7.071027	32.85918
373	5.69554	3.2252780	165.5865	164.6108	7.071522	32.83416
374	5.70914	3.2225208	164.5370	163.5679	7.071254	32.79035
375	5.71931	3.2211611	163.4873	162.5248	7.070678	32.76565
376	5.72415	3.2205933	162.4437	161.4878	7.070351	32.75506
377	5.72667	3.2203374	161.4215	160.4719	7.070149	32.75023
378	5.72692	3.2203059	160.4080	159.4648	7.070112	32.75013
379	5.72909	3.2194702	159.4133	158.4763	7.070257	32.73910
380	5.73343	3.2188029	158.4032	157.4725	7.070045	32.72787
381	5.73781	3.2178614	157.3807	156.4565	7.069969	32.71351
382	5.74714	3.2168202	156.3310	155.4134	7.069332	32.69326
383	5.75344	3.2164085	155.2905	154.3793	7.068741	32.68303
384	5.75606	3.2162836	154.2802	153.3753	7.068458	32.67958
385	5.75839	3.2160838	153.2456	152.3472	7.068251	32.67560
386	5.75949	3.2160025	152.2324	151.3403	7.068133	32.67410
387	5.76040	3.2157841	151.2284	150.3425	7.068111	32.67126
388	5.76136	3.2155844	150.2028	149.3234	7.068073	32.66858
389	5.76166	3.2155654	149.1714	148.2983	7.068022	32.66858
390	5.76176	3.2156585	148.1490	147.2823	7.067938	32.67003
391	5.76202	3.2155523	147.1299	146.2695	7.067939	32.66909
392	5.76207	3.2155270	146.1012	145.2472	7.067923	32.66926
393	5.76247	3.2153647	145.0605	144.2129	7.067934	32.66755
394	5.76287	3.2152273	144.0320	143.1908	7.067932	32.66612
395	5.76419	3.2148594	143.0127	142.1778	7.067938	32.66120
396	5.76464	3.2148529	141.9933	141.1647	7.067862	32.66119
397	5.76424	3.2147030	140.9799	140.1576	7.067967	32.66039
398	5.76434	3.2144909	139.9699	139.1538	7.068043	32.65840
399	5.76439	3.2142912	138.9504	138.1406	7.068117	32.65660
400	5.76550	3.2138735	137.9309	137.1274	7.068174	32.65132
401	5.76721	3.2134247	136.9177	136.1203	7.068173	32.64511
402	5.77362	3.2113378	135.8923	135.1013	7.068442	32.61593
403	5.78346	3.2092887	134.8728	134.0880	7.068265	32.58387
404	5.79214	3.2082052	134.1213	133.3411	7.067735	32.56368
405	5.79487	3.2078688	133.6254	132.8484	7.067561	32.55751
406	5.79562	3.2079496	133.1386	132.3645	7.067414	32.55793
407	5.79583	3.2078809	132.5180	131.7477	7.067410	32.55727
408	5.79638	3.2077188	131.8213	131.0552	7.067410	32.55525
409	5.79694	3.2075008	131.1184	130.3567	7.067439	32.55260
410	5.79724	3.2072329	130.4338	129.6762	7.067525	32.54963
411	5.79759	3.2070833	129.7126	128.9594	7.067543	32.54796
412	5.79835	3.2064170	128.8879	128.1398	7.067777	32.54014
