Date Tim	"e	Temperatu"	e  (*C)
9/7/2008	21:52	6.59
9/7/2008	21:53	6.59
9/7/2008	21:53	6.59
9/7/2008	21:53	6.59
9/7/2008	21:53	6.59
9/7/2008	21:53	6.59
9/7/2008	21:53	6.59
9/7/2008	21:54	6.59
9/7/2008	21:54	6.59
9/7/2008	21:54	6.59
9/7/2008	21:54	6.59
9/7/2008	21:54	6.59
9/7/2008	21:54	6.59
9/7/2008	21:55	6.59
9/7/2008	21:55	6.59
9/7/2008	21:55	6.59
9/7/2008	21:55	6.59
9/7/2008	21:55	6.59
9/7/2008	21:55	6.59
9/7/2008	21:56	6.59
9/7/2008	21:56	6.59
9/7/2008	21:56	6.59
9/7/2008	21:56	6.59
9/7/2008	21:56	6.59
9/7/2008	21:56	6.59
9/7/2008	21:57	6.59
9/7/2008	21:57	6.59
9/7/2008	21:57	6.59
9/7/2008	21:57	6.59
9/7/2008	21:57	6.59
9/7/2008	21:57	6.59
9/7/2008	21:58	6.59
9/7/2008	21:58	6.59
9/7/2008	21:58	6.59
9/7/2008	21:58	6.59
9/7/2008	21:58	6.59
9/7/2008	21:58	6.59
9/7/2008	21:59	6.59
9/7/2008	21:59	6.59
9/7/2008	21:59	6.59
9/7/2008	21:59	6.59
9/7/2008	21:59	6.59
9/7/2008	21:59	6.59
9/7/2008	22:00	6.59
9/7/2008	22:00	6.59
9/7/2008	22:00	6.59
9/7/2008	22:00	6.59
9/7/2008	22:00	6.59
9/7/2008	22:00	6.59
9/7/2008	22:01	6.59
9/7/2008	22:01	6.59
9/7/2008	22:01	6.59
9/7/2008	22:01	6.59
9/7/2008	22:01	6.59
9/7/2008	22:01	6.59
9/7/2008	22:02	6.59
9/7/2008	22:02	6.59
9/7/2008	22:02	6.59
9/7/2008	22:02	6.59
9/7/2008	22:02	6.59
9/7/2008	22:02	6.59
9/7/2008	22:03	6.59
9/7/2008	22:03	6.59
9/7/2008	22:03	6.59
9/7/2008	22:03	6.59
9/7/2008	22:03	6.59
9/7/2008	22:03	6.59
9/7/2008	22:04	6.59
9/7/2008	22:04	6.59
9/7/2008	22:04	6.59
9/7/2008	22:04	6.59
9/7/2008	22:04	6.59
9/7/2008	22:04	6.59
9/7/2008	22:05	6.59
9/7/2008	22:05	6.59
9/7/2008	22:05	6.59
9/7/2008	22:05	6.59
9/7/2008	22:05	6.59
9/7/2008	22:05	6.59
9/7/2008	22:06	6.59
9/7/2008	22:06	6.59
9/7/2008	22:06	6.59
9/7/2008	22:06	6.59
9/7/2008	22:06	6.59
9/7/2008	22:06	6.59
9/7/2008	22:07	6.59
9/7/2008	22:07	6.59
9/7/2008	22:07	6.59
9/7/2008	22:07	6.59
9/7/2008	22:07	6.59
9/7/2008	22:07	6.59
9/7/2008	22:08	6.59
9/7/2008	22:08	6.59
9/7/2008	22:08	6.59
9/7/2008	22:08	6.59
9/7/2008	22:08	6.59
9/7/2008	22:08	6.59
9/7/2008	22:09	6.59
9/7/2008	22:09	6.59
9/7/2008	22:09	6.59
9/7/2008	22:09	6.59
9/7/2008	22:09	6.59
9/7/2008	22:09	6.59
9/7/2008	22:10	6.59
9/7/2008	22:10	6.59
9/7/2008	22:10	6.59
9/7/2008	22:10	6.59
9/7/2008	22:10	6.59
9/7/2008	22:10	6.59
9/7/2008	22:11	6.59
9/7/2008	22:11	6.59
9/7/2008	22:11	6.59
9/7/2008	22:11	6.59
9/7/2008	22:11	6.59
9/7/2008	22:11	6.59
9/7/2008	22:12	6.59
9/7/2008	22:12	6.59
9/7/2008	22:12	6.59
9/7/2008	22:12	6.59
9/7/2008	22:12	6.59
9/7/2008	22:12	6.59
9/7/2008	22:13	6.59
9/7/2008	22:13	6.59
9/7/2008	22:13	6.59
9/7/2008	22:13	6.59
9/7/2008	22:13	6.59
9/7/2008	22:13	6.59
9/7/2008	22:14	6.59
9/7/2008	22:14	6.59
9/7/2008	22:14	6.59
9/7/2008	22:14	6.59
9/7/2008	22:14	6.59
9/7/2008	22:14	6.59
9/7/2008	22:15	6.59
9/7/2008	22:15	6.59
9/7/2008	22:15	6.59
9/7/2008	22:15	6.59
9/7/2008	22:15	6.59
9/7/2008	22:15	6.59
9/7/2008	22:16	6.59
9/7/2008	22:16	6.59
9/7/2008	22:16	6.59
9/7/2008	22:16	6.59
9/7/2008	22:16	6.59
9/7/2008	22:16	6.59
9/7/2008	22:17	6.59
9/7/2008	22:17	6.59
9/7/2008	22:17	6.59
9/7/2008	22:17	6.59
9/7/2008	22:17	6.59
9/7/2008	22:17	6.59
9/7/2008	22:18	6.59
9/7/2008	22:18	6.59
9/7/2008	22:18	6.59
9/7/2008	22:18	6.59
9/7/2008	22:18	6.59
9/7/2008	22:18	6.59
9/7/2008	22:19	6.59
9/7/2008	22:19	6.59
9/7/2008	22:19	6.59
9/7/2008	22:19	6.59
9/7/2008	22:19	6.59
9/7/2008	22:19	6.59
9/7/2008	22:20	6.59
9/7/2008	22:20	6.59
9/7/2008	22:20	6.59
9/7/2008	22:20	6.59
9/7/2008	22:20	6.59
9/7/2008	22:20	6.59
9/7/2008	22:21	6.59
9/7/2008	22:21	6.59
9/7/2008	22:21	6.59
9/7/2008	22:21	6.59
9/7/2008	22:21	6.59
9/7/2008	22:21	6.59
9/7/2008	22:22	6.59
9/7/2008	22:22	6.59
9/7/2008	22:22	6.59
9/7/2008	22:22	6.59
9/7/2008	22:22	6.59
9/7/2008	22:22	6.59
9/7/2008	22:23	6.59
9/7/2008	22:23	6.59
9/7/2008	22:23	6.59
9/7/2008	22:23	6.59
9/7/2008	22:23	6.59
9/7/2008	22:23	6.59
9/7/2008	22:24	6.59
9/7/2008	22:24	6.59
9/7/2008	22:24	6.59
9/7/2008	22:24	6.59
9/7/2008	22:24	6.59
9/7/2008	22:24	6.59
9/7/2008	22:25	6.59
9/7/2008	22:25	6.59
9/7/2008	22:25	6.59
9/7/2008	22:25	6.59
9/7/2008	22:25	6.59
9/7/2008	22:25	6.59
9/7/2008	22:26	6.59
9/7/2008	22:26	6.59
9/7/2008	22:26	6.59
9/7/2008	22:26	6.59
9/7/2008	22:26	6.59
9/7/2008	22:26	6.59
9/7/2008	22:27	6.59
9/7/2008	22:27	6.59
9/7/2008	22:27	6.59
9/7/2008	22:27	6.59
9/7/2008	22:27	6.59
9/7/2008	22:27	6.59
9/7/2008	22:28	6.59
9/7/2008	22:28	6.59
9/7/2008	22:28	6.59
9/7/2008	22:28	6.59
9/7/2008	22:28	6.59
9/7/2008	22:28	6.59
9/7/2008	22:29	6.59
9/7/2008	22:29	6.59
9/7/2008	22:29	6.59
9/7/2008	22:29	6.59
9/7/2008	22:29	6.59
9/7/2008	22:29	6.59
9/7/2008	22:30	6.59
9/7/2008	22:30	6.59
9/7/2008	22:30	6.59
9/7/2008	22:30	6.59
9/7/2008	22:30	6.59
9/7/2008	22:30	6.59
9/7/2008	22:31	6.59
9/7/2008	22:31	6.59
9/7/2008	22:31	6.59
9/7/2008	22:31	6.59
9/7/2008	22:31	6.59
9/7/2008	22:31	6.59
9/7/2008	22:32	6.59
9/7/2008	22:32	6.59
9/7/2008	22:32	6.59
9/7/2008	22:32	6.59
9/7/2008	22:32	6.59
9/7/2008	22:32	6.59
9/7/2008	22:33	6.59
9/7/2008	22:33	6.59
9/7/2008	22:33	6.59
9/7/2008	22:33	6.59
9/7/2008	22:33	6.59
9/7/2008	22:33	6.59
9/7/2008	22:34	6.59
9/7/2008	22:34	6.59
9/7/2008	22:34	6.59
9/7/2008	22:34	6.59
9/7/2008	22:34	6.59
9/7/2008	22:34	6.59
9/7/2008	22:35	6.59
9/7/2008	22:35	6.59
9/7/2008	22:35	6.59
9/7/2008	22:35	6.59
9/7/2008	22:35	6.59
9/7/2008	22:35	6.59
9/7/2008	22:36	6.59
9/7/2008	22:36	6.59
9/7/2008	22:36	6.59
9/7/2008	22:36	6.59
9/7/2008	22:36	6.59
9/7/2008	22:36	6.59
9/7/2008	22:37	6.59
9/7/2008	22:37	6.59
9/7/2008	22:37	6.59
9/7/2008	22:37	6.59
9/7/2008	22:37	6.59
9/7/2008	22:37	6.59
9/7/2008	22:38	6.59
9/7/2008	22:38	6.59
9/7/2008	22:38	6.59
9/7/2008	22:38	6.59
9/7/2008	22:38	6.59
9/7/2008	22:38	6.59
9/7/2008	22:39	6.59
9/7/2008	22:39	6.59
9/7/2008	22:39	6.59
9/7/2008	22:39	6.59
9/7/2008	22:39	6.59
9/7/2008	22:39	6.59
9/7/2008	22:40	6.59
9/7/2008	22:40	6.59
9/7/2008	22:40	6.59
9/7/2008	22:40	6.59
9/7/2008	22:40	6.59
9/7/2008	22:40	6.59
9/7/2008	22:41	6.59
9/7/2008	22:41	6.59
9/7/2008	22:41	6.59
9/7/2008	22:41	6.59
9/7/2008	22:41	6.59
9/7/2008	22:41	6.59
9/7/2008	22:42	6.59
9/7/2008	22:42	6.59
9/7/2008	22:42	6.59
9/7/2008	22:42	6.59
9/7/2008	22:42	6.59
9/7/2008	22:42	6.59
9/7/2008	22:43	6.59
9/7/2008	22:43	6.59
9/7/2008	22:43	6.59
9/7/2008	22:43	6.59
9/7/2008	22:43	6.59
9/7/2008	22:43	6.59
9/7/2008	22:44	6.59
9/7/2008	22:44	6.59
9/7/2008	22:44	6.59
9/7/2008	22:44	6.59
9/7/2008	22:44	6.59
9/7/2008	22:44	6.59
9/7/2008	22:45	6.59
9/7/2008	22:45	6.59
9/7/2008	22:45	6.59
9/7/2008	22:45	6.59
9/7/2008	22:45	6.59
9/7/2008	22:45	6.59
9/7/2008	22:46	6.59
9/7/2008	22:46	6.59
9/7/2008	22:46	6.59
9/7/2008	22:46	6.59
9/7/2008	22:46	6.59
9/7/2008	22:46	6.59
9/7/2008	22:47	6.59
9/7/2008	22:47	6.59
9/7/2008	22:47	6.59
9/7/2008	22:47	6.59
9/7/2008	22:47	6.59
9/7/2008	22:47	6.59
9/7/2008	22:48	6.59
9/7/2008	22:48	6.59
9/7/2008	22:48	6.59
9/7/2008	22:48	6.59
9/7/2008	22:48	6.59
9/7/2008	22:48	6.59
9/7/2008	22:49	6.59
9/7/2008	22:49	6.59
9/7/2008	22:49	6.59
9/7/2008	22:49	6.59
9/7/2008	22:49	6.59
9/7/2008	22:49	6.59
9/7/2008	22:50	6.59
9/7/2008	22:50	6.59
9/7/2008	22:50	6.59
9/7/2008	22:50	6.59
9/7/2008	22:50	6.59
9/7/2008	22:50	6.59
9/7/2008	22:51	6.59
9/7/2008	22:51	6.59
9/7/2008	22:51	6.59
9/7/2008	22:51	6.59
9/7/2008	22:51	6.59
9/7/2008	22:51	6.59
9/7/2008	22:52	6.59
9/7/2008	22:52	6.59
9/7/2008	22:52	6.59
9/7/2008	22:52	6.59
9/7/2008	22:52	6.59
9/7/2008	22:52	6.59
9/7/2008	22:53	6.59
9/7/2008	22:53	6.59
9/7/2008	22:53	6.59
9/7/2008	22:53	6.59
9/7/2008	22:53	6.59
9/7/2008	22:53	6.59
9/7/2008	22:54	6.59
9/7/2008	22:54	6.59
9/7/2008	22:54	6.59
9/7/2008	22:54	6.59
9/7/2008	22:54	6.59
9/7/2008	22:54	6.59
9/7/2008	22:55	6.59
9/7/2008	22:55	6.59
9/7/2008	22:55	6.59
9/7/2008	22:55	6.59
9/7/2008	22:55	6.59
9/7/2008	22:55	6.59
9/7/2008	22:56	6.59
9/7/2008	22:56	6.59
9/7/2008	22:56	6.59
9/7/2008	22:56	6.59
9/7/2008	22:56	6.59
9/7/2008	22:56	6.59
9/7/2008	22:57	6.59
9/7/2008	22:57	6.59
9/7/2008	22:57	6.59
9/7/2008	22:57	6.59
9/7/2008	22:57	6.59
9/7/2008	22:57	6.59
9/7/2008	22:58	6.59
9/7/2008	22:58	6.59
9/7/2008	22:58	6.59
9/7/2008	22:58	6.59
9/7/2008	22:58	6.59
9/7/2008	22:58	6.59
9/7/2008	22:59	6.59
9/7/2008	22:59	6.59
9/7/2008	22:59	6.59
9/7/2008	22:59	6.59
9/7/2008	22:59	6.59
9/7/2008	22:59	6.59
9/7/2008	23:00	6.59
9/7/2008	23:00	6.59
9/7/2008	23:00	6.59
9/7/2008	23:00	6.59
9/7/2008	23:00	6.59
9/7/2008	23:00	6.59
9/7/2008	23:01	6.59
9/7/2008	23:01	6.59
9/7/2008	23:01	6.59
9/7/2008	23:01	6.59
9/7/2008	23:01	6.59
9/7/2008	23:01	6.59
9/7/2008	23:02	6.59
9/7/2008	23:02	6.59
9/7/2008	23:02	6.59
9/7/2008	23:02	6.59
9/7/2008	23:02	6.59
9/7/2008	23:02	6.59
9/7/2008	23:03	6.59
9/7/2008	23:03	6.59
9/7/2008	23:03	6.59
9/7/2008	23:03	6.59
9/7/2008	23:03	6.59
9/7/2008	23:03	6.59
9/7/2008	23:04	6.59
9/7/2008	23:04	6.59
9/7/2008	23:04	6.59
9/7/2008	23:04	6.59
9/7/2008	23:04	6.59
9/7/2008	23:04	6.59
9/7/2008	23:05	6.59
9/7/2008	23:05	6.59
9/7/2008	23:05	6.59
9/7/2008	23:05	6.59
9/7/2008	23:05	6.59
9/7/2008	23:05	6.59
9/7/2008	23:06	6.59
9/7/2008	23:06	6.59
9/7/2008	23:06	6.59
9/7/2008	23:06	6.59
9/7/2008	23:06	6.59
9/7/2008	23:06	6.59
9/7/2008	23:07	6.59
9/7/2008	23:07	6.59
9/7/2008	23:07	6.59
9/7/2008	23:07	6.59
9/7/2008	23:07	6.59
9/7/2008	23:07	6.59
9/7/2008	23:08	6.59
9/7/2008	23:08	6.59
9/7/2008	23:08	6.59
9/7/2008	23:08	6.59
9/7/2008	23:08	6.59
9/7/2008	23:08	6.59
9/7/2008	23:09	6.59
9/7/2008	23:09	6.59
9/7/2008	23:09	6.59
9/7/2008	23:09	6.59
9/7/2008	23:09	6.59
9/7/2008	23:09	6.59
9/7/2008	23:10	6.59
9/7/2008	23:10	6.59
9/7/2008	23:10	6.59
9/7/2008	23:10	6.59
9/7/2008	23:10	6.59
9/7/2008	23:10	6.59
9/7/2008	23:11	6.59
9/7/2008	23:11	6.59
9/7/2008	23:11	6.59
9/7/2008	23:11	6.59
9/7/2008	23:11	6.59
9/7/2008	23:11	6.59
9/7/2008	23:12	6.59
9/7/2008	23:12	6.59
9/7/2008	23:12	6.59
9/7/2008	23:12	6.59
9/7/2008	23:12	6.59
9/7/2008	23:12	6.59
9/7/2008	23:13	6.59
9/7/2008	23:13	6.59
9/7/2008	23:13	6.59
9/7/2008	23:13	6.59
9/7/2008	23:13	6.59
9/7/2008	23:13	6.59
9/7/2008	23:14	6.59
9/7/2008	23:14	6.59
9/7/2008	23:14	6.59
9/7/2008	23:14	6.59
9/7/2008	23:14	6.59
9/7/2008	23:14	6.59
9/7/2008	23:15	6.59
9/7/2008	23:15	6.59
9/7/2008	23:15	6.59
9/7/2008	23:15	6.59
9/7/2008	23:15	6.59
9/7/2008	23:15	6.59
9/7/2008	23:16	6.59
9/7/2008	23:16	6.59
9/7/2008	23:16	6.59
9/7/2008	23:16	6.59
9/7/2008	23:16	6.59
9/7/2008	23:16	6.59
9/7/2008	23:17	6.59
9/7/2008	23:17	6.59
9/7/2008	23:17	6.59
9/7/2008	23:17	6.59
9/7/2008	23:17	6.59
9/7/2008	23:17	6.59
9/7/2008	23:18	6.59
9/7/2008	23:18	6.59
9/7/2008	23:18	6.59
9/7/2008	23:18	6.59
9/7/2008	23:18	6.59
9/7/2008	23:18	6.59
9/7/2008	23:19	6.59
9/7/2008	23:19	6.59
9/7/2008	23:19	6.59
9/7/2008	23:19	6.59
9/7/2008	23:19	6.59
9/7/2008	23:19	6.59
9/7/2008	23:20	6.59
9/7/2008	23:20	6.59
9/7/2008	23:20	6.59
9/7/2008	23:20	6.59
9/7/2008	23:20	6.59
9/7/2008	23:20	6.59
9/7/2008	23:21	6.59
9/7/2008	23:21	6.59
9/7/2008	23:21	6.59
9/7/2008	23:21	6.59
9/7/2008	23:21	6.59
9/7/2008	23:21	6.59
9/7/2008	23:22	6.59
9/7/2008	23:22	6.59
9/7/2008	23:22	6.59
9/7/2008	23:22	6.59
9/7/2008	23:22	6.59
9/7/2008	23:22	6.59
9/7/2008	23:23	6.59
9/7/2008	23:23	6.59
9/7/2008	23:23	6.59
9/7/2008	23:23	6.59
9/7/2008	23:23	6.59
9/7/2008	23:23	6.59
9/7/2008	23:24	6.59
9/7/2008	23:24	6.59
9/7/2008	23:24	6.59
9/7/2008	23:24	6.59
9/7/2008	23:24	6.59
9/7/2008	23:24	6.59
9/7/2008	23:25	6.59
9/7/2008	23:25	6.59
9/7/2008	23:25	6.59
9/7/2008	23:25	6.59
9/7/2008	23:25	6.59
9/7/2008	23:25	6.59
9/7/2008	23:26	6.59
9/7/2008	23:26	6.59
9/7/2008	23:26	6.59
9/7/2008	23:26	6.59
9/7/2008	23:26	6.59
9/7/2008	23:26	6.59
9/7/2008	23:27	6.59
9/7/2008	23:27	6.59
9/7/2008	23:27	6.59
9/7/2008	23:27	6.59
9/7/2008	23:27	6.59
9/7/2008	23:27	6.59
9/7/2008	23:28	6.59
9/7/2008	23:28	6.59
9/7/2008	23:28	6.59
9/7/2008	23:28	6.59
9/7/2008	23:28	6.59
9/7/2008	23:28	6.59
9/7/2008	23:29	6.59
9/7/2008	23:29	6.59
9/7/2008	23:29	6.59
9/7/2008	23:29	6.59
9/7/2008	23:29	6.59
9/7/2008	23:29	6.59
9/7/2008	23:30	6.59
9/7/2008	23:30	6.59
9/7/2008	23:30	6.59
9/7/2008	23:30	6.59
9/7/2008	23:30	6.59
9/7/2008	23:30	6.59
9/7/2008	23:31	6.59
9/7/2008	23:31	6.59
9/7/2008	23:31	6.59
9/7/2008	23:31	6.59
9/7/2008	23:31	6.59
9/7/2008	23:31	6.59
9/7/2008	23:32	6.59
9/7/2008	23:32	6.59
9/7/2008	23:32	6.59
9/7/2008	23:32	6.59
9/7/2008	23:32	6.59
9/7/2008	23:32	6.59
9/7/2008	23:33	6.59
9/7/2008	23:33	6.59
9/7/2008	23:33	6.59
9/7/2008	23:33	6.59
9/7/2008	23:33	6.59
9/7/2008	23:33	6.59
9/7/2008	23:34	6.59
9/7/2008	23:34	6.59
9/7/2008	23:34	6.59
9/7/2008	23:34	6.59
9/7/2008	23:34	6.59
9/7/2008	23:34	6.59
9/7/2008	23:35	6.59
9/7/2008	23:35	6.59
9/7/2008	23:35	6.59
9/7/2008	23:35	6.59
9/7/2008	23:35	6.59
9/7/2008	23:35	6.59
9/7/2008	23:36	6.59
9/7/2008	23:36	6.59
9/7/2008	23:36	6.59
9/7/2008	23:36	6.59
9/7/2008	23:36	6.59
9/7/2008	23:36	6.59
9/7/2008	23:37	6.59
9/7/2008	23:37	6.59
9/7/2008	23:37	6.59
9/7/2008	23:37	6.59
9/7/2008	23:37	6.59
9/7/2008	23:37	6.59
9/7/2008	23:38	6.59
9/7/2008	23:38	6.59
9/7/2008	23:38	6.59
9/7/2008	23:38	6.59
9/7/2008	23:38	6.59
9/7/2008	23:38	6.59
9/7/2008	23:39	6.59
9/7/2008	23:39	6.59
9/7/2008	23:39	6.59
9/7/2008	23:39	6.59
9/7/2008	23:39	6.59
9/7/2008	23:39	6.59
9/7/2008	23:40	6.59
9/7/2008	23:40	6.59
9/7/2008	23:40	6.59
9/7/2008	23:40	6.59
9/7/2008	23:40	6.59
9/7/2008	23:40	6.59
9/7/2008	23:41	6.59
9/7/2008	23:41	6.59
9/7/2008	23:41	6.59
9/7/2008	23:41	6.44
9/7/2008	23:41	6.59
9/7/2008	23:41	6.59
9/7/2008	23:42	6.59
9/7/2008	23:42	6.59
9/7/2008	23:42	6.59
9/7/2008	23:42	6.59
9/7/2008	23:42	6.59
9/7/2008	23:42	6.59
9/7/2008	23:43	6.59
9/7/2008	23:43	6.59
9/7/2008	23:43	6.59
9/7/2008	23:43	6.59
9/7/2008	23:43	6.44
9/7/2008	23:43	6.59
9/7/2008	23:44	6.59
9/7/2008	23:44	6.59
9/7/2008	23:44	6.59
9/7/2008	23:44	6.44
9/7/2008	23:44	6.59
9/7/2008	23:44	6.59
9/7/2008	23:45	6.59
9/7/2008	23:45	6.59
9/7/2008	23:45	6.59
9/7/2008	23:45	6.59
9/7/2008	23:45	6.59
9/7/2008	23:45	6.59
9/7/2008	23:46	6.59
9/7/2008	23:46	6.44
9/7/2008	23:46	6.44
9/7/2008	23:46	6.59
9/7/2008	23:46	6.44
9/7/2008	23:46	6.59
9/7/2008	23:47	6.44
9/7/2008	23:47	6.44
9/7/2008	23:47	6.44
9/7/2008	23:47	6.59
9/7/2008	23:47	6.59
9/7/2008	23:47	6.44
9/7/2008	23:48	6.59
9/7/2008	23:48	6.59
9/7/2008	23:48	6.44
9/7/2008	23:48	6.44
9/7/2008	23:48	6.59
9/7/2008	23:48	6.44
9/7/2008	23:49	6.44
9/7/2008	23:49	6.59
9/7/2008	23:49	6.44
9/7/2008	23:49	6.44
9/7/2008	23:49	6.44
9/7/2008	23:49	6.44
9/7/2008	23:50	6.44
9/7/2008	23:50	6.59
9/7/2008	23:50	6.44
9/7/2008	23:50	6.44
9/7/2008	23:50	6.44
9/7/2008	23:50	6.44
9/7/2008	23:51	6.44
9/7/2008	23:51	6.44
9/7/2008	23:51	6.44
9/7/2008	23:51	6.59
9/7/2008	23:51	6.44
9/7/2008	23:51	6.44
9/7/2008	23:52	6.44
9/7/2008	23:52	6.44
9/7/2008	23:52	6.44
9/7/2008	23:52	6.44
9/7/2008	23:52	6.44
9/7/2008	23:52	6.44
9/7/2008	23:53	6.44
9/7/2008	23:53	6.59
9/7/2008	23:53	6.44
9/7/2008	23:53	6.44
9/7/2008	23:53	6.44
9/7/2008	23:53	6.44
9/7/2008	23:54	6.59
9/7/2008	23:54	6.59
9/7/2008	23:54	6.44
9/7/2008	23:54	6.44
9/7/2008	23:54	6.44
9/7/2008	23:54	6.44
9/7/2008	23:55	6.59
9/7/2008	23:55	6.59
9/7/2008	23:55	6.44
9/7/2008	23:55	6.44
9/7/2008	23:55	6.44
9/7/2008	23:55	6.59
9/7/2008	23:56	6.59
9/7/2008	23:56	6.44
9/7/2008	23:56	6.44
9/7/2008	23:56	6.59
9/7/2008	23:56	6.59
9/7/2008	23:56	6.44
9/7/2008	23:57	6.44
9/7/2008	23:57	6.44
9/7/2008	23:57	6.59
9/7/2008	23:57	6.44
9/7/2008	23:57	6.59
9/7/2008	23:57	6.44
9/7/2008	23:58	6.44
9/7/2008	23:58	6.59
9/7/2008	23:58	6.59
9/7/2008	23:58	6.44
9/7/2008	23:58	6.59
9/7/2008	23:58	6.59
9/7/2008	23:59	6.59
9/7/2008	23:59	6.59
9/7/2008	23:59	6.59
9/7/2008	23:59	6.44
9/7/2008	23:59	6.59
9/7/2008	23:59	6.59
