"","Year","Survey","Leg","Site","Sex","CW","Recruit.Status","Shell.Condition","Egg.Development","Leg.Condition","Bitter","Egg.Percent","Blackmat","Latitude","Longitude","Jul.Day","Depth","Temp","temp_avg"
"20460",2014,"RKC",1,"Deadman_Reach","2",98,"Mature_Female","3","Uneyed","1","0",80,"0",57.57446667,-135.5550667,192,34,6.04175,5.73002930321313
"20462",2014,"RKC",1,"Deadman_Reach","2",106,"Mature_Female","4","Uneyed","0","0",50,"0",57.57446667,-135.5550667,192,34,6.04175,5.73002930321313
"20463",2014,"RKC",1,"Deadman_Reach","2",108,"Mature_Female","5","Uneyed","1","0",80,"0",57.57446667,-135.5550667,192,34,6.04175,5.73002930321313
"20464",2014,"RKC",1,"Deadman_Reach","2",108,"Mature_Female","4","Uneyed","0","0",100,"0",57.5529,-135.5304667,192,46,5.77023529411765,5.73002930321313
"20465",2014,"RKC",1,"Deadman_Reach","2",108,"Mature_Female","3","Uneyed","1","0",80,"0",57.5529,-135.5304667,192,46,5.77023529411765,5.73002930321313
"20466",2014,"RKC",1,"Deadman_Reach","2",112,"Mature_Female","3","Uneyed","1","0",80,"0",57.55463333,-135.5345833,192,46,5.76883333333333,5.73002930321313
"20467",2014,"RKC",1,"Deadman_Reach","2",91,"Mature_Female","5","Uneyed","1","0",50,"0",57.5422,-135.55155,192,45,5.76622222222222,5.73002930321313
"20468",2014,"RKC",1,"Deadman_Reach","2",105,"Mature_Female","4","Uneyed","0","0",80,"0",57.53948333,-135.5488167,192,46,5.78305555555556,5.73002930321313
"20469",2014,"RKC",1,"Deadman_Reach","2",94,"Mature_Female","3","Uneyed","0","0",90,"0",57.53703333,-135.5495333,192,45,5.8425,5.73002930321313
"20470",2014,"RKC",1,"Deadman_Reach","2",108,"Mature_Female","4","Uneyed","0","0",100,"0",57.53703333,-135.5495333,192,45,5.8425,5.73002930321313
"20471",2014,"RKC",1,"Deadman_Reach","2",95,"Mature_Female","4","Uneyed","0","0",60,"0",57.53511667,-135.5407667,192,37,5.99172222222222,5.73002930321313
"20472",2014,"RKC",1,"Deadman_Reach","2",99,"Mature_Female","4","Uneyed","0","0",80,"0",57.53511667,-135.5407667,192,37,5.99172222222222,5.73002930321313
"20474",2014,"RKC",1,"Deadman_Reach","2",107,"Mature_Female","5","Uneyed","0","0",60,"0",57.52301667,-135.5298167,193,39,5.808375,5.73002930321313
"20475",2014,"RKC",1,"Deadman_Reach","2",93,"Mature_Female","3","Uneyed","1","1",50,"0",57.52301667,-135.5298167,193,39,5.808375,5.73002930321313
"20476",2014,"RKC",1,"Deadman_Reach","2",103,"Mature_Female","4","Uneyed","0","0",50,"0",57.53088333,-135.5283833,193,42,5.71425,5.73002930321313
"20478",2014,"RKC",1,"Deadman_Reach","2",96,"Mature_Female","4","Uneyed","0","0",100,"0",57.52885,-135.5233167,193,43,5.67082352941176,5.73002930321313
"20479",2014,"RKC",1,"Deadman_Reach","2",87,"Mature_Female","5","Uneyed","1","0",50,"0",57.52885,-135.5233167,193,43,5.67082352941176,5.73002930321313
"20480",2014,"RKC",1,"Deadman_Reach","2",93,"Mature_Female","4","Uneyed","0","0",100,"0",57.52885,-135.5233167,193,43,5.67082352941176,5.73002930321313
"20481",2014,"RKC",1,"Deadman_Reach","2",103,"Mature_Female","4","Uneyed","1","0",100,"0",57.52885,-135.5233167,193,43,5.67082352941176,5.73002930321313
"20482",2014,"RKC",1,"Deadman_Reach","2",84,"Mature_Female","4","Uneyed","1","0",50,"0",57.52885,-135.5233167,193,43,5.67082352941176,5.73002930321313
"20483",2014,"RKC",1,"Deadman_Reach","2",99,"Mature_Female","4","Uneyed","1","0",80,"0",57.52885,-135.5233167,193,43,5.67082352941176,5.73002930321313
"20485",2014,"RKC",1,"Deadman_Reach","2",94,"Mature_Female","4","Uneyed","1","0",50,"0",57.52885,-135.5233167,193,43,5.67082352941176,5.73002930321313
"20486",2014,"RKC",1,"Deadman_Reach","2",100,"Mature_Female","4","Uneyed","0","0",70,"0",57.53256667,-135.5174833,193,43,5.68429411764706,5.73002930321313
"20487",2014,"RKC",1,"Deadman_Reach","2",100,"Mature_Female","4","Uneyed","0","0",100,"0",57.53256667,-135.5174833,193,43,5.68429411764706,5.73002930321313
"20488",2014,"RKC",1,"Deadman_Reach","2",96,"Mature_Female","4","Uneyed","0","0",100,"0",57.53256667,-135.5174833,193,43,5.68429411764706,5.73002930321313
"20489",2014,"RKC",1,"Deadman_Reach","2",97,"Mature_Female","5","Uneyed","1","0",70,"0",57.53256667,-135.5174833,193,43,5.68429411764706,5.73002930321313
"20490",2014,"RKC",1,"Deadman_Reach","2",94,"Mature_Female","4","Uneyed","0","0",100,"0",57.53256667,-135.5174833,193,43,5.68429411764706,5.73002930321313
"20491",2014,"RKC",1,"Deadman_Reach","2",87,"Mature_Female","4","Uneyed","0","0",70,"0",57.5356,-135.5199667,193,44,5.60735294117647,5.73002930321313
"20492",2014,"RKC",1,"Deadman_Reach","2",87,"Mature_Female","5","Uneyed","1","0",100,"0",57.5356,-135.5199667,193,44,5.60735294117647,5.73002930321313
"20493",2014,"RKC",1,"Deadman_Reach","2",92,"Mature_Female","4","Uneyed","0","0",100,"0",57.5356,-135.5199667,193,44,5.60735294117647,5.73002930321313
"20494",2014,"RKC",1,"Deadman_Reach","2",93,"Mature_Female","5","Uneyed","1","0",70,"0",57.5356,-135.5199667,193,44,5.60735294117647,5.73002930321313
"20495",2014,"RKC",1,"Deadman_Reach","2",97,"Mature_Female","5","Uneyed","1","0",50,"0",57.53763333,-135.5199667,193,44,5.64347058823529,5.73002930321313
"20496",2014,"RKC",1,"Deadman_Reach","2",100,"Mature_Female","4","Uneyed","0","0",70,"0",57.53763333,-135.5199667,193,44,5.64347058823529,5.73002930321313
"20497",2014,"RKC",1,"Deadman_Reach","2",100,"Mature_Female","5","Uneyed","0","0",100,"0",57.53763333,-135.5199667,193,44,5.64347058823529,5.73002930321313
"20498",2014,"RKC",1,"Deadman_Reach","2",93,"Mature_Female","4","Uneyed","0","0",100,"0",57.54011667,-135.5084667,193,45,5.68135294117647,5.73002930321313
"20499",2014,"RKC",1,"Deadman_Reach","2",96,"Mature_Female","4","Uneyed","0","0",100,"0",57.54011667,-135.5084667,193,45,5.68135294117647,5.73002930321313
"20500",2014,"RKC",1,"Deadman_Reach","2",99,"Mature_Female","4","Uneyed","0","0",70,"0",57.54186667,-135.508,193,46,5.6579375,5.73002930321313
"20501",2014,"RKC",1,"Deadman_Reach","2",89,"Mature_Female","4","Uneyed","0","0",50,"0",57.54186667,-135.508,193,46,5.6579375,5.73002930321313
"20502",2014,"RKC",1,"Deadman_Reach","2",94,"Mature_Female","4","Uneyed","0","0",50,"0",57.53628333,-135.4999167,193,44,5.66923529411765,5.73002930321313
"20503",2014,"RKC",1,"Deadman_Reach","2",104,"Mature_Female","4","Uneyed","1","0",100,"0",57.53875,-135.4938167,193,44,5.70541176470588,5.73002930321313
"20504",2014,"RKC",1,"Deadman_Reach","2",104,"Mature_Female","4","Uneyed","0","0",100,"0",57.54191667,-135.4934667,193,45,5.62705882352941,5.73002930321313
"20505",2014,"RKC",1,"Deadman_Reach","2",93,"Mature_Female","3","Uneyed","0","0",100,"0",57.54071667,-135.4915667,193,45,5.59517647058824,5.73002930321313
"20506",2014,"RKC",1,"Deadman_Reach","2",87,"Mature_Female","4","Uneyed","0","0",100,"0",57.54976667,-135.4860667,193,39,5.76552941176471,5.73002930321313
"20507",2014,"RKC",1,"Juneau","2",98,"Mature_Female","3","Uneyed","0","0",80,"0",58.58961667,-134.91585,177,83,4.6295,5.34500135455766
"20508",2014,"RKC",1,"Juneau","2",89,"Mature_Female","3","Uneyed","1","0",50,"0",58.58961667,-134.91585,177,83,4.6295,5.34500135455766
"20509",2014,"RKC",1,"Juneau","2",98,"Mature_Female","3","Uneyed","0","0",90,"0",58.58961667,-134.91585,177,83,4.6295,5.34500135455766
"20510",2014,"RKC",1,"Juneau","2",100,"Mature_Female","3","Uneyed","0","0",70,"0",58.55596667,-134.8745333,177,57,4.688,5.34500135455766
"20511",2014,"RKC",1,"Juneau","2",98,"Mature_Female","4","Uneyed","0","0",90,"0",58.55596667,-134.8745333,177,57,4.688,5.34500135455766
"20513",2014,"RKC",1,"Juneau","2",94,"Mature_Female","3","Uneyed","0","0",40,"0",58.54771667,-134.8747,177,42,5.2179375,5.34500135455766
"20514",2014,"RKC",1,"Juneau","2",97,"Mature_Female","3","Uneyed","0","0",70,"0",58.54771667,-134.8747,177,42,5.2179375,5.34500135455766
"20515",2014,"RKC",1,"Juneau","2",112,"Mature_Female","3","Uneyed","0","0",30,"0",58.54771667,-134.8747,177,42,5.2179375,5.34500135455766
"20516",2014,"RKC",1,"Juneau","2",114,"Mature_Female","3","Uneyed","1","0",80,"0",58.54771667,-134.8747,177,42,5.2179375,5.34500135455766
"20517",2014,"RKC",1,"Juneau","2",89,"Mature_Female","3","Uneyed","0","0",40,"0",58.54771667,-134.8747,177,42,5.2179375,5.34500135455766
"20518",2014,"RKC",1,"Juneau","2",98,"Mature_Female","3","Uneyed","0","1",50,"0",58.54771667,-134.8747,177,42,5.2179375,5.34500135455766
"20519",2014,"RKC",1,"Juneau","2",94,"Mature_Female","3","Uneyed","0","0",80,"0",58.54771667,-134.8747,177,42,5.2179375,5.34500135455766
"20520",2014,"RKC",1,"Juneau","2",109,"Mature_Female","3","Uneyed","0","0",50,"0",58.54771667,-134.8747,177,42,5.2179375,5.34500135455766
"20522",2014,"RKC",1,"Juneau","2",99,"Mature_Female","4","Uneyed","0","0",100,"0",58.53106667,-134.8629833,177,41,5.1825625,5.34500135455766
"20523",2014,"RKC",1,"Juneau","2",97,"Mature_Female","3","Uneyed","0","0",80,"0",58.53106667,-134.8629833,177,41,5.1825625,5.34500135455766
"20524",2014,"RKC",1,"Juneau","2",91,"Mature_Female","4","Uneyed","0","0",100,"0",58.53106667,-134.8629833,177,41,5.1825625,5.34500135455766
"20525",2014,"RKC",1,"Juneau","2",99,"Mature_Female","3","Uneyed","0","0",60,"0",58.53106667,-134.8629833,177,41,5.1825625,5.34500135455766
"20526",2014,"RKC",1,"Juneau","2",108,"Mature_Female","4","Uneyed","1","0",90,"0",58.53106667,-134.8629833,177,41,5.1825625,5.34500135455766
"20527",2014,"RKC",1,"Juneau","2",104,"Mature_Female","4","Uneyed","0","0",100,"0",58.52961667,-134.8658167,177,44,4.994,5.34500135455766
"20528",2014,"RKC",1,"Juneau","2",108,"Mature_Female","4","Uneyed","0","0",90,"0",58.52961667,-134.8658167,177,44,4.994,5.34500135455766
"20529",2014,"RKC",1,"Juneau","2",106,"Mature_Female","3","Uneyed","0","0",70,"0",58.52961667,-134.8658167,177,44,4.994,5.34500135455766
"20530",2014,"RKC",1,"Juneau","2",97,"Mature_Female","3","Uneyed","0","0",100,"0",58.53306667,-134.8751,177,51,4.84364705882353,5.34500135455766
"20531",2014,"RKC",1,"Juneau","2",96,"Mature_Female","3","Uneyed","0","0",80,"0",58.53306667,-134.8751,177,51,4.84364705882353,5.34500135455766
"20532",2014,"RKC",1,"Juneau","2",98,"Mature_Female","4","Uneyed","0","0",90,"0",58.51915,-134.8639333,177,37,5.332125,5.34500135455766
"20533",2014,"RKC",1,"Juneau","2",109,"Mature_Female","4","Uneyed","1","0",90,"0",58.51915,-134.8639333,177,37,5.332125,5.34500135455766
"20534",2014,"RKC",1,"Juneau","2",99,"Mature_Female","4","Uneyed","0","0",100,"0",58.51915,-134.8639333,177,37,5.332125,5.34500135455766
"20535",2014,"RKC",1,"Juneau","2",110,"Mature_Female","4","Uneyed","0","0",90,"0",58.51915,-134.8639333,177,37,5.332125,5.34500135455766
"20536",2014,"RKC",1,"Juneau","2",96,"Mature_Female","3","Uneyed","0","0",90,"0",58.51915,-134.8639333,177,37,5.332125,5.34500135455766
"20537",2014,"RKC",1,"Juneau","2",97,"Mature_Female","4","Uneyed","0","0",20,"0",58.51915,-134.8639333,177,37,5.332125,5.34500135455766
"20538",2014,"RKC",1,"Juneau","2",111,"Mature_Female","4","Uneyed","0","0",70,"0",58.50553333,-134.8272333,177,45,4.69717647058824,5.34500135455766
"20539",2014,"RKC",1,"Juneau","2",102,"Mature_Female","4","Uneyed","0","0",100,"0",58.50553333,-134.8272333,177,45,4.69717647058824,5.34500135455766
"20540",2014,"RKC",1,"Juneau","2",93,"Mature_Female","4","Uneyed","1","0",80,"0",58.50553333,-134.8272333,177,45,4.69717647058824,5.34500135455766
"20541",2014,"RKC",1,"Juneau","2",109,"Mature_Female","3","Uneyed","1","0",50,"0",58.48791667,-134.7958,177,35,5.30661111111111,5.34500135455766
"20543",2014,"RKC",1,"Juneau","2",106,"Mature_Female","3","Uneyed","1","0",90,"0",58.4617,-134.8044,177,62,4.71705882352941,5.34500135455766
"20546",2014,"RKC",1,"Juneau","2",110,"Mature_Female","3","Uneyed","0","0",40,"0",58.45718333,-134.8108,177,57,4.72555555555556,5.34500135455766
"20547",2014,"RKC",1,"Juneau","2",94,"Mature_Female","3","Uneyed","0","0",70,"0",58.45718333,-134.8108,177,57,4.72555555555556,5.34500135455766
"20548",2014,"RKC",1,"Juneau","2",96,"Mature_Female","4","Uneyed","0","0",80,"0",58.45378333,-134.8637667,178,54,5.043625,5.34500135455766
"20549",2014,"RKC",1,"Juneau","2",112,"Mature_Female","5","Uneyed","1","0",80,"0",58.45378333,-134.8637667,178,54,5.043625,5.34500135455766
"20550",2014,"RKC",1,"Juneau","2",102,"Mature_Female","4","Uneyed","0","0",90,"0",58.45378333,-134.8637667,178,54,5.043625,5.34500135455766
"20551",2014,"RKC",1,"Juneau","2",90,"Mature_Female","4","Uneyed","1","0",80,"0",58.45378333,-134.8637667,178,54,5.043625,5.34500135455766
"20552",2014,"RKC",1,"Juneau","2",115,"Mature_Female","3","Uneyed","1","1",70,"0",58.44438333,-134.79845,178,64,4.79352941176471,5.34500135455766
"20553",2014,"RKC",1,"Juneau","2",102,"Mature_Female","3","Uneyed","0","1",60,"0",58.44438333,-134.79845,178,64,4.79352941176471,5.34500135455766
"20554",2014,"RKC",1,"Juneau","2",85,"Mature_Female","3","Uneyed","0","0",70,"0",58.42433333,-134.7898167,178,52,4.834,5.34500135455766
"20555",2014,"RKC",1,"Juneau","2",114,"Mature_Female","3","Uneyed","0","1",80,"0",58.41433333,-134.7835167,178,35,5.3934375,5.34500135455766
"20556",2014,"RKC",1,"Juneau","2",115,"Mature_Female","3","Uneyed","0","0",80,"0",58.41433333,-134.7835167,178,35,5.3934375,5.34500135455766
"20557",2014,"RKC",1,"Juneau","2",109,"Mature_Female","4","Uneyed","0","0",80,"0",58.40846667,-134.8007833,178,58,4.82564705882353,5.34500135455766
"20558",2014,"RKC",1,"Juneau","2",103,"Mature_Female","3","Uneyed","0","0",70,"0",58.40846667,-134.8007833,178,58,4.82564705882353,5.34500135455766
"20560",2014,"RKC",1,"Juneau","2",108,"Mature_Female","4","Uneyed","0","0",80,"0",58.40846667,-134.8007833,178,58,4.82564705882353,5.34500135455766
"20561",2014,"RKC",1,"Juneau","2",115,"Mature_Female","3","Uneyed","0","1",90,"0",58.40846667,-134.8007833,178,58,4.82564705882353,5.34500135455766
"20562",2014,"RKC",1,"Juneau","2",114,"Mature_Female","4","Uneyed","0","0",90,"0",58.40846667,-134.8007833,178,58,4.82564705882353,5.34500135455766
"20563",2014,"RKC",1,"Juneau","2",109,"Mature_Female","3","Uneyed","0","0",80,"0",58.40846667,-134.8007833,178,58,4.82564705882353,5.34500135455766
"20564",2014,"RKC",1,"Juneau","2",92,"Mature_Female","4","Uneyed","0","0",80,"0",58.40656667,-134.8103833,178,60,4.818,5.34500135455766
"20565",2014,"RKC",1,"Juneau","2",116,"Mature_Female","3","Uneyed","0","0",80,"0",58.40656667,-134.8103833,178,60,4.818,5.34500135455766
"20566",2014,"RKC",1,"Juneau","2",103,"Mature_Female","4","Uneyed","0","0",100,"0",58.40656667,-134.8103833,178,60,4.818,5.34500135455766
"20567",2014,"RKC",1,"Juneau","2",103,"Mature_Female","5","Uneyed","0","0",80,"0",58.40656667,-134.8103833,178,60,4.818,5.34500135455766
"20568",2014,"RKC",1,"Juneau","2",102,"Mature_Female","4","Uneyed","0","0",80,"0",58.40656667,-134.8103833,178,60,4.818,5.34500135455766
"20570",2014,"RKC",1,"Juneau","2",105,"Mature_Female","3","Uneyed","0","0",80,"0",58.3945,-134.8105833,178,56,4.83452941176471,5.34500135455766
"20571",2014,"RKC",1,"Juneau","2",93,"Mature_Female","3","Uneyed","0","1",50,"0",58.3945,-134.8105833,178,56,4.83452941176471,5.34500135455766
"20572",2014,"RKC",1,"Juneau","2",89,"Mature_Female","5","Uneyed","1","0",80,"0",58.3945,-134.8105833,178,56,4.83452941176471,5.34500135455766
"20575",2014,"RKC",1,"Juneau","2",104,"Mature_Female","3","Uneyed","0","1",10,"0",58.3945,-134.8105833,178,56,4.83452941176471,5.34500135455766
"20576",2014,"RKC",1,"Juneau","2",96,"Mature_Female","4","Uneyed","0","0",90,"0",58.39838333,-134.7993833,178,57,4.84547058823529,5.34500135455766
"20577",2014,"RKC",1,"Juneau","2",109,"Mature_Female","4","Uneyed","0","0",80,"0",58.39838333,-134.7993833,178,57,4.84547058823529,5.34500135455766
"20578",2014,"RKC",1,"Juneau","2",90,"Mature_Female","4","Uneyed","0","0",90,"0",58.39838333,-134.7993833,178,57,4.84547058823529,5.34500135455766
"20579",2014,"RKC",1,"Juneau","2",107,"Mature_Female","5","Uneyed","0","0",80,"0",58.39838333,-134.7993833,178,57,4.84547058823529,5.34500135455766
"20580",2014,"RKC",1,"Juneau","2",116,"Mature_Female","5","Uneyed","1","0",50,"0",58.39838333,-134.7993833,178,57,4.84547058823529,5.34500135455766
"20581",2014,"RKC",1,"Juneau","2",99,"Mature_Female","4","Uneyed","0","0",100,"0",58.39838333,-134.7993833,178,57,4.84547058823529,5.34500135455766
"20582",2014,"RKC",1,"Juneau","2",99,"Mature_Female","4","Uneyed","1","0",80,"0",58.39838333,-134.7993833,178,57,4.84547058823529,5.34500135455766
"20583",2014,"RKC",1,"Juneau","2",112,"Mature_Female","4","Uneyed","0","0",90,"0",58.39491667,-134.7922667,178,57,4.79811764705882,5.34500135455766
"20584",2014,"RKC",1,"Juneau","2",104,"Mature_Female","4","Uneyed","0","0",90,"0",58.39491667,-134.7922667,178,57,4.79811764705882,5.34500135455766
"20585",2014,"RKC",1,"Juneau","2",102,"Mature_Female","4","Uneyed","0","0",90,"0",58.39491667,-134.7922667,178,57,4.79811764705882,5.34500135455766
"20586",2014,"RKC",1,"Juneau","2",93,"Mature_Female","5","Uneyed","0","0",50,"0",58.39491667,-134.7922667,178,57,4.79811764705882,5.34500135455766
"20587",2014,"RKC",1,"Juneau","2",97,"Mature_Female","5","Uneyed","0","0",90,"0",58.39491667,-134.7922667,178,57,4.79811764705882,5.34500135455766
"20588",2014,"RKC",1,"Juneau","2",100,"Mature_Female","4","Uneyed","0","0",90,"0",58.39491667,-134.7922667,178,57,4.79811764705882,5.34500135455766
"20589",2014,"RKC",1,"Juneau","2",92,"Mature_Female","4","Uneyed","1","0",90,"0",58.39491667,-134.7922667,178,57,4.79811764705882,5.34500135455766
"20590",2014,"RKC",1,"Juneau","2",112,"Mature_Female","3","Uneyed","0","1",40,"0",58.38268333,-134.7558667,178,17,6.07029411764706,5.34500135455766
"20591",2014,"RKC",1,"Juneau","2",105,"Mature_Female","3","Uneyed","0","0",80,"0",58.3829,-134.7935333,178,49,4.83317647058823,5.34500135455766
"20592",2014,"RKC",1,"Juneau","2",96,"Mature_Female","3","Uneyed","0","0",90,"0",58.34306667,-134.8025,178,38,5.17629411764706,5.34500135455766
"20593",2014,"RKC",1,"Juneau","2",105,"Mature_Female","3","Uneyed","0","0",90,"0",58.34306667,-134.8025,178,38,5.17629411764706,5.34500135455766
"20594",2014,"RKC",1,"Juneau","2",97,"Mature_Female","3","Uneyed","0","0",90,"0",58.34306667,-134.8025,178,38,5.17629411764706,5.34500135455766
"20595",2014,"RKC",1,"Juneau","2",103,"Mature_Female","4","Uneyed","0","0",90,"0",58.36145,-134.7266833,179,45,5.2244375,5.34500135455766
"20596",2014,"RKC",1,"Juneau","2",101,"Mature_Female","4","Uneyed","0","0",100,"0",58.36145,-134.7266833,179,45,5.2244375,5.34500135455766
"20597",2014,"RKC",1,"Juneau","2",103,"Mature_Female","4","Uneyed","0","0",90,"0",58.36145,-134.7266833,179,45,5.2244375,5.34500135455766
"20598",2014,"RKC",1,"Juneau","2",97,"Mature_Female","4","Uneyed","0","0",90,"0",58.36145,-134.7266833,179,45,5.2244375,5.34500135455766
"20599",2014,"RKC",1,"Juneau","2",106,"Mature_Female","4","Uneyed","1","0",100,"0",58.36145,-134.7266833,179,45,5.2244375,5.34500135455766
"20601",2014,"RKC",1,"Juneau","2",93,"Mature_Female","3","Uneyed","0","0",80,"0",58.3523,-134.7259333,179,48,5.177625,5.34500135455766
"20602",2014,"RKC",1,"Juneau","2",101,"Mature_Female","3","Uneyed","0","0",50,"0",58.3523,-134.7259333,179,48,5.177625,5.34500135455766
"20603",2014,"RKC",1,"Juneau","2",101,"Mature_Female","3","Uneyed","0","0",70,"0",58.3523,-134.7259333,179,48,5.177625,5.34500135455766
"20604",2014,"RKC",1,"Juneau","2",86,"Mature_Female","4","Uneyed","0","0",100,"0",58.34341667,-134.7174833,179,46,5.131125,5.34500135455766
"20605",2014,"RKC",1,"Juneau","2",97,"Mature_Female","3","Uneyed","0","0",60,"0",58.34341667,-134.7174833,179,46,5.131125,5.34500135455766
"20606",2014,"RKC",1,"Juneau","2",109,"Mature_Female","3","Uneyed","1","0",60,"0",58.3465,-134.7079,179,40,5.22775,5.34500135455766
"20607",2014,"RKC",1,"Juneau","2",110,"Mature_Female","3","Uneyed","0","0",70,"0",58.35831667,-134.6888333,179,41,5.24611764705882,5.34500135455766
"20608",2014,"RKC",1,"Juneau","2",91,"Mature_Female","3","Uneyed","0","0",40,"0",58.35831667,-134.6888333,179,41,5.24611764705882,5.34500135455766
"20609",2014,"RKC",1,"Juneau","2",108,"Mature_Female","3","Uneyed","0","0",80,"0",58.36786667,-134.6765,179,32,5.26435294117647,5.34500135455766
"20611",2014,"RKC",1,"Juneau","2",105,"Mature_Female","3","Uneyed","0","0",60,"0",58.37288333,-134.6782167,179,29,5.34894117647059,5.34500135455766
"20612",2014,"RKC",1,"Juneau","2",117,"Mature_Female","3","Uneyed","0","0",60,"0",58.37,-134.6728667,179,31,5.29005882352941,5.34500135455766
"20613",2014,"RKC",1,"Juneau","2",107,"Mature_Female","3","Uneyed","0","1",70,"0",58.37,-134.6728667,179,31,5.29005882352941,5.34500135455766
"20614",2014,"RKC",1,"Juneau","2",102,"Mature_Female","3","Uneyed","0","0",70,"0",58.37198333,-134.6558667,179,27,5.38976470588235,5.34500135455766
"20615",2014,"RKC",1,"Juneau","2",108,"Mature_Female","3","Uneyed","0","0",80,"0",58.37198333,-134.6558667,179,27,5.38976470588235,5.34500135455766
"20616",2014,"RKC",1,"Juneau","2",110,"Mature_Female","3","Uneyed","0","0",70,"0",58.37198333,-134.6558667,179,27,5.38976470588235,5.34500135455766
"20618",2014,"RKC",1,"Juneau","2",113,"Mature_Female","3","Uneyed","0","1",80,"0",58.35326667,-134.6812667,179,36,5.31423529411765,5.34500135455766
"20619",2014,"RKC",1,"Juneau","2",108,"Mature_Female","3","Uneyed","0","0",70,"0",58.34818333,-134.6845833,179,46,5.21417647058824,5.34500135455766
"20620",2014,"RKC",1,"Juneau","2",103,"Mature_Female","3","Uneyed","0","0",70,"0",58.34818333,-134.6845833,179,46,5.21417647058824,5.34500135455766
"20621",2014,"RKC",1,"Juneau","2",103,"Mature_Female","3","Uneyed","0","1",60,"0",58.34818333,-134.6845833,179,46,5.21417647058824,5.34500135455766
"20622",2014,"RKC",1,"Juneau","2",105,"Mature_Female","4","Uneyed","1","0",90,"0",58.33313333,-134.6389,179,28,5.27947058823529,5.34500135455766
"20623",2014,"RKC",1,"Juneau","2",103,"Mature_Female","3","Uneyed","0","0",50,"0",58.33313333,-134.6389,179,28,5.27947058823529,5.34500135455766
"20624",2014,"RKC",1,"Juneau","2",105,"Mature_Female","3","Uneyed","0","1",70,"0",58.33313333,-134.6389,179,28,5.27947058823529,5.34500135455766
"20625",2014,"RKC",1,"Juneau","2",118,"Mature_Female","5","Uneyed","1","0",90,"0",58.3163,-134.6660833,179,18,6.19794117647059,5.34500135455766
"20626",2014,"RKC",1,"Juneau","2",98,"Mature_Female","5","Uneyed","0","0",100,"0",58.3163,-134.6660833,179,18,6.19794117647059,5.34500135455766
"20627",2014,"RKC",1,"Juneau","2",109,"Mature_Female","5","Uneyed","1","0",90,"0",58.3163,-134.6660833,179,18,6.19794117647059,5.34500135455766
"20628",2014,"RKC",1,"Juneau","2",101,"Mature_Female","5","Uneyed","0","0",100,"0",58.3163,-134.6660833,179,18,6.19794117647059,5.34500135455766
"20629",2014,"RKC",1,"Juneau","2",102,"Mature_Female","3","Uneyed","0","0",50,"0",58.31438333,-134.6684333,179,13,7.01805555555556,5.34500135455766
"20630",2014,"RKC",1,"Juneau","2",105,"Mature_Female","3","Uneyed","1","0",90,"0",58.31438333,-134.6684333,179,13,7.01805555555556,5.34500135455766
"20631",2014,"RKC",1,"Juneau","2",109,"Mature_Female","3","Uneyed","0","0",30,"0",58.31438333,-134.6684333,179,13,7.01805555555556,5.34500135455766
"20632",2014,"RKC",1,"Juneau","2",98,"Mature_Female","4","Uneyed","1","0",80,"0",58.32583333,-134.7040833,179,35,5.32538888888889,5.34500135455766
"20633",2014,"RKC",1,"Juneau","2",101,"Mature_Female","3","Uneyed","0","0",40,"0",58.32583333,-134.7040833,179,35,5.32538888888889,5.34500135455766
"20634",2014,"RKC",1,"Juneau","2",104,"Mature_Female","5","Uneyed","0","0",90,"0",58.32583333,-134.7040833,179,35,5.32538888888889,5.34500135455766
"20635",2014,"RKC",1,"Juneau","2",103,"Mature_Female","5","Uneyed","0","0",80,"0",58.32583333,-134.7040833,179,35,5.32538888888889,5.34500135455766
"20636",2014,"RKC",1,"Juneau","2",105,"Mature_Female","5","Uneyed","1","0",80,"0",58.32583333,-134.7040833,179,35,5.32538888888889,5.34500135455766
"20637",2014,"RKC",1,"Juneau","2",98,"Mature_Female","4","Uneyed","0","0",90,"0",58.32583333,-134.7040833,179,35,5.32538888888889,5.34500135455766
"20638",2014,"RKC",1,"Juneau","2",114,"Mature_Female","3","Uneyed","0","0",90,"0",58.32583333,-134.7040833,179,35,5.32538888888889,5.34500135455766
"20639",2014,"RKC",1,"Juneau","2",100,"Mature_Female","3","Uneyed","1","0",20,"0",58.32915,-134.7261167,179,36,5.32816666666667,5.34500135455766
"20640",2014,"RKC",1,"Juneau","2",101,"Mature_Female","3","Uneyed","0","0",70,"0",58.32915,-134.7261167,179,36,5.32816666666667,5.34500135455766
"20641",2014,"RKC",1,"Juneau","2",93,"Mature_Female","3","Uneyed","0","0",50,"0",58.32915,-134.7261167,179,36,5.32816666666667,5.34500135455766
"20642",2014,"RKC",1,"Juneau","2",113,"Mature_Female","3","Uneyed","1","0",70,"0",58.32915,-134.7261167,179,36,5.32816666666667,5.34500135455766
"20643",2014,"RKC",1,"Juneau","2",110,"Mature_Female","3","Uneyed","0","0",80,"0",58.31666667,-134.7361,179,70,5.01138888888889,5.34500135455766
"20644",2014,"RKC",1,"Juneau","2",115,"Mature_Female","3","Uneyed","0","1",80,"0",58.31666667,-134.7361,179,70,5.01138888888889,5.34500135455766
"20645",2014,"RKC",1,"Juneau","2",115,"Mature_Female","3","Uneyed","1","1",70,"0",58.31666667,-134.7361,179,70,5.01138888888889,5.34500135455766
