Scan Count	Temperature [ITS-90, deg C]	Conductivity [S/m]	Pressure, Strain Gauge [db]	Depth [salt water, m]	Oxygen Saturation, Weiss [ml/l]	Salinity, Practical [PSU]
2375	5.70113	3.3000011	165.9244	164.9466	7.031812	33.67304
2376	5.70028	3.2999758	165.6473	164.6712	7.031923	33.67375
2377	5.69967	3.3000072	165.3852	164.4108	7.031974	33.67484
2378	5.69932	3.2999757	165.1324	164.1596	7.032028	33.67496
2379	5.69902	3.2999756	164.8704	163.8992	7.032059	33.67539
2380	5.69877	3.2999315	164.5993	163.6298	7.032106	33.67528
2381	5.69831	3.2999062	164.3159	163.3482	7.032168	33.67559
2382	5.69776	3.2999124	164.0600	163.0939	7.032226	33.67634
2383	5.69731	3.2999438	163.8012	162.8367	7.032259	33.67728
2384	5.69705	3.2999437	163.5392	162.5764	7.032284	33.67766
2385	5.69685	3.2999499	163.2620	162.3009	7.032299	33.67807
2386	5.69650	3.2999687	162.9818	162.0225	7.032325	33.67878
2387	5.69640	3.3001323	162.7350	161.7773	7.032247	33.68085
2388	5.69630	3.3001637	162.4700	161.5139	7.032236	33.68144
2389	5.69685	3.3001636	162.2082	161.2537	7.032163	33.68102
2390	5.69826	3.3001131	161.9277	160.9750	7.032011	33.67918
2391	5.70164	3.3001445	161.6628	160.7118	7.031577	33.67630
2392	5.71262	3.3001946	161.3917	160.4423	7.030208	33.66604
2393	5.72874	3.3002259	161.1419	160.1941	7.028223	33.65044
2394	5.74130	3.3002256	160.8740	159.9279	7.026690	33.63806
2395	5.74962	3.3001625	160.6089	159.6645	7.025704	33.62919
2396	5.75209	3.3002254	160.3439	159.4012	7.025365	33.62757
2397	5.75567	3.3003259	160.0847	159.1435	7.024871	33.62527
2398	5.76570	3.3002880	159.8258	158.8863	7.023664	33.61497
2399	5.77852	3.3002563	159.5670	158.6291	7.022117	33.60199
2400	5.78775	3.3002246	159.2900	158.3538	7.021004	33.59259
2401	5.79285	3.3001741	159.0217	158.0872	7.020404	33.58708
2402	5.79538	3.3001615	158.7660	157.8331	7.020098	33.58456
2403	5.79770	3.3001613	158.5040	157.5727	7.019810	33.58238
2404	5.80169	3.3000983	158.2511	157.3214	7.019352	33.57783
2405	5.80467	3.3000856	157.9922	157.0642	7.018991	33.57486
2406	5.80416	3.3001925	157.7425	156.8160	7.018991	33.57669
2407	5.80164	3.3002239	157.4896	156.5647	7.019276	33.57968
2408	5.80199	3.3001924	157.2398	156.3164	7.019243	33.57910
2409	5.80037	3.3001923	156.9747	156.0530	7.019434	33.58083
2410	5.79447	3.3001293	156.7248	155.8046	7.020178	33.58612
2411	5.78780	3.3000035	156.4660	155.5475	7.021048	33.59145
