Salinity, Practical [PSU]	Temperature [ITS-90, deg C]	Depth [salt water, m]
28.14192	13.08733	0.8950
28.09652	13.06779	0.8981
28.10770	13.02035	0.8981
28.22179	12.91191	0.9163
28.35051	12.83431	0.9043
28.45330	12.78452	0.8892
28.44670	12.80566	0.8772
28.30147	12.89507	0.8651
28.18634	12.96193	0.8833
28.12912	12.96770	0.9075
28.18629	12.91288	0.9227
28.31544	12.85844	0.9288
28.38835	12.82978	0.9138
28.40145	12.82234	0.8865
28.28116	12.87103	0.8714
28.17491	12.90646	0.8714
28.09983	12.90361	0.8836
28.12495	12.78972	0.9048
28.27979	12.56719	0.9170
28.50753	12.41212	0.9231
28.63193	12.34966	0.9202
28.69722	12.26544	0.9020
28.64731	12.24491	0.8808
28.57298	12.24741	0.8839
28.51938	12.22065	0.8962
28.51382	12.17495	0.9022
28.55241	12.11953	0.9174
28.61605	12.06810	0.9174
28.71552	12.03850	0.9144
28.79071	12.04910	0.9054
28.82535	12.04483	0.8903
28.81094	12.03176	0.8873
28.72062	12.05495	0.8904
28.64936	12.06549	0.9056
28.66091	12.06076	0.9086
28.76462	12.05892	0.9117
28.82332	12.07408	0.9087
28.84114	12.09920	0.8937
28.74956	12.17840	0.8967
28.63313	12.24664	0.8937
28.59922	12.27563	0.8997
28.65766	12.28962	0.9090
28.65651	12.30827	0.9210
28.30220	12.31006	1.0121
27.98905	12.22618	1.1634
28.01691	12.04253	1.3513
28.08163	11.84454	1.5512
28.14797	11.66213	1.7361
28.18840	11.50796	1.9360
28.26225	11.37261	2.1420
28.34321	11.26838	2.3571
28.40709	11.20707	2.5631
28.41621	11.17486	2.7903
28.43618	11.14689	3.0145
28.45431	11.12252	3.2387
28.46633	11.09909	3.4507
28.47494	11.07107	3.6689
28.53957	11.03506	3.8900
28.66446	10.99966	4.1081
28.69513	10.98625	4.3292
28.69064	10.98378	4.5442
28.61709	10.96481	4.7686
28.67528	10.84950	4.9926
28.78527	10.69133	5.2017
28.89385	10.55211	5.4319
28.97702	10.45450	5.6531
29.05139	10.39494	5.8803
29.07561	10.36761	6.1044
29.08856	10.35471	6.3286
29.09151	10.34866	6.5558
29.09216	10.34424	6.7860
29.09968	10.33938	7.0193
29.11959	10.32632	7.2464
29.13473	10.29610	7.4646
29.14813	10.26048	7.7009
29.14977	10.22072	7.9281
29.17869	10.15888	8.1372
29.22326	10.08282	8.3644
29.27833	10.00685	8.5976
29.32932	9.94083	8.8248
29.37160	9.88106	9.0551
29.37860	9.81475	9.2823
29.40435	9.68747	9.5064
29.50514	9.47864	9.7307
29.66622	9.22663	9.9699
29.81579	9.00764	10.1911
29.93233	8.85346	10.4273
30.01701	8.75467	10.6606
30.05508	8.69469	10.8908
30.08595	8.64709	11.1241
30.12755	8.60630	11.3574
30.15633	8.57835	11.5876
30.16346	8.56064	11.8056
30.16605	8.54627	12.0298
30.16970	8.53294	12.2601
