Salinity, Practical [PSU]	Temperature [ITS-90, deg C]	Depth [salt water, m]
30.02962	8.16865	22.3827
30.08655	8.09001	22.6249
30.09141	8.02884	22.8794
30.10197	7.95856	23.1217
30.14149	7.87321	23.3610
30.18721	7.79457	23.6185
30.23432	7.72887	23.8487
30.27573	7.67849	24.0941
30.30237	7.64449	24.3485
30.31792	7.62259	24.5908
30.32800	7.60856	24.8331
30.33452	7.59659	25.0665
30.34575	7.58283	25.3178
30.35332	7.56929	25.5601
30.36095	7.55680	25.7965
30.36948	7.54511	26.0448
30.37311	7.53532	26.2932
30.37935	7.52369	26.5324
30.38487	7.50843	26.7778
30.39554	7.48692	27.0232
30.40280	7.45995	27.2744
30.41011	7.41899	27.5229
30.45674	7.35956	27.7985
30.47575	7.30377	28.0802
30.51300	7.23348	28.3014
30.57618	7.15137	28.5436
30.62167	7.07968	28.7830
30.65071	7.01325	29.0343
30.69176	6.94305	29.2798
30.74826	6.87855	29.5372
30.77884	6.83708	29.7856
30.79256	6.81230	30.0309
30.80687	6.79435	30.2853
30.81169	6.78272	30.5366
30.81728	6.77451	30.7790
30.81949	6.76877	31.0395
30.82122	6.76417	31.2909
30.82225	6.75999	31.5393
30.82174	6.75684	31.7877
30.81197	6.75172	32.0360
30.81829	6.74418	32.2966
30.82282	6.73902	32.5388
30.82464	6.73598	32.7812
30.82620	6.73396	33.0386
30.81844	6.73200	33.2809
30.81243	6.72674	33.5263
30.81641	6.71889	33.7807
30.81970	6.71218	34.0321
30.81710	6.70702	34.2775
30.81887	6.70119	34.5167
30.82351	6.69531	34.7651
30.82361	6.68572	35.0195
30.80780	6.66711	35.2648
30.81872	6.63764	35.5162
30.84380	6.60969	35.7585
30.86148	6.59234	36.0039
30.88806	6.58339	36.2463
30.92043	6.58195	36.4855
30.92842	6.58808	36.7308
30.92304	6.59204	36.9792
30.94253	6.58946	37.2305
30.97498	6.58916	37.4729
30.99457	6.58627	37.7274
31.00321	6.57825	37.9908
31.00823	6.56750	38.2694
31.01642	6.55475	38.5299
31.02200	6.53805	38.7632
31.02672	6.51910	39.0025
31.04045	6.50020	39.2659
31.04077	6.48393	39.4992
