Salinity, Practical [PSU]	Temperature [ITS-90, deg C]	Depth [salt water, m]
26.40131	13.53001	0.9553
26.40231	13.52816	0.9554
26.40324	13.52681	0.9494
26.40586	13.52588	0.9494
26.40735	13.52447	0.9525
26.40733	13.52293	0.9555
26.40721	13.52188	0.9556
26.40654	13.52120	0.9556
26.40497	13.52071	0.9435
26.40443	13.51984	0.9497
26.40398	13.51886	0.9496
26.40384	13.51800	0.9528
26.40529	13.51695	0.9528
26.40597	13.51596	0.9528
26.40470	13.51461	0.9559
26.40246	13.51344	0.9530
26.40225	13.51251	0.9530
26.40242	13.51227	0.9500
26.40183	13.51190	0.9531
26.40079	13.51060	0.9562
26.40094	13.50875	0.9471
26.40130	13.50660	0.9471
26.40229	13.50475	0.9533
26.40281	13.50358	0.9503
26.40342	13.50155	0.9473
26.40450	13.49834	0.9504
26.40675	13.49508	0.9504
26.40830	13.49243	0.9474
26.40955	13.49022	0.9505
26.41055	13.48818	0.9536
26.41039	13.48621	0.9506
26.40946	13.48387	0.9446
26.41038	13.48098	0.9476
26.41211	13.47766	0.9416
26.41545	13.47396	0.9447
26.41831	13.47064	0.9447
26.41548	13.46793	0.9569
26.38976	13.46763	1.0175
26.36915	13.46720	1.1508
26.35174	13.33085	1.3084
26.51416	13.06700	1.5023
26.65082	12.84743	1.7173
26.75077	12.69774	1.9536
26.83175	12.59139	2.1869
26.92313	12.49937	2.4110
26.99607	12.39904	2.6565
27.05535	12.28718	2.9048
27.13926	12.15714	3.1532
27.23796	12.03495	3.3925
27.32591	11.93883	3.6379
27.38510	11.86544	3.8833
27.41966	11.79085	4.1317
27.46865	11.70051	4.3832
27.52980	11.61408	4.6315
27.58975	11.53013	4.8830
27.65134	11.43996	5.1313
27.74180	11.34670	5.3707
27.85304	11.23809	5.6190
27.93867	11.12627	5.8675
27.99408	11.01324	6.1219
28.07749	10.88413	6.3733
28.16517	10.74832	6.6368
28.26329	10.58101	6.8822
28.41283	10.36008	7.1367
28.56931	10.15472	7.3850
28.72310	9.97010	7.6396
28.85608	9.82412	7.8879
28.96882	9.68691	8.1423
29.04384	9.58510	8.3969
29.10314	9.51244	8.6573
29.14319	9.46150	8.9057
