Salinity, Practical [PSU]	Temperature [ITS-90, deg C]	Depth [salt water, m]
32.07577	6.05994	96.3501
32.07818	6.05552	96.5803
32.07842	6.05155	96.8045
32.07727	6.04658	97.0467
32.07765	6.03998	97.2769
32.08134	6.03201	97.5194
32.08490	6.02424	97.7555
32.08151	6.01724	97.9858
32.06402	6.00770	98.2310
32.07313	5.98974	98.4976
32.06495	5.96647	98.7581
32.09292	5.93075	98.9883
32.12509	5.89527	99.2246
32.14764	5.87053	99.4729
32.16158	5.85451	99.7092
32.17037	5.84369	99.9364
32.17685	5.83611	100.1635
32.18100	5.83091	100.3970
32.18440	5.82722	100.6329
32.18783	5.82378	100.8814
32.19345	5.81959	101.1147
32.20168	5.81368	101.3570
32.20873	5.80762	101.6024
32.21511	5.80293	101.8477
32.21973	5.79833	102.0900
32.21598	5.78753	102.3292
32.22004	5.76957	102.5776
32.22848	5.74995	102.8110
32.24151	5.73260	103.0501
32.25310	5.71970	103.2894
32.26024	5.71139	103.5258
32.26422	5.70711	103.7772
32.26662	5.70469	104.0104
