Salinity, Practical [PSU]	Temperature [ITS-90, deg C]	Depth [salt water, m]
31.23845	6.74336	30.1792
31.25757	6.70604	30.3459
31.27821	6.66531	30.5186
31.30792	6.62322	30.6883
31.30554	6.58910	30.8519
31.30114	6.53692	31.0245
31.34267	6.46382	31.2004
31.37322	6.39894	31.3791
31.41290	6.34112	31.5547
31.45232	6.29686	31.7305
31.47207	6.27112	31.9123
31.47058	6.25438	32.0881
31.48170	6.23458	32.2637
31.49094	6.21750	32.4273
31.49983	6.20353	32.6031
31.50585	6.19303	32.7848
31.51077	6.18549	32.9635
31.51070	6.17978	33.1363
31.51442	6.17347	33.3119
31.51869	6.16878	33.4877
31.52092	6.16562	33.6573
31.52047	6.16359	33.8301
31.52244	6.16094	33.9967
31.52400	6.15880	34.1665
31.52505	6.15758	34.3390
31.52537	6.15686	34.4965
31.52368	6.15600	34.6785
31.52322	6.15391	34.8328
31.52318	6.15106	34.9994
31.52454	6.14796	35.1662
31.52314	6.14449	35.3449
31.51295	6.14002	35.5147
31.50454	6.12933	35.7054
31.51157	6.11331	35.8993
31.51968	6.09820	36.0902
31.52723	6.08600	36.2660
31.52928	6.07624	36.4417
31.53954	6.06705	36.6204
31.54738	6.06126	36.7930
31.55179	6.05821	36.9628
31.55269	6.05679	37.1355
31.55441	6.05521	37.3265
31.55524	6.05348	37.5082
31.55809	6.05181	37.6808
31.55891	6.05084	37.8535
31.55889	6.04968	38.0232
31.55819	6.04856	38.2111
31.55767	6.04688	38.3807
31.55777	6.04455	38.5625
31.55911	6.04191	38.7382
31.55946	6.03967	38.9079
31.55519	6.03708	39.0776
31.55035	6.03150	39.2351
31.55358	6.02155	39.3533
31.55668	6.01277	39.4745
31.53706	6.00247	39.5776
31.54560	5.98366	39.6777
31.55219	5.96546	39.7837
31.55285	5.94869	39.8657
31.56338	5.93238	39.8748
31.57353	5.92017	39.8597
31.57749	5.91233	39.8387
31.58253	5.90731	39.8115
31.58738	5.90458	39.7752
31.58986	5.90433	39.6966
31.59116	5.90488	39.6179
31.59591	5.90701	39.5241
31.60034	5.91162	39.4183
31.61241	5.92007	39.3124
31.61330	5.93481	39.2095
31.60834	5.95264	39.1035
31.59904	5.96921	39.0068
31.59055	5.98285	38.9130
31.58612	5.99370	38.8101
31.58216	6.00257	38.7103
31.57866	6.01044	38.6105
31.57572	6.01749	38.4864
31.57268	6.02363	38.3441
31.57074	6.02866	38.2110
31.56805	6.03302	38.0628
31.56682	6.03693	37.9206
31.56440	6.04033	37.7783
31.56240	6.04292	37.6421
31.56017	6.04480	37.5000
31.55983	6.04612	37.3667
31.55867	6.04744	37.2216
31.55648	6.04846	37.0762
31.55379	6.04891	36.9400
31.55317	6.04861	36.8038
31.55250	6.04866	36.6617
31.55137	6.04891	36.5315
31.54903	6.04942	36.3953
31.54898	6.05013	36.2682
31.54816	6.05145	36.1320
31.54771	6.05348	36.0049
31.54634	6.05597	35.8749
31.54581	6.05846	35.7507
31.54574	6.06110	35.6298
31.54760	6.06456	35.5087
31.54827	6.06959	35.3785
31.54854	6.07579	35.2425
