Salinity, Practical [PSU]	Temperature [ITS-90, deg C]	Depth [salt water, m]
31.84216	4.87720	76.8358
31.84305	4.87557	77.0720
31.84436	4.87428	77.3206
31.84140	4.87314	77.5537
31.83109	4.86983	77.7929
31.82299	4.86144	78.0324
31.82160	4.84953	78.2776
31.82786	4.83714	78.5261
31.83842	4.82717	78.7624
31.84803	4.82134	79.0197
31.84948	4.81991	79.2955
31.84678	4.81942	79.5803
31.84615	4.81789	79.8377
31.84580	4.81572	80.0680
31.85014	4.81370	80.3253
31.84542	4.81231	80.5919
31.83555	4.80921	80.8253
31.82422	4.80181	81.0797
31.81593	4.78933	81.3310
31.82301	4.77394	81.5854
31.83783	4.76108	81.8277
31.83210	4.75408	82.0795
31.83012	4.74684	82.3156
31.83451	4.73847	82.5671
31.84049	4.73211	82.8065
31.84307	4.72857	83.0486
31.84188	4.72556	83.2940
31.84216	4.72192	83.5424
31.84304	4.71852	83.7938
31.83434	4.71439	84.0393
31.83981	4.70562	84.2877
31.84638	4.69681	84.5361
31.85024	4.68928	84.7995
31.85526	4.68254	85.0479
31.85901	4.67748	85.2994
31.86001	4.67330	85.5508
31.85996	4.66926	85.8023
31.86200	4.66474	86.0386
31.86234	4.66066	86.2900
31.86297	4.65643	86.5412
31.86515	4.65191	86.7928
31.87031	4.64817	87.0443
31.87324	4.64581	87.2804
31.87340	4.64507	87.5259
31.87366	4.64439	87.7712
31.87056	4.64360	88.0074
31.86783	4.64109	88.2559
31.86974	4.63657	88.4952
31.87250	4.63195	88.7435
31.87567	4.62802	88.9891
31.87803	4.62522	89.2464
31.87995	4.62331	89.5161
31.88108	4.62213	89.8009
31.88209	4.62154	90.0493
31.88192	4.62100	90.3036
31.88242	4.61992	90.5460
31.88341	4.61884	90.7914
31.88380	4.61785	91.0488
31.88423	4.61692	91.2882
31.88444	4.61554	91.5426
31.88408	4.61402	91.8001
31.88522	4.61191	92.0274
31.88560	4.60980	92.2241
31.88661	4.60700	92.3604
31.88896	4.60415	92.4305
31.89176	4.60199	92.4154
31.89340	4.60125	92.3852
31.89451	4.60174	92.3369
31.89561	4.60287	92.1856
31.89867	4.60494	91.9950
31.89528	4.60862	91.8164
31.89088	4.61137	91.6472
31.89063	4.61260	91.4626
31.89013	4.61343	91.2809
31.89210	4.61441	91.1024
31.88934	4.61628	90.9089
31.88760	4.61717	90.7034
31.88848	4.61775	90.4856
31.88810	4.61864	90.2526
31.88723	4.61967	90.0013
31.88664	4.62080	89.7197
31.88630	4.62198	89.4052
31.88494	4.62326	89.0903
31.88381	4.62458	88.7909
31.88191	4.62561	88.4852
31.88107	4.62635	88.1706
31.88106	4.62719	87.8587
31.87992	4.62817	87.5378
31.88085	4.62920	87.2202
31.88213	4.63112	86.9026
31.87879	4.63416	86.5846
