Scan Count	Temperature [ITS-90, deg C]	Conductivity [S/m]	Pressure, Strain Gauge [db]	Depth [salt water, m]	Oxygen Saturation, Weiss [ml/l]	Salinity, Practical [PSU]
316	5.76000	3.1226016	197.9927	196.8106	7.117830	31.60266
317	5.75803	3.1222934	197.4393	196.2608	7.118228	31.60131
318	5.75511	3.1219606	196.8950	195.7200	7.118761	31.60057
319	5.75173	3.1214861	196.3233	195.1520	7.119424	31.59869
320	5.74800	3.1210485	195.7151	194.5477	7.120113	31.59756
321	5.74537	3.1208574	195.1192	193.9557	7.120532	31.59815
322	5.74346	3.1205431	194.4439	193.2847	7.120925	31.59674
323	5.74129	3.1203950	193.6987	192.5443	7.121261	31.59746
324	5.74074	3.1203332	192.9261	191.7766	7.121346	31.59766
325	5.74023	3.1201790	192.0896	190.9455	7.121472	31.59679
326	5.73897	3.1200370	191.2319	190.0933	7.121687	31.59679
327	5.73857	3.1199321	190.3467	189.2138	7.121774	31.59641
328	5.73534	3.1193960	189.4643	188.3370	7.122444	31.59383
329	5.73141	3.1190509	188.5731	187.4515	7.123104	31.59407
330	5.72733	3.1184040	187.6818	186.5659	7.123941	31.59105
331	5.71987	3.1174863	186.7875	185.6773	7.125349	31.58816
332	5.71357	3.1168888	185.8839	184.7795	7.126442	31.58778
333	5.70546	3.1154172	184.9927	183.8940	7.128224	31.57928
334	5.69312	3.1144198	184.0920	182.9991	7.130295	31.58006
335	5.68839	3.1139518	183.2008	182.1135	7.131123	31.57966
336	5.68300	3.1131392	182.3002	181.2187	7.132214	31.57600
337	5.67756	3.1122343	181.4028	180.3270	7.133361	31.57136
338	5.66875	3.1111758	180.5024	179.4323	7.135018	31.56814
339	5.66291	3.1105726	179.6019	178.5376	7.136058	31.56726
340	5.65728	3.1097911	178.6983	177.6397	7.137167	31.56418
341	5.65124	3.1091511	177.7917	176.7389	7.138252	31.56307
342	5.64988	3.1091816	176.8820	175.8350	7.138389	31.56512
343	5.65678	3.1100179	175.9633	174.9221	7.137051	31.56850
344	5.66714	3.1105220	175.0507	174.0152	7.135446	31.56490
345	5.67157	3.1107555	174.1317	173.1021	7.134739	31.56381
346	5.67535	3.1110751	173.2099	172.1861	7.134070	31.56431
347	5.67952	3.1114193	172.2910	171.2730	7.133337	31.56470
348	5.68365	3.1116898	171.3570	170.3449	7.132649	31.56432
349	5.68642	3.1119171	170.4322	169.4260	7.132157	31.56472
350	5.69257	3.1126429	169.5012	168.5008	7.130974	31.56756
351	5.70178	3.1135411	168.5732	167.5787	7.129310	31.56946
352	5.71276	3.1142054	167.6424	166.6537	7.127545	31.56709
353	5.71715	3.1139466	166.6505	165.6681	7.127102	31.56056
354	5.71548	3.1134970	165.6341	164.6581	7.127526	31.55755
355	5.71236	3.1130413	164.6118	163.6423	7.128139	31.55585
356	5.70929	3.1126164	163.5773	162.6142	7.128730	31.55444
357	5.71014	3.1126468	162.5153	161.5589	7.128581	31.55449
358	5.71155	3.1125111	161.4139	160.4644	7.128449	31.55217
359	5.71196	3.1125784	160.2576	159.3154	7.128337	31.55310
360	5.71690	3.1130211	159.0648	158.1300	7.127451	31.55402
361	5.72148	3.1132054	157.8780	156.9507	7.126745	31.55236
362	5.72652	3.1128295	156.6730	155.7532	7.126275	31.54401
363	5.72561	3.1124969	155.4773	154.5649	7.126538	31.54170
364	5.72501	3.1122811	154.2784	153.3735	7.126701	31.54041
365	5.72405	3.1120531	153.0824	152.1850	7.126916	31.53931
366	5.72526	3.1120343	151.8744	150.9845	7.126745	31.53855
367	5.73317	3.1124646	150.6694	149.7870	7.125488	31.53655
368	5.73811	3.1126550	149.4676	148.5926	7.124734	31.53465
369	5.74563	3.1130669	148.2624	147.3950	7.123537	31.53282
370	5.75233	3.1132757	147.1183	146.2579	7.122551	31.52944
371	5.75899	3.1134169	146.0048	145.1513	7.121608	31.52534
372	5.76187	3.1133796	144.9212	144.0744	7.121238	31.52275
373	5.76323	3.1133485	143.8318	142.9918	7.121058	31.52165
374	5.76817	3.1137604	142.7425	141.9093	7.120191	31.52217
375	5.77367	3.1138155	141.6561	140.8296	7.119440	31.51817
376	5.77619	3.1135997	140.5668	139.7470	7.119209	31.51392
