Scan Count	Temperature [ITS-90, deg C]	Conductivity [S/m]	Pressure, Strain Gauge [db]	Depth [salt water, m]	Oxygen Saturation, Weiss [ml/l]	Salinity, Practical [PSU]
169	6.65720	3.1333638	54.8176	54.5092	6.996901	30.96369
170	6.59500	3.1303670	56.0659	55.7503	7.006126	30.98659
171	6.54615	3.1289373	57.3414	57.0185	7.012929	31.01461
172	6.51964	3.1275013	58.6261	58.2958	7.016969	31.02232
173	6.49777	3.1268300	59.9322	59.5943	7.020052	31.03421
174	6.48514	3.1259983	61.2534	60.9079	7.022068	31.03593
175	6.46570	3.1255613	62.6112	62.2578	7.024737	31.04818
176	6.44437	3.1243539	64.0025	63.6411	7.028030	31.05366
177	6.42079	3.1227401	65.3847	65.0152	7.031812	31.05672
178	6.37895	3.1199811	66.7638	66.3863	7.038455	31.06380
179	6.34212	3.1181158	68.1795	67.7937	7.044033	31.07616
180	6.31875	3.1172913	69.6194	69.2252	7.047404	31.08771
181	6.30225	3.1160544	71.0806	70.6779	7.050129	31.08845
182	6.28319	3.1146391	72.5572	72.1459	7.053266	31.08953
183	6.23588	3.1118583	74.0429	73.6229	7.060647	31.10134
184	6.22012	3.1122342	75.5437	75.1149	7.062466	31.11921
185	6.22349	3.1125546	77.0173	76.5799	7.061912	31.11899
186	6.22507	3.1129304	78.3964	77.9509	7.061551	31.12105
187	6.22762	3.1133431	79.7635	79.3100	7.061050	31.12265
188	6.21742	3.1124328	81.0543	80.5932	7.062822	31.12131
189	6.19509	3.1114981	82.3635	81.8947	7.066132	31.13079
190	6.17482	3.1108834	83.6880	83.2114	7.069023	31.14194
191	6.17028	3.1112838	85.0215	84.5370	7.069417	31.14991
192	6.17492	3.1122010	86.4007	85.9081	7.068395	31.15517
193	6.17736	3.1124414	87.7587	87.2580	7.067994	31.15496
194	6.17553	3.1126018	89.1379	88.6291	7.068173	31.15778
195	6.17583	3.1128176	90.5231	90.0061	7.068054	31.15924
196	6.17670	3.1129842	91.9479	91.4224	7.067890	31.15963
197	6.17701	3.1131385	93.3819	92.8479	7.067804	31.16039
198	6.17797	3.1132743	94.8372	94.2945	7.067644	31.16033
199	6.17787	3.1132870	96.3047	95.7533	7.067682	31.15988
200	6.17823	3.1135213	97.7783	97.2181	7.067549	31.16146
201	6.18001	3.1138418	99.2549	98.6859	7.067193	31.16269
202	6.17889	3.1140700	100.7436	100.1657	7.067249	31.16555
203	6.17828	3.1146059	102.2567	101.6698	7.067085	31.17134
204	6.17558	3.1147357	103.7791	103.1830	7.067390	31.17454
205	6.16463	3.1147055	105.3196	104.7143	7.068815	31.18353
206	6.15714	3.1144167	106.8815	106.2668	7.069937	31.18647
207	6.14554	3.1147620	108.4280	107.8040	7.071253	31.20023
208	6.13602	3.1148918	110.0173	109.3838	7.072418	31.20966
209	6.13398	3.1149723	111.5304	110.8877	7.072665	31.21172
210	6.13327	3.1150897	112.9950	112.3434	7.072727	31.21299
211	6.13302	3.1152564	114.4502	113.7899	7.072705	31.21439
212	6.13348	3.1153799	115.9147	115.2456	7.072615	31.21466
213	6.13292	3.1154481	117.3883	116.7102	7.072682	31.21524
214	6.13225	3.1154978	118.8466	118.1597	7.072772	31.21572
215	6.13261	3.1156950	119.6325	118.9408	7.072643	31.21721
216	6.13622	3.1158981	119.6238	118.9322	7.072084	31.21615
217	6.13877	3.1160890	119.6154	118.9238	7.071666	31.21593
218	6.13790	3.1158858	119.6037	118.9122	7.071879	31.21448
219	6.13704	3.1159289	119.4492	118.7586	7.071962	31.21583
220	6.13877	3.1161010	118.7710	118.0846	7.071642	31.21646
221	6.13770	3.1156945	118.0016	117.3198	7.071968	31.21329
222	6.13439	3.1155158	117.2414	116.5642	7.072459	31.21471
223	6.13368	3.1154786	116.4871	115.8145	7.072551	31.21530
224	6.13465	3.1154907	115.7117	115.0438	7.072407	31.21491
225	6.13470	3.1154227	114.9483	114.2850	7.072419	31.21446
226	6.13465	3.1153425	114.1759	113.5172	7.072450	31.21398
227	6.13454	3.1152807	113.4156	112.7615	7.072478	31.21374
228	6.13475	3.1151696	112.6431	111.9938	7.072492	31.21269
229	6.13465	3.1151140	111.8615	111.2168	7.072517	31.21253
230	6.13515	3.1150522	111.0099	110.3704	7.072466	31.21177
231	6.13505	3.1149165	110.1370	109.5027	7.072530	31.21077
232	6.13475	3.1148485	109.2245	108.5958	7.072583	31.21072
233	6.13500	3.1147621	108.3120	107.6887	7.072576	31.20996
234	6.13571	3.1146387	107.3904	106.7726	7.072530	31.20836
235	6.14213	3.1143306	106.4991	105.8868	7.071862	31.19948
236	6.15047	3.1141825	105.5959	104.9889	7.070868	31.19059
237	6.15562	3.1143238	104.7258	104.1241	7.070131	31.18785
238	6.16030	3.1144835	103.8682	103.2716	7.069441	31.18572
239	6.16585	3.1145201	103.0103	102.4188	7.068707	31.18143
240	6.17319	3.1146491	102.1527	101.5664	7.067700	31.17653
241	6.17757	3.1144149	101.2857	100.7045	7.067251	31.17033
242	6.17889	3.1141191	100.4188	99.8429	7.067217	31.16624
243	6.18027	3.1138111	99.5490	98.9782	7.067183	31.16198
244	6.18088	3.1137247	98.6760	98.1104	7.067131	31.16087
245	6.18083	3.1137060	97.8273	97.2668	7.067129	31.16110
246	6.18128	3.1135580	96.9725	96.4171	7.067129	31.15944
247	6.18108	3.1133115	96.0936	95.5435	7.067261	31.15731
248	6.17838	3.1129913	95.2235	94.6786	7.067746	31.15664
249	6.17711	3.1129049	94.3597	93.8199	7.067931	31.15725
250	6.17665	3.1128246	93.4958	92.9611	7.068012	31.15719
251	6.17639	3.1127505	92.6258	92.0963	7.068063	31.15701
252	6.17675	3.1127318	91.7559	91.2315	7.068009	31.15688
253	6.17695	3.1126208	90.8736	90.3545	7.068021	31.15587
254	6.17690	3.1125651	89.9915	89.4776	7.068037	31.15571
