Scan Count	Temperature [ITS-90, deg C]	Conductivity [S/m]	Pressure, Strain Gauge [db]	Depth [salt water, m]	Oxygen Saturation, Weiss [ml/l]	Salinity, Practical [PSU]
2050	9.26357	3.2735210	14.7078	14.6265	6.622501	30.18474
2051	9.28524	3.2738658	14.4947	14.4145	6.619894	30.17005
2052	9.30802	3.2741479	14.2968	14.2178	6.617190	30.15380
2053	9.33032	3.2742731	14.0958	14.0179	6.614610	30.13636
2054	9.34872	3.2745866	13.8979	13.8211	6.612392	30.12415
2055	9.36597	3.2747370	13.7001	13.6244	6.610374	30.11125
2056	9.38190	3.2746175	13.4960	13.4214	6.608621	30.09672
2057	9.39729	3.2748934	13.2952	13.2217	6.606761	30.08667
2058	9.41727	3.2752509	13.1004	13.0281	6.604350	30.07362
2059	9.44030	3.2754263	12.8994	12.8282	6.601674	30.05616
2060	9.46577	3.2757084	12.6952	12.6251	6.598678	30.03777
2061	9.49651	3.2761787	12.4978	12.4287	6.595010	30.01688
2062	9.52877	3.2764922	12.2843	12.2165	6.591240	29.99317
2063	9.55717	3.2770567	12.0561	11.9895	6.587800	29.97526
2064	9.58566	3.2774016	11.8278	11.7625	6.584448	29.95508
2065	9.61461	3.2778093	11.5995	11.5354	6.581019	29.93518
2066	9.63953	3.2777775	11.3620	11.2993	6.578230	29.91421
2067	9.66591	3.2780911	11.1155	11.0542	6.575134	29.89554
2068	9.70392	3.2779023	10.8628	10.8029	6.570947	29.86217
2069	9.74749	3.2783726	10.6193	10.5607	6.565865	29.83090
2070	9.78932	3.2784348	10.3726	10.3153	6.561154	29.79702
2071	9.83734	3.2777750	10.1169	10.0611	6.556060	29.75084
2072	9.91151	3.2763932	9.8642	9.8098	6.548351	29.67600
2073	10.00572	3.2740763	9.6083	9.5553	6.538810	29.57568
2074	10.10612	3.2711012	9.3497	9.2981	6.528865	29.46420
2075	10.21659	3.2676882	9.0969	9.0467	6.517995	29.34076
2076	10.31799	3.2643142	8.8414	8.7926	6.508128	29.22563
2077	10.40812	3.2620069	8.5916	8.5442	6.499088	29.13062
2078	10.48051	3.2601954	8.3390	8.2930	6.491816	29.05502
2079	10.53793	3.2577329	8.0771	8.0325	6.486468	28.98516
2080	10.59099	3.2555217	7.8183	7.7752	6.481502	28.92142
2081	10.64225	3.2542439	7.5536	7.5119	6.476361	28.86843
2082	10.68604	3.2518835	7.2856	7.2455	6.472481	28.81083
2083	10.73080	3.2472277	7.0116	6.9730	6.469413	28.73013
2084	10.79049	3.2413678	6.7438	6.7066	6.465180	28.62617
2085	10.87016	3.2316898	6.4787	6.4430	6.460260	28.46979
2086	10.97304	3.2256780	6.2139	6.1797	6.451321	28.33181
2087	11.08071	3.2183862	5.9430	5.9102	6.442363	28.17847
2088	11.18666	3.2058206	5.6779	5.6466	6.435655	27.97635
2089	11.29679	3.1845522	5.4102	5.3804	6.431848	27.68855
2090	11.42727	3.1433091	5.1480	5.1197	6.433465	27.19645
2091	11.57976	3.1242026	4.8833	4.8564	6.423988	26.90308
2092	11.71962	3.0821742	4.6186	4.5932	6.424589	26.40419
2093	11.86966	3.0452983	4.3506	4.3266	6.421938	25.95105
2094	12.02475	3.0214339	4.0889	4.0664	6.413693	25.62023
2095	12.16471	2.9784216	3.8239	3.8029	6.414199	25.12424
2096	12.30680	2.9470706	3.5591	3.5396	6.409977	24.73908
2097	12.44126	2.9205058	3.2942	3.2761	6.404742	24.40613
2098	12.55214	2.8944921	3.0262	3.0095	6.401867	24.09583
2099	12.64718	2.8612505	2.7585	2.7433	6.403334	23.73150
2100	12.72438	2.8377295	2.4874	2.4737	6.403198	23.46893
2101	12.78416	2.8119457	2.2379	2.2255	6.405797	23.19773
2102	12.82162	2.7956798	1.9727	1.9619	6.407443	23.02741
2103	12.84024	2.7759155	1.7110	1.7016	6.412469	22.83722
2104	12.84792	2.7577736	1.4613	1.4533	6.418142	22.66858
2105	12.84744	2.7507171	1.2025	1.1959	6.420742	22.60516
2106	12.84260	2.7469035	0.9316	0.9264	6.422667	22.57365
2107	12.83933	2.7472853	0.6576	0.6539	6.422898	22.57913
2108	12.83661	2.7423403	0.4233	0.4209	6.424991	22.53612
2109	12.83238	2.7380380	0.2435	0.2421	6.427027	22.49981
2110	12.82760	2.7368646	0.0882	0.0877	6.427994	22.49208
2111	12.82144	2.7339201	-0.0212	-0.0211	6.429762	22.46916
2112	12.81527	2.0325922	-0.0366	-0.0364	6.684623	16.24288
2113	12.80675	0.4991298	-0.0305	-0.0304	7.234184	3.57534
2114	12.79721	0.4040816	-0.0274	-0.0273	7.268201	2.85570
