Scan Count	Temperature [ITS-90, deg C]	Conductivity [S/m]	Pressure, Strain Gauge [db]	Depth [salt water, m]	Oxygen Saturation, Weiss [ml/l]	Salinity, Practical [PSU]
222	12.51389	3.3875185	0.8547	0.8500	6.225873	28.69810
223	12.51173	3.3881481	0.8517	0.8470	6.225865	28.70566
224	12.52102	3.3868382	0.8517	0.8470	6.225386	28.68628
225	12.52941	3.3853696	0.8517	0.8470	6.225056	28.66611
226	12.53235	3.3843144	0.8487	0.8441	6.225138	28.65398
227	12.52995	3.3841047	0.8427	0.8381	6.225461	28.65384
228	12.52240	3.3844670	0.8335	0.8289	6.226107	28.66299
229	12.51610	3.3853379	0.8335	0.8289	6.226438	28.67596
230	12.51736	3.3857320	0.8337	0.8291	6.226165	28.67870
231	12.51958	3.3851154	0.8428	0.8382	6.226162	28.67122
232	12.51694	3.3847214	0.8580	0.8533	6.226577	28.66952
233	12.51221	3.3862152	0.8824	0.8775	6.226521	28.68714
234	12.51185	3.3884914	0.8824	0.8776	6.225728	28.70878
235	12.52174	3.3900303	0.8764	0.8716	6.224149	28.71568
236	12.55766	3.3871302	0.8490	0.8444	6.221508	28.66113
237	12.58828	3.3834812	0.8247	0.8201	6.219684	28.60369
238	12.59567	3.3819560	0.8156	0.8111	6.219477	28.58381
239	12.57675	3.3818228	0.8125	0.8080	6.221472	28.59691
240	12.54111	3.3839711	0.8278	0.8232	6.224361	28.64411
241	12.51311	3.3856622	0.8492	0.8445	6.226629	28.68128
242	12.48645	3.3872264	0.8674	0.8626	6.228806	28.71628
243	12.48070	3.3888924	0.8766	0.8718	6.228790	28.73632
244	12.50789	3.3893118	0.8675	0.8627	6.225836	28.71950
245	12.54668	3.3860114	0.8615	0.8567	6.223045	28.65899
246	12.57489	3.3833542	0.8493	0.8446	6.221108	28.61265
247	12.58461	3.3816003	0.8402	0.8356	6.220744	28.58885
248	12.58311	3.3820260	0.8311	0.8265	6.220743	28.59397
249	12.56877	3.3839390	0.8312	0.8266	6.221525	28.62279
250	12.56462	3.3856934	0.8312	0.8266	6.221314	28.64237
251	12.56114	3.3866915	0.8342	0.8296	6.221309	28.65438
252	12.56114	3.3846192	0.8404	0.8358	6.222062	28.63495
253	12.56006	3.3825092	0.8617	0.8569	6.222941	28.61599
254	12.55508	3.3833545	0.8801	0.8752	6.223147	28.62769
255	12.55016	3.3860877	0.8862	0.8813	6.222659	28.65705
256	12.54398	3.3876200	0.8709	0.8661	6.222737	28.67612
257	12.55424	3.3847781	0.8466	0.8419	6.222715	28.64168
258	12.56931	3.3814670	0.8375	0.8329	6.222368	28.59921
259	12.57057	3.3801010	0.8283	0.8238	6.222734	28.58546
260	12.55610	3.3813465	0.8497	0.8450	6.223771	28.60810
261	12.53595	3.3837424	0.8589	0.8541	6.224976	28.64588
262	12.51598	3.3862915	0.8649	0.8602	6.226104	28.68499
263	12.52090	3.3872896	0.8589	0.8542	6.225234	28.69061
264	12.55352	3.3838438	0.8499	0.8452	6.223129	28.63347
265	12.57591	3.3809460	0.8316	0.8270	6.221877	28.58932
266	12.57663	3.3795864	0.8316	0.8270	6.222297	28.57604
267	12.53559	3.3796186	0.8378	0.8332	6.226514	28.60748
268	12.46220	3.3814428	0.8499	0.8453	6.233418	28.68045
