Scan Count	Temperature [ITS-90, deg C]	Conductivity [S/m]	Pressure, Strain Gauge [db]	Depth [salt water, m]	Oxygen Saturation, Weiss [ml/l]	Salinity, Practical [PSU]
1213	5.09251	3.1484031	103.6852	103.0897	7.186866	32.57845
1214	5.09241	3.1483103	103.4631	102.8689	7.186923	32.57759
1215	5.09251	3.1481310	103.2440	102.6512	7.187003	32.57555
1216	5.09275	3.1479455	103.0190	102.4275	7.187066	32.57329
1217	5.09285	3.1477105	102.7879	102.1978	7.187175	32.57062
1218	5.09335	3.1474446	102.5629	101.9741	7.187251	32.56720
1219	5.09405	3.1470551	102.3438	101.7564	7.187368	32.56217
1220	5.09454	3.1468387	102.1188	101.5327	7.187417	32.55932
1221	5.09479	3.1468758	101.8969	101.3121	7.187360	32.55961
1222	5.09519	3.1468757	101.6718	101.0884	7.187304	32.55934
1223	5.09573	3.1466346	101.4468	100.8647	7.187359	32.55615
1224	5.09603	3.1463626	101.2186	100.6379	7.187463	32.55286
1225	5.09618	3.1462698	100.9995	100.4201	7.187489	32.55176
1226	5.09678	3.1461585	100.7776	100.1995	7.187468	32.55002
1227	5.09703	3.1460039	100.5616	99.9848	7.187515	32.54811
1228	5.09703	3.1459729	100.3305	99.7551	7.187526	32.54787
1229	5.09742	3.1457998	100.1084	99.5343	7.187564	32.54561
1230	5.09797	3.1457379	99.8772	99.3044	7.187523	32.54449
1231	5.09866	3.1454659	99.6491	99.0778	7.187576	32.54081
1232	5.09936	3.1451075	99.4240	98.8540	7.187676	32.53613
1233	5.09926	3.1449776	99.2020	98.6333	7.187754	32.53486
1234	5.09911	3.1448972	98.9799	98.4125	7.187811	32.53419
1235	5.09911	3.1448354	98.7489	98.1829	7.187839	32.53360
1236	5.09921	3.1446870	98.5237	97.9591	7.187902	32.53191
1237	5.09966	3.1444521	98.3048	97.7414	7.187967	32.52890
1238	5.10005	3.1442790	98.0766	97.5146	7.188004	32.52664
1239	5.10030	3.1442419	97.8516	97.2910	7.187987	32.52609
1240	5.10060	3.1440626	97.6204	97.0611	7.188041	32.52386
1241	5.10075	3.1438834	97.3834	96.8255	7.188113	32.52178
1242	5.10070	3.1438092	97.1613	96.6048	7.188155	32.52109
1243	5.10065	3.1435496	96.9392	96.3840	7.188297	32.51827
1244	5.10080	3.1432221	96.7141	96.1602	7.188450	32.51449
1245	5.10115	3.1430120	96.4951	95.9425	7.188514	32.51185
1246	5.10154	3.1427957	96.2701	95.7189	7.188575	32.50910
1247	5.10209	3.1426844	96.0482	95.4983	7.188560	32.50741
1248	5.10269	3.1424743	95.8291	95.2805	7.188593	32.50453
1249	5.10289	3.1422951	95.6070	95.0597	7.188659	32.50239
1250	5.10279	3.1422271	95.3759	94.8300	7.188703	32.50183
1251	5.10313	3.1421158	95.1569	94.6123	7.188714	32.50032
1252	5.10348	3.1420231	94.9258	94.3826	7.188714	32.49904
1253	5.10373	3.1419983	94.6977	94.1558	7.188691	32.49863
1254	5.10388	3.1420415	94.4784	93.9379	7.188643	32.49908
1255	5.10438	3.1418190	94.2596	93.7204	7.188695	32.49616
1256	5.10467	3.1416398	94.0315	93.4936	7.188749	32.49393
1257	5.10462	3.1415780	93.8065	93.2699	7.188783	32.49339
1258	5.10472	3.1413679	93.5873	93.0521	7.188879	32.49099
1259	5.10467	3.1411579	93.3534	92.8195	7.188994	32.48875
1260	5.10462	3.1410713	93.1372	92.6046	7.189042	32.48792
1261	5.10462	3.1408304	92.9151	92.3839	7.189167	32.48527
1262	5.10448	3.1401695	92.6992	92.1692	7.189539	32.47795
1263	5.10423	3.1395766	92.4680	91.9394	7.189887	32.47152
1264	5.10388	3.1390948	92.2401	91.7128	7.190187	32.46646
1265	5.10348	3.1388293	92.0209	91.4950	7.190377	32.46391
1266	5.10333	3.1385019	91.7959	91.2713	7.190568	32.46042
1267	5.10343	3.1383166	91.5738	91.0505	7.190650	32.45831
1268	5.10353	3.1381993	91.3488	90.8268	7.190696	32.45699
1269	5.10368	3.1379893	91.1296	90.6090	7.190785	32.45455
1270	5.10373	3.1379028	90.9048	90.3855	7.190821	32.45362
1271	5.10378	3.1377175	90.6794	90.1614	7.190909	32.45156
1272	5.10378	3.1375754	90.4545	89.9378	7.190981	32.45005
1273	5.10368	3.1375445	90.2356	89.7202	7.191005	32.44990
1274	5.10398	3.1374271	90.0166	89.5025	7.191026	32.44837
1275	5.10413	3.1373097	89.7915	89.2788	7.191065	32.44700
1276	5.10418	3.1370936	89.5662	89.0549	7.191170	32.44459
1277	5.10433	3.1367355	89.3445	88.8345	7.191340	32.44045
1278	5.10423	3.1365008	89.1254	88.6166	7.191475	32.43797
1279	5.10418	3.1363958	88.8940	88.3867	7.191533	32.43693
1280	5.10418	3.1361982	88.6781	88.1720	7.191635	32.43478
1281	5.10433	3.1361117	88.4532	87.9484	7.191657	32.43375
1282	5.10443	3.1359327	88.2248	87.7214	7.191736	32.43172
1283	5.10448	3.1357042	87.9997	87.4976	7.191848	32.42917
1284	5.10477	3.1353338	87.7778	87.2770	7.192006	32.42475
1285	5.10517	3.1351548	87.5527	87.0532	7.192046	32.42243
1286	5.10567	3.1348893	87.3033	86.8053	7.192121	32.41903
1287	5.10641	3.1344449	87.0752	86.5786	7.192261	32.41333
1288	5.10731	3.1339017	86.8529	86.3575	7.192436	32.40636
1289	5.10775	3.1333709	86.6401	86.1460	7.192661	32.39995
1290	5.10775	3.1332475	86.4089	85.9162	7.192722	32.39865
1291	5.10825	3.1329204	86.1898	85.6985	7.192831	32.39454
1292	5.10880	3.1323526	85.9769	85.4868	7.193064	32.38761
1293	5.10949	3.1322970	85.7580	85.2692	7.192999	32.38641
1294	5.11049	3.1324944	85.5359	85.0484	7.192760	32.38782
1295	5.11148	3.1320563	85.3171	84.8308	7.192865	32.38195
1296	5.11208	3.1318773	85.0917	84.6068	7.192880	32.37943
1297	5.11247	3.1316983	84.8758	84.3922	7.192921	32.37711
1298	5.11272	3.1317352	84.6539	84.1716	7.192864	32.37740
1299	5.11307	3.1316118	84.4348	83.9538	7.192882	32.37576
1300	5.11347	3.1316426	84.2158	83.7361	7.192809	32.37583
1301	5.11431	3.1316116	83.9907	83.5123	7.192712	32.37477
1302	5.11555	3.1315807	83.7686	83.2915	7.192565	32.37332
1303	5.11625	3.1315498	83.5374	83.0616	7.192487	32.37241
1304	5.11699	3.1314633	83.3215	82.8470	7.192433	32.37081
1305	5.11764	3.1314016	83.0994	82.6262	7.192379	32.36958
1306	5.11814	3.1314200	82.8805	82.4087	7.192300	32.36942
1307	5.11898	3.1313397	82.6643	82.1938	7.192230	32.36779
1308	5.12022	3.1308338	82.4423	81.9730	7.192340	32.36091
1309	5.12117	3.1305747	82.2202	81.7522	7.192354	32.35714
1310	5.12276	3.1305684	81.9953	81.5287	7.192148	32.35564
1311	5.12534	3.1305683	81.7731	81.3078	7.191812	32.35324
1312	5.12877	3.1303585	81.5603	81.0962	7.191482	32.34763
1313	5.13225	3.1303214	81.3382	80.8754	7.191051	32.34394
1314	5.13583	3.1302102	81.1190	80.6575	7.190648	32.33932
1315	5.13966	3.1298832	80.9001	80.4399	7.190329	32.33198
1316	5.14403	3.1297597	80.6781	80.2192	7.189831	32.32644
1317	5.14826	3.1296610	80.4561	79.9986	7.189338	32.32133
1318	5.15169	3.1295252	80.2461	79.7898	7.188967	32.31657
1319	5.15477	3.1293770	80.0210	79.5659	7.188647	32.31200
1320	5.15766	3.1291611	79.8022	79.3484	7.188390	32.30685
1321	5.16004	3.1289575	79.5890	79.1365	7.188189	32.30232
1322	5.16233	3.1288402	79.3640	78.9129	7.187954	32.29888
1323	5.16427	3.1286921	79.1480	78.6981	7.187781	32.29542
1324	5.16601	3.1285317	78.9260	78.4774	7.187639	32.29202
1325	5.16751	3.1283651	78.7069	78.2596	7.187533	32.28878
1326	5.16905	3.1281245	78.4909	78.0449	7.187461	32.28465
1327	5.17014	3.1280381	78.2659	77.8212	7.187362	32.28272
1328	5.17089	3.1279332	78.0499	77.6064	7.187318	32.28090
1329	5.17149	3.1278899	77.8338	77.3916	7.187260	32.27994
1330	5.17178	3.1279145	77.6027	77.1618	7.187203	32.28005
1331	5.17223	3.1278713	77.3715	76.9320	7.187164	32.27924
1332	5.17268	3.1277356	77.1495	76.7113	7.187175	32.27736
1333	5.17293	3.1276800	76.9335	76.4966	7.187168	32.27659
1334	5.17288	3.1275319	76.7144	76.2788	7.187249	32.27506
1335	5.17288	3.1275257	76.4984	76.0641	7.187247	32.27510
1336	5.17323	3.1270817	76.2825	75.8495	7.187437	32.26979
1337	5.17427	3.1263417	76.0664	75.6346	7.187698	32.26044
1338	5.17741	3.1259224	75.8445	75.4139	7.187518	32.25274
1339	5.18129	3.1257065	75.6194	75.1902	7.187132	32.24664
1340	5.18472	3.1255646	75.4184	74.9904	7.186765	32.24180
1341	5.18711	3.1251823	75.1873	74.7606	7.186660	32.23525
1342	5.18970	3.1249233	74.9654	74.5400	7.186463	32.22991
1343	5.19239	3.1247075	74.7586	74.3344	7.186230	32.22495
1344	5.19562	3.1247937	74.5364	74.1135	7.185764	32.22293
1345	5.19901	3.1246148	74.3143	73.8928	7.185422	32.21774
1346	5.20239	3.1246394	74.1044	73.6840	7.184971	32.21486
1347	5.20513	3.1245592	73.8763	73.4573	7.184658	32.21142
1348	5.20747	3.1245282	73.6633	73.2456	7.184370	32.20891
1349	5.20946	3.1243556	73.4413	73.0249	7.184203	32.20514
1350	5.21170	3.1243493	73.2254	72.8102	7.183915	32.20301
1351	5.21364	3.1243492	73.0032	72.5893	7.183661	32.20125
1352	5.21539	3.1242875	72.7902	72.3776	7.183466	32.19897
1353	5.21698	3.1242936	72.5681	72.1568	7.183254	32.19762
1354	5.21843	3.1241702	72.3491	71.9390	7.183130	32.19493
1355	5.21942	3.1241393	72.1392	71.7303	7.183015	32.19372
1356	5.22057	3.1241331	71.9172	71.5096	7.182866	32.19266
1357	5.22191	3.1240529	71.7011	71.2949	7.182732	32.19055
1358	5.22296	3.1239049	71.4852	71.0802	7.182673	32.18797
1359	5.22435	3.1238124	71.2723	70.8686	7.182539	32.18567
1360	5.22550	3.1238554	71.0533	70.6508	7.182364	32.18517
1361	5.22649	3.1238122	70.8404	70.4391	7.182255	32.18382
1362	5.22749	3.1238121	70.6181	70.2181	7.182123	32.18297
1363	5.22844	3.1237258	70.4084	70.0097	7.182043	32.18118
1364	5.22913	3.1236949	70.1922	69.7947	7.181966	32.18027
1365	5.22993	3.1236640	69.9733	69.5771	7.181875	32.17925
1366	5.23093	3.1234852	69.7634	69.3684	7.181839	32.17636
1367	5.23192	3.1234112	69.5413	69.1476	7.181746	32.17467
1368	5.23302	3.1233988	69.3223	68.9299	7.181607	32.17358
1369	5.23427	3.1233370	69.1091	68.7180	7.181476	32.17178
1370	5.23561	3.1233185	68.8934	68.5035	7.181309	32.17039
1371	5.23691	3.1231890	68.6804	68.2917	7.181208	32.16777
1372	5.23925	3.1230410	68.4612	68.0738	7.180983	32.16394
1373	5.24229	3.1229484	68.2453	67.8591	7.180639	32.16007
1374	5.24493	3.1228189	68.0233	67.6385	7.180366	32.15616
