Scan Count	Temperature [ITS-90, deg C]	Conductivity [S/m]	Pressure, Strain Gauge [db]	Depth [salt water, m]	Oxygen Saturation, Weiss [ml/l]	Salinity, Practical [PSU]
2476	4.81387	3.0683439	76.4274	75.9935	7.266013	31.94240
2477	4.81348	3.0683438	76.1715	75.7391	7.266058	31.94291
2478	4.81249	3.0683438	75.9281	75.4971	7.266182	31.94398
2479	4.81135	3.0683743	75.6755	75.2459	7.266307	31.94555
2480	4.81101	3.0681110	75.4288	75.0007	7.266492	31.94297
2481	4.81397	3.0676334	75.1732	74.7466	7.266362	31.93475
2482	4.82152	3.0671191	74.9266	74.5015	7.265652	31.92170
2483	4.83055	3.0669598	74.6770	74.2533	7.264552	31.91131
2484	4.83865	3.0667393	74.4336	74.0113	7.263609	31.90112
2485	4.84586	3.0667147	74.1810	73.7602	7.262674	31.89404
2486	4.85134	3.0666840	73.9251	73.5058	7.261968	31.88856
2487	4.85524	3.0666226	73.6819	73.2640	7.261486	31.88423
2488	4.85810	3.0665246	73.4382	73.0218	7.261160	31.88048
2489	4.86033	3.0664817	73.1887	72.7737	7.260887	31.87798
2490	4.86206	3.0664326	72.9420	72.5285	7.260682	31.87588
2491	4.86383	3.0664509	72.6834	72.2714	7.260434	31.87451
2492	4.86591	3.0663896	72.4402	72.0296	7.260190	31.87193
2493	4.86808	3.0663711	72.1873	71.7782	7.259910	31.86976
2494	4.87031	3.0663649	71.9406	71.5329	7.259617	31.86768
2495	4.87312	3.0662485	71.6942	71.2880	7.259307	31.86377
2496	4.87668	3.0661322	71.4386	71.0338	7.258901	31.85915
2497	4.88108	3.0660647	71.1980	70.7946	7.258357	31.85428
2498	4.88953	3.0661319	70.9514	70.5495	7.257210	31.84708
2499	4.90218	3.0662724	70.6958	70.2953	7.255474	31.83671
2500	4.91415	3.0664008	70.4526	70.0536	7.253835	31.82685
2501	4.92256	3.0664496	70.2027	69.8051	7.252704	31.81949
2502	4.92805	3.0664311	69.9592	69.5631	7.251992	31.81415
2503	4.93211	3.0664187	69.6974	69.3028	7.251463	31.81026
2504	4.93498	3.0665594	69.4538	69.0606	7.251006	31.80925
2505	4.93720	3.0666817	69.2013	68.8096	7.250642	31.80865
2506	4.93913	3.0667367	68.9395	68.5494	7.250354	31.80757
2507	4.94077	3.0668345	68.6747	68.2860	7.250081	31.80726
2508	4.94260	3.0670303	68.4343	68.0471	7.249729	31.80787
2509	4.94502	3.0672322	68.1845	67.7988	7.249296	31.80800
2510	4.94764	3.0672627	67.9354	67.5511	7.248931	31.80596
2511	4.94992	3.0674463	67.6915	67.3086	7.248528	31.80601
2512	4.95235	3.0675502	67.4389	67.0575	7.248149	31.80501
2513	4.95452	3.0676664	67.1955	66.8155	7.247796	31.80438
2514	4.95646	3.0676908	66.9491	66.5705	7.247525	31.80294
2515	4.95829	3.0678132	66.6992	66.3221	7.247213	31.80272
2516	4.96200	3.0679049	66.4496	66.0739	7.246673	31.80035
2517	4.96740	3.0680149	66.2001	65.8259	7.245903	31.79658
2518	4.97299	3.0681495	65.9505	65.5777	7.245094	31.79290
2519	4.97884	3.0682779	65.7011	65.3297	7.244256	31.78892
2520	4.98414	3.0684859	65.4572	65.0873	7.243446	31.78636
2521	4.99038	3.0687674	65.2017	64.8333	7.242473	31.78376
2522	4.99885	3.0691223	64.9520	64.5851	7.241170	31.77986
2523	5.00916	3.0694099	64.7086	64.3430	7.239665	31.77344
2524	5.01932	3.0695567	64.4620	64.0979	7.238256	31.76556
2525	5.02815	3.0697953	64.2185	63.8558	7.236971	31.76000
2526	5.03603	3.0699360	63.9630	63.6017	7.235863	31.75422
2527	5.04238	3.0701440	63.7193	63.3595	7.234918	31.75068
2528	5.04883	3.0703643	63.4729	63.1145	7.233953	31.74718
2529	5.05582	3.0705479	63.2202	62.8633	7.232938	31.74274
2530	5.06302	3.0708539	62.9766	62.6211	7.231830	31.73951
2531	5.07200	3.0715090	62.7270	62.3729	7.230300	31.73858
2532	5.08615	3.0721212	62.4836	62.1309	7.228123	31.73223
2533	5.10254	3.0725742	62.2369	61.8857	7.225743	31.72195
2534	5.11814	3.0730824	61.9906	61.6408	7.223436	31.71305
2535	5.13359	3.0738356	61.7409	61.3925	7.221017	31.70708
2536	5.15094	3.0743928	61.4943	61.1474	7.218459	31.69709
2537	5.16835	3.0751523	61.2385	60.8931	7.215786	31.68936
2538	5.18671	3.0760527	60.9922	60.6482	7.212915	31.68233
2539	5.20777	3.0769655	60.7486	60.4059	7.209691	31.67289
2540	5.23128	3.0779335	60.4989	60.1577	7.206122	31.66177
2541	5.25739	3.0786871	60.2554	59.9156	7.202335	31.64575
2542	5.28237	3.0793304	60.0089	59.6705	7.198757	31.62957
2543	5.30417	3.0798451	59.7593	59.4224	7.195660	31.61495
2544	5.32179	3.0802065	59.5157	59.1802	7.193188	31.60254
2545	5.33597	3.0804025	59.2663	58.9322	7.191248	31.59151
