Salinity, Practical [PSU]	Temperature [ITS-90, deg C]	Depth [salt water, m]
30.32140	7.39044	89.3296
30.32618	7.38441	89.5629
30.33015	7.38006	89.7931
30.33276	7.37733	90.0171
30.33398	7.37597	90.2685
30.33490	7.37502	90.5018
30.33501	7.37439	90.7503
30.33458	7.37408	91.0016
30.33618	7.37371	91.2591
30.33598	7.37366	91.5043
30.33840	7.37114	91.7647
30.34097	7.36695	92.0132
30.34622	7.36097	92.2645
30.35032	7.35599	92.5462
30.35355	7.35332	92.7795
30.35339	7.35337	93.0308
30.35377	7.35411	93.2670
30.35241	7.35531	93.5034
30.35171	7.35563	93.7335
30.35343	7.35353	93.9788
30.35541	7.35138	94.2121
30.35659	7.35007	94.4484
30.35750	7.34965	94.7116
30.35951	7.34829	94.9632
30.36219	7.34509	95.2296
30.36360	7.34305	95.4902
30.36468	7.34237	95.7445
30.36577	7.34137	95.9900
30.36658	7.34033	96.2505
30.36785	7.33912	96.5137
30.36923	7.33818	96.7621
30.36999	7.33718	97.0076
30.37006	7.33661	97.2467
30.37022	7.33629	97.5012
30.37011	7.33629	97.7493
30.37094	7.33598	98.0070
30.37308	7.33551	98.2734
30.37801	7.33451	98.5336
30.38063	7.33289	98.8095
30.38200	7.33126	99.0881
30.38264	7.33032	99.3545
30.38252	7.32995	99.6181
30.38136	7.32964	99.8663
30.38519	7.32906	100.1208
30.38410	7.32959	100.3629
30.38497	7.32990	100.6143
30.38554	7.33027	100.8506
30.38380	7.33016	101.1050
30.38294	7.32927	101.3595
30.38521	7.32807	101.6258
30.38502	7.32739	101.8923
30.38662	7.32754	102.1558
30.38573	7.32812	102.4284
30.38570	7.32802	102.7011
30.38696	7.32796	102.9706
30.38722	7.32791	103.2341
30.38587	7.32781	103.4885
30.38767	7.32781	103.7580
30.38773	7.32760	104.0367
30.38820	7.32739	104.3032
30.38918	7.32713	104.5544
30.38961	7.32686	104.8331
30.38963	7.32671	105.1056
30.38945	7.32618	105.3662
30.39140	7.32555	105.6297
30.39211	7.32566	105.9110
30.39270	7.32665	106.2108
30.39215	7.32760	106.4744
30.39166	7.32833	106.7318
30.39122	7.32870	106.9983
30.39148	7.32864	107.2770
30.39156	7.32849	107.5526
30.39254	7.32791	107.8281
30.39296	7.32728	108.1127
30.39347	7.32686	108.3914
30.39412	7.32613	108.6729
30.39488	7.32498	108.9425
30.39583	7.32414	109.2120
30.39595	7.32388	109.4724
30.39657	7.32356	109.7329
30.39649	7.32299	109.9993
30.39679	7.32252	110.2688
