Salinity, Practical [PSU]	Temperature [ITS-90, deg C]	Depth [salt water, m]
17.02255	7.38016	0.9731
16.94515	7.38053	0.9732
16.93733	7.37922	0.9734
16.98387	7.37691	0.9764
17.06197	7.37549	0.9673
17.10417	7.37591	0.9764
17.05865	7.37702	0.9736
16.96423	7.37791	0.9767
16.93691	7.37744	0.9737
16.97044	7.37549	0.9858
17.00305	7.37403	0.9769
17.01068	7.37366	0.9770
17.00916	7.37413	0.9799
16.98762	7.37460	0.9771
16.97781	7.37471	0.9741
17.03476	7.37445	0.9770
17.09420	7.37439	0.9831
17.07411	7.37518	0.9743
17.01698	7.37602	0.9744
16.98729	7.37612	0.9713
16.97016	7.37555	0.9775
16.97435	7.37455	0.9714
17.04268	7.37319	0.9685
17.10644	7.37266	0.9746
17.08615	7.37340	0.9777
17.01785	7.37424	0.9807
16.99173	7.37418	0.9778
17.01179	7.37319	0.9749
17.02399	7.37230	0.9689
17.02949	7.37177	0.9750
17.05258	7.37146	0.9781
17.06583	7.37161	0.9811
17.06613	7.37172	0.9813
17.07465	7.37188	0.9752
17.07450	7.37219	0.9723
17.04862	7.37240	0.9844
17.02967	7.37224	0.9785
17.03679	7.37156	0.9756
17.03759	7.37088	0.9786
17.03132	7.37025	0.9787
17.05685	7.36936	0.9787
17.10745	7.36884	0.9788
17.12525	7.36878	0.9759
17.10588	7.36931	0.9820
17.07391	7.36983	0.9792
17.03754	7.37004	0.9761
17.01369	7.36931	0.9670
17.03127	7.36815	0.9762
17.07324	7.36679	0.9764
17.09327	7.36606	0.9734
17.08760	7.36606	0.9764
17.08616	7.36627	0.9734
17.09038	7.36616	0.9768
17.07901	7.36616	0.9797
17.05832	7.36595	0.9768
17.05472	7.36532	0.9798
17.07518	7.36464	0.9769
17.11027	7.36375	0.9800
17.12910	7.36359	0.9771
17.11516	7.36386	0.9802
17.08789	7.36412	0.9774
17.09332	7.36396	0.9773
17.11184	7.36349	0.9835
17.10566	7.36317	0.9774
17.09474	7.36317	0.9745
17.09801	7.36270	0.9744
17.10697	7.36228	0.9745
17.11349	7.36192	0.9776
17.09925	7.36155	0.9809
17.07168	7.36108	0.9747
17.09279	7.36034	0.9778
17.13524	7.35940	0.9780
17.14498	7.35898	0.9810
17.12875	7.35898	0.9780
17.09377	7.35898	0.9752
17.04994	7.35861	0.9783
17.04992	7.35730	0.9783
17.11680	7.35563	0.9783
17.17723	7.35447	0.9905
17.17109	7.35458	0.9846
17.12894	7.35505	0.9785
17.09563	7.35521	0.9816
17.05578	7.35468	0.9818
17.04899	7.35343	0.9849
17.14704	7.35170	0.9819
17.22502	7.35096	0.9819
17.18139	7.35159	0.9790
17.07645	7.35222	0.9760
17.05152	7.35154	0.9730
17.06611	7.34970	0.9762
17.05744	7.34819	0.9793
17.08320	7.34698	0.9824
17.16178	7.34651	0.9795
17.17589	7.34677	0.9825
17.10509	7.34782	0.9826
17.08088	7.34803	0.9826
17.13841	7.34745	0.9796
17.15811	7.34714	0.9827
17.12893	7.34724	0.9768
17.12171	7.34745	0.9770
17.10316	7.34735	0.9769
17.04720	7.34682	0.9770
17.04383	7.34551	0.9863
17.14522	7.34336	0.9863
17.22381	7.34247	0.9863
17.21180	7.34305	0.9863
17.17512	7.34384	0.9864
17.14564	7.34431	0.9805
17.10638	7.34415	0.9866
17.10912	7.34321	0.9836
17.17043	7.34174	0.9807
17.19903	7.34132	0.9717
17.08002	7.34143	0.9809
16.73285	7.34017	1.0113
16.33644	7.30943	1.0902
17.23380	7.21264	1.2053
18.29279	7.11410	1.3387
18.74413	7.03977	1.4780
19.25598	6.99616	1.6326
20.01255	6.97632	1.8206
21.48916	7.00328	2.0297
23.20332	7.09426	2.2629
23.93916	7.20006	2.5387
24.17923	7.28148	2.8144
24.87052	7.34530	3.0964
25.42378	7.41484	3.4083
25.75227	7.47992	3.7236
25.98799	7.53295	4.0205
26.18501	7.57129	4.3387
26.34313	7.59822	4.6417
26.53041	7.61736	4.9570
26.68390	7.62728	5.2477
26.88084	7.63325	5.5478
27.03627	7.63715	5.8599
27.21796	7.64501	6.1418
27.34103	7.66096	6.4264
27.47671	7.67691	6.7175
27.60427	7.68621	6.9841
27.78740	7.68335	7.2629
27.89963	7.67237	7.5115
28.01476	7.65964	7.7962
28.13302	7.65061	8.0538
28.20695	7.64354	8.3234
28.28040	7.63805	8.5992
28.35147	7.63483	8.8538
28.41422	7.63652	9.1145
28.46823	7.64327	9.3629
28.52618	7.65367	9.6387
28.54964	7.65869	9.9023
28.58007	7.65404	10.1628
28.61426	7.64143	10.4325
28.65665	7.62908	10.6993
28.69417	7.62006	10.9567
28.72121	7.61452	11.2265
28.74124	7.61109	11.5112
28.75898	7.60829	11.7658
28.80000	7.60523	12.0324
28.85724	7.60523	12.2780
28.89498	7.60940	12.5325
28.92723	7.60856	12.7992
28.95301	7.60692	13.0658
29.00242	7.60518	13.3295
29.05439	7.60476	13.5960
29.08786	7.60550	13.8628
29.12620	7.60708	14.1292
29.16542	7.60988	14.3870
29.18798	7.61251	14.6597
29.27005	7.62111	14.9232
29.31246	7.64343	15.1868
29.33278	7.65293	15.4414
29.35882	7.64649	15.7080
29.38867	7.63187	15.9747
29.42139	7.61958	16.2354
29.43737	7.61183	16.5110
29.44440	7.60745	16.7807
29.45611	7.60476	17.0382
29.50173	7.60307	17.3050
29.51647	7.60402	17.5777
29.51931	7.60597	17.8685
29.52142	7.60755	18.1532
29.52733	7.60866	18.4018
29.55430	7.60977	18.6685
29.57372	7.61257	18.9442
29.58600	7.61620	19.1957
29.59736	7.61916	19.4745
29.60688	7.61916	19.7412
29.62370	7.61494	19.9957
29.63603	7.61088	20.2684
29.65412	7.60961	20.5441
29.66888	7.61119	20.8077
29.67269	7.61346	21.0713
29.67596	7.61462	21.3320
29.68919	7.61510	21.5896
29.69536	7.61758	21.8682
29.71023	7.62064	22.1408
29.71859	7.61926	22.4014
29.75092	7.61167	22.6650
29.80359	7.60170	22.9318
29.81557	7.59284	23.1984
29.83430	7.58694	23.4650
29.84367	7.57961	23.7439
29.84253	7.56102	24.0044
29.86405	7.53621	24.2651
29.87964	7.51848	24.5317
29.88846	7.50680	24.7954
29.89648	7.49917	25.0558
29.89894	7.49565	25.3255
29.90018	7.49354	25.5800
29.90133	7.49170	25.8436
29.90247	7.49039	26.1132
29.90322	7.48923	26.3707
29.90374	7.48813	26.6254
29.90461	7.48713	26.8979
29.90417	7.48628	27.1647
