Scan Count	Temperature [ITS-90, deg C]	Conductivity [S/m]	Pressure, Strain Gauge [db]	Depth [salt water, m]	Oxygen Saturation, Weiss [ml/l]	Salinity, Practical [PSU]
1603	7.25264	3.1451627	17.7134	17.6153	6.917288	30.57611
1604	7.25458	3.1463922	17.4513	17.3547	6.916454	30.58774
1605	7.25834	3.1461202	17.1862	17.0911	6.916122	30.58161
1606	7.26519	3.1462807	16.9241	16.8304	6.915206	30.57739
1607	7.27978	3.1468120	16.6591	16.5669	6.913170	30.57032
1608	7.29794	3.1475286	16.4002	16.3094	6.910613	30.56210
1609	7.31296	3.1479796	16.1258	16.0366	6.908565	30.55380
1610	7.32469	3.1482266	15.8485	15.7608	6.907016	30.54623
1611	7.33663	3.1486962	15.5681	15.4820	6.905335	30.54086
1612	7.35214	3.1490854	15.2971	15.2125	6.903261	30.53148
1613	7.37175	3.1493880	15.0380	14.9548	6.900733	30.51757
1614	7.38674	3.1493136	14.7667	14.6851	6.898944	30.50368
1615	7.39808	3.1489981	14.5016	14.4214	6.897716	30.49045
1616	7.41109	3.1489052	14.2458	14.1670	6.896178	30.47813
1617	7.42930	3.1491769	13.9744	13.8972	6.893836	30.46515
1618	7.44721	3.1489665	13.7156	13.6398	6.891763	30.44729
1619	7.46392	3.1486510	13.4411	13.3668	6.889885	30.42938
1620	7.47680	3.1479770	13.1731	13.1003	6.888642	30.41101
1621	7.48090	3.1479460	12.9079	12.8366	6.888156	30.40720
1622	7.48778	3.1478840	12.6490	12.5792	6.887347	30.40062
1623	7.49762	3.1479209	12.3929	12.3245	6.886134	30.39252
1624	7.50951	3.1476179	12.1340	12.0670	6.884835	30.37899
1625	7.52050	3.1469255	11.8720	11.8064	6.883829	30.36210
1626	7.52908	3.1462394	11.6069	11.5428	6.883113	30.34740
1627	7.53682	3.1460909	11.3417	11.2791	6.882242	30.33917
1628	7.54688	3.1462946	11.0826	11.0214	6.880925	30.33268
1629	7.56320	3.1456703	10.8115	10.7518	6.879242	30.31190
1630	7.57785	3.1456392	10.5464	10.4881	6.877482	30.29891
1631	7.59219	3.1447677	10.2904	10.2336	6.876158	30.27726
1632	7.60326	3.1439705	10.0160	9.9607	6.875193	30.25925
1633	7.61064	3.1444399	9.7572	9.7033	6.874074	30.25794
1634	7.62056	3.1462687	9.4982	9.4458	6.872007	30.26889
1635	7.64256	3.1461448	9.2331	9.1822	6.869406	30.24855
1636	7.67387	3.1445688	8.9648	8.9154	6.866368	30.20473
1637	7.68993	3.1445315	8.6967	8.6488	6.864445	30.19052
1638	7.70838	3.1447104	8.4315	8.3850	6.862132	30.17656
1639	7.73932	3.1458778	8.1693	8.1243	6.857853	30.16227
1640	7.78156	3.1469525	7.9073	7.8637	6.852263	30.13726
1641	7.84973	3.1470939	7.6362	7.5941	6.844003	30.08007
1642	7.91313	3.1462651	7.3774	7.3367	6.836781	30.01690
1643	7.95529	3.1436572	7.1121	7.0729	6.832935	29.95337
1644	7.95561	3.1428232	6.8469	6.8092	6.833279	29.94442
1645	7.97551	3.1412232	6.5849	6.5486	6.831632	29.91066
1646	7.99541	3.1396235	6.3166	6.2818	6.829983	29.87693
1647	8.00431	3.1385182	6.0608	6.0274	6.829424	29.85782
1648	8.00697	3.1383390	5.7956	5.7637	6.829183	29.85378
1649	8.01443	3.1370302	5.5335	5.5031	6.828891	29.83377
1650	8.01368	3.1360117	5.2745	5.2455	6.829447	29.82380
1651	7.96454	3.1352653	5.0217	4.9941	6.835681	29.85794
1652	7.87871	3.1342849	4.7626	4.7363	6.846443	29.92109
1653	7.80986	3.1335698	4.5004	4.4756	6.855059	29.97269
1654	7.76769	3.1336565	4.2384	4.2151	6.860096	30.00998
1655	7.74742	3.1332741	3.9702	3.9483	6.862715	30.02349
1656	7.74313	3.1341626	3.7113	3.6909	6.862810	30.03671
1657	7.76531	3.1341006	3.4431	3.4242	6.860159	30.01707
1658	7.80763	3.1327920	3.1810	3.1635	6.855666	29.96695
1659	7.90240	3.1320754	2.9127	2.8967	6.844589	29.87830
1660	8.04001	3.1296683	2.6507	2.6361	6.829176	29.73586
1661	8.16205	3.1270464	2.3886	2.3754	6.815760	29.60522
1662	8.28629	3.1239261	2.1297	2.1180	6.802334	29.46829
1663	8.40247	3.1205729	1.8644	1.8542	6.789998	29.33648
1664	8.49526	3.1181266	1.6025	1.5937	6.780054	29.23415
1665	8.55845	3.1165679	1.3435	1.3361	6.773240	29.16588
1666	8.58703	3.1171587	1.0845	1.0785	6.769575	29.14852
1667	8.58427	3.1180639	0.8282	0.8236	6.769491	29.16026
1668	8.57627	3.1076935	0.5968	0.5935	6.775097	29.05973
1669	8.65258	3.1024724	0.3803	0.3782	6.768360	28.94335
1670	8.73907	3.1247036	0.1975	0.1965	6.748182	29.10162
1671	8.61135	3.1345414	0.1060	0.1054	6.758876	29.30852
1672	8.00521	3.1334184	0.1062	0.1056	6.831565	29.80595
1673	7.51282	3.1335098	0.1152	0.1146	6.890906	30.23081
1674	7.18082	3.1361853	0.1124	0.1118	6.930028	30.55086
1675	6.94567	3.1328924	0.1093	0.1087	6.960436	30.72430
1676	6.79081	2.7168493	0.1065	0.1059	7.186208	26.37383
1677	6.68853	0.6231320	0.1004	0.0998	8.258703	5.36752
1678	6.65704	1.3388858	0.1034	0.1029	7.903688	12.23895
1679	6.65941	0.9146615	0.1095	0.1089	8.118416	8.11102
1680	6.66559	1.2972458	0.1037	0.1031	7.923375	11.82452
1681	6.67214	0.9960797	0.1097	0.1091	8.074941	8.88798
1682	6.67827	0.9593908	0.1099	0.1093	8.092328	8.53422
1683	6.68436	0.8689279	0.1098	0.1092	8.136747	7.66989
1684	6.69065	0.7480142	0.1129	0.1123	8.196146	6.52812
1685	6.69648	0.7055284	0.1068	0.1062	8.216215	6.13009
1686	6.70246	0.6393074	0.1130	0.1124	8.247959	5.51462
1687	6.70813	0.5933233	0.1099	0.1093	8.269598	5.09027
1688	6.71386	0.7019399	0.1071	0.1065	8.214635	6.09357
1689	6.71990	0.6593490	0.1071	0.1066	8.234618	5.69712
1690	6.72671	0.5778114	0.1041	0.1035	8.273588	4.94537
1691	6.73368	0.4719366	0.1071	0.1066	8.324094	3.98315
1692	6.74039	0.3698380	0.1042	0.1037	8.372180	3.07191
1693	6.74721	0.4582542	0.1012	0.1006	8.328043	3.85861
1694	6.75345	0.4844360	0.1043	0.1037	8.314046	4.09343
1695	6.75991	0.4491670	0.1044	0.1038	8.329909	3.77570
