Scan Count	Temperature [ITS-90, deg C]	Conductivity [S/m]	Depth [salt water, m]	Oxygen Saturation, Weiss [ml/l]	Salinity, Practical [PSU]
330	10.61637	2.0561634	0.8472	6.965284	17.44753
331	10.61181	2.0559140	0.8534	6.966005	17.44738
332	10.60561	2.0533620	0.8624	6.967892	17.42669
333	10.60344	2.0515376	0.8807	6.968931	17.41081
334	10.60515	2.0565934	0.8838	6.966635	17.45685
335	10.60908	2.0585999	0.8777	6.965281	17.47357
336	10.61785	2.0635924	0.8777	6.962052	17.51564
337	10.62098	2.0668185	0.8686	6.960311	17.54404
338	10.60828	2.0687965	0.8627	6.961228	17.56847
339	10.58933	2.0710252	0.8597	6.962892	17.59825
340	10.57374	2.0728024	0.8628	6.964284	17.62224
341	10.56077	2.0740372	0.8810	6.965541	17.63995
342	10.55269	2.0745163	0.8932	6.966442	17.64829
343	10.54951	2.0765233	0.8932	6.966053	17.66847
344	10.55247	2.0840461	0.8871	6.962572	17.73695
345	10.54974	2.0836783	0.8750	6.963093	17.73485
346	10.54098	2.0825110	0.8539	6.964759	17.72825
347	10.52689	2.0824898	0.8448	6.966682	17.73489
348	10.51467	2.0670212	0.8419	6.974686	17.59697
349	10.51348	2.0662664	0.8601	6.975158	17.59052
350	10.51820	2.0685897	0.8843	6.973564	17.60985
351	10.52030	2.0709566	0.8996	6.972307	17.63083
352	10.52388	2.0707331	0.9026	6.971911	17.62703
353	10.52910	2.0783021	0.8995	6.968098	17.69486
354	10.54218	2.0844833	0.8755	6.963790	17.74600
355	10.55730	2.0802036	0.8663	6.963489	17.69890
356	10.55804	2.0789198	0.8573	6.963914	17.68662
357	10.55428	2.0795164	0.8483	6.964179	17.69398
358	10.55411	2.0794258	0.8603	6.964239	17.69322
359	10.55457	2.0779824	0.8663	6.964768	17.67959
360	10.55457	2.0793566	0.8664	6.964206	17.69235
361	10.55559	2.0805659	0.8697	6.963572	17.70310
362	10.55855	2.0800864	0.8816	6.963367	17.69721
363	10.56316	2.0800171	0.8756	6.962770	17.69434
364	10.56856	2.0791967	0.8758	6.962372	17.68410
365	10.57209	2.0786107	0.8818	6.962133	17.67696
366	10.57442	2.0812052	0.8788	6.960756	17.69992
367	10.57618	2.0844351	0.8849	6.959196	17.72907
368	10.57931	2.0897367	0.8759	6.956605	17.77680
369	10.58176	2.0963407	0.8699	6.953575	17.83697
370	10.58255	2.0990868	0.8578	6.952345	17.86211
371	10.57897	2.0958333	0.8547	6.954159	17.83362
372	10.57254	2.0851016	0.8548	6.959417	17.73703
373	10.57180	2.0823296	0.8640	6.960651	17.71164
374	10.57487	2.0841632	0.8730	6.959485	17.72718
375	10.57812	2.0846430	0.8791	6.958849	17.73006
376	10.57999	2.0945248	0.8883	6.954556	17.82095
377	10.58358	2.0996854	0.8853	6.951962	17.86717
378	10.58785	2.1050962	0.8793	6.949174	17.91538
379	10.58773	2.1061179	0.8642	6.948772	17.92493
380	10.57442	2.1071346	0.8642	6.950155	17.94091
381	10.55235	2.1072525	0.8673	6.953089	17.95283
382	10.53615	2.1084085	0.8734	6.954806	17.97154
383	10.52490	2.1073918	0.8734	6.956744	17.96760
384	10.51996	2.1133985	0.8674	6.954950	18.02599
385	10.52314	2.1150055	0.8613	6.953861	18.03940
386	10.51666	2.1114010	0.8644	6.956214	18.00900
387	10.50621	2.1011878	0.8676	6.961819	17.91899
388	10.50394	2.1000814	0.8797	6.962581	17.90980
389	10.50809	2.1010488	0.8920	6.961622	17.91677
390	10.51132	2.1073437	0.8951	6.958601	17.97382
391	10.51377	2.1104266	0.8737	6.957006	18.00135
392	10.51814	2.1163987	0.8587	6.953965	18.05485
393	10.51996	2.1196469	0.8436	6.952388	18.08423
394	10.51700	2.1210357	0.8494	6.952217	18.09863
395	10.51229	2.1217114	0.8677	6.952577	18.10726
396	10.50848	2.1196577	0.8800	6.953933	18.08999
397	10.50457	2.1224570	0.8829	6.953314	18.11804
398	10.50110	2.1253327	0.8891	6.952602	18.14658
399	10.49128	2.1227146	0.8771	6.955003	18.12703
400	10.47715	2.1207088	0.8711	6.957736	18.11532
401	10.46092	2.1202424	0.8529	6.960122	18.11902
402	10.44703	2.1198726	0.8500	6.962154	18.12246
403	10.43745	2.1177015	0.8621	6.964345	18.10693
404	10.43371	2.1139347	0.8743	6.966404	18.07360
405	10.43711	2.1139133	0.8925	6.965952	18.07171
406	10.44017	2.1199423	0.8924	6.963054	18.12650
407	10.44317	2.1180284	0.8835	6.963435	18.10714
408	10.44640	2.1175621	0.8684	6.963190	18.10119
409	10.44572	2.1164260	0.8533	6.963749	18.09092
410	10.43881	2.1155151	0.8412	6.965061	18.08584
411	10.42951	2.1153062	0.8442	6.966407	18.08849
412	10.42107	2.1150866	0.8564	6.967642	18.09062
413	10.41552	2.1146313	0.8747	6.968582	18.08911
414	10.41263	2.1126816	0.8959	6.969778	18.07232
415	10.41291	2.1142617	0.9081	6.969088	18.08694
416	10.41614	2.1180769	0.8931	6.967077	18.12100
417	10.41744	2.1156331	0.8748	6.967908	18.09752
418	10.41070	2.1146313	0.8536	6.969235	18.09150
419	10.39937	2.1143046	0.8446	6.970906	18.09407
420	10.38986	2.1133298	0.8478	6.972599	18.08967
421	10.38545	2.1078315	0.8507	6.975469	18.04045
422	10.38879	2.1085754	0.8811	6.974709	18.04574
423	10.39484	2.1092444	0.8933	6.973610	18.04900
424	10.39869	2.1084362	0.8963	6.973421	18.03954
425	10.40255	2.1112894	0.8964	6.971720	18.06430
426	10.40940	2.1130779	0.8842	6.970053	18.07762
427	10.41705	2.1133296	0.8691	6.968911	18.07619
428	10.41631	2.1132385	0.8451	6.969049	18.07571
429	10.40872	2.1129601	0.8389	6.970193	18.07687
430	10.40068	2.1128905	0.8513	6.971313	18.08020
431	10.39711	2.1128423	0.8724	6.971817	18.08151
432	10.39671	2.1134261	0.8847	6.971630	18.08716
433	10.39739	2.1106630	0.8967	6.972678	18.06099
434	10.40107	2.1109146	0.8937	6.972075	18.06153
435	10.40617	2.1103792	0.8845	6.971604	18.05400
436	10.40306	2.1099402	0.8636	6.972207	18.05145
437	10.39354	2.1098225	0.8544	6.973547	18.05505
438	10.38301	2.1101705	0.8515	6.974834	18.06352
439	10.37367	2.1105935	0.8515	6.975927	18.07210
440	10.36785	2.1110433	0.8636	6.976533	18.07919
441	10.36507	2.1115199	0.8820	6.976713	18.08502
442	10.36400	2.1110808	0.9031	6.977041	18.08144
443	10.36445	2.1132389	0.9062	6.976087	18.10141
444	10.36756	2.1151191	0.8910	6.974887	18.11746
445	10.36779	2.1145619	0.8669	6.975086	18.11214
446	10.36145	2.1144013	0.8488	6.976013	18.11379
447	10.35348	2.1138871	0.8427	6.977309	18.11294
448	10.34833	2.1103581	0.8458	6.979469	18.08246
449	10.34771	2.1090360	0.8671	6.980101	18.07039
450	10.35099	2.1089182	0.8883	6.979704	18.06766
451	10.35370	2.1116110	0.8945	6.978221	18.09151
452	10.35857	2.1141924	0.8914	6.976492	18.11326
453	10.36705	2.1155852	0.8765	6.974763	18.12208
454	10.37113	2.1154673	0.8642	6.974259	18.11896
455	10.36570	2.1152852	0.8613	6.975072	18.11995
456	10.35625	2.1156550	0.8584	6.976202	18.12811
457	10.34567	2.1163784	0.8492	6.977339	18.14014
458	10.33595	2.1170269	0.8646	6.978391	18.15105
459	10.33001	2.1168448	0.8615	6.979273	18.15230
460	10.32719	2.1170056	0.8706	6.979591	18.15521
461	10.32945	2.1180078	0.8798	6.978868	18.16347
462	10.33680	2.1200127	0.8889	6.977040	18.17859
463	10.33883	2.1209886	0.8920	6.976360	18.18672
464	10.33459	2.1205918	0.8859	6.977100	18.18512
465	10.32973	2.1195195	0.8769	6.978204	18.17750
466	10.32509	2.1182651	0.8556	6.979353	18.16806
467	10.31876	2.1180775	0.8526	6.980291	18.16946
468	10.31357	2.1176327	0.8588	6.981182	18.16788
469	10.31063	2.1146320	0.8710	6.982826	18.14122
470	10.31063	2.1150766	0.8801	6.982641	18.14538
471	10.31232	2.1179382	0.8862	6.981224	18.17135
472	10.31611	2.1170056	0.8862	6.981096	18.16073
473	10.32170	2.1172146	0.8804	6.980249	18.15990
474	10.32464	2.1177023	0.8803	6.979648	18.16301
475	10.32566	2.1171449	0.8712	6.979740	18.15728
476	10.32182	2.1162125	0.8712	6.980649	18.15046
477	10.31560	2.1150070	0.8652	6.981994	18.14226
478	10.31170	2.1138874	0.8653	6.982988	18.13370
479	10.30978	2.1128215	0.8654	6.983692	18.12467
480	10.30667	2.1124252	0.8654	6.984279	18.12250
481	10.30227	2.1120290	0.8654	6.985043	18.12098
482	10.29826	2.1110331	0.8836	6.986002	18.11364
