Scan Count	Temperature [ITS-90, deg C]	Conductivity [S/m]	Pressure, Strain Gauge [db]	Depth [salt water, m]	Oxygen Saturation, Weiss [ml/l]	Salinity, Practical [PSU]
310	7.92652	2.2797610	1.0418	1.0360	7.241248	21.05498
311	7.92051	2.2776727	1.0419	1.0361	7.243087	21.03748
312	7.91074	2.2765244	1.0236	1.0180	7.245018	21.03175
313	7.91477	2.2759256	0.9931	0.9876	7.244727	21.02328
314	7.94391	2.2767989	0.9749	0.9696	7.240175	21.01463
315	7.97795	2.2781448	0.9719	0.9665	7.234710	21.00781
316	7.99025	2.2796561	0.9841	0.9787	7.232255	21.01569
317	7.98892	2.2802222	1.0116	1.0060	7.232178	21.02219
318	7.97375	2.2800355	1.0359	1.0302	7.234417	21.02939
319	7.95162	2.2780736	1.0390	1.0333	7.238481	21.02286
320	7.94311	2.2770736	1.0330	1.0274	7.240160	21.01787
321	7.93391	2.2769638	1.0149	1.0093	7.241518	21.02228
322	7.93885	2.2778044	0.9996	0.9941	7.240419	21.02781
323	7.94369	2.2782879	0.9966	0.9912	7.239504	21.02979
324	7.94343	2.2794805	0.9997	0.9942	7.238979	21.04200
325	7.93843	2.2802226	1.0119	1.0063	7.239339	21.05250
326	7.93279	2.2801622	1.0240	1.0184	7.240167	21.05527
327	7.93162	2.2785023	1.0180	1.0124	7.241117	21.03920
328	7.93444	2.2777000	1.0149	1.0093	7.241095	21.02940
329	7.93418	2.2775297	1.0090	1.0035	7.241213	21.02784
330	7.94008	2.2785572	1.0060	1.0005	7.239890	21.03468
331	7.94619	2.2802720	0.9968	0.9913	7.238214	21.04834
332	7.94561	2.2801841	1.0121	1.0066	7.238338	21.04780
333	7.93237	2.2801072	1.0336	1.0279	7.240254	21.05497
334	7.91653	2.2788047	1.0335	1.0279	7.243118	21.05132
335	7.91164	2.2776727	1.0366	1.0309	7.244348	21.04282
336	7.90760	2.2770024	1.0031	0.9975	7.245238	21.03847
337	7.91961	2.2779089	0.9819	0.9765	7.243103	21.04043
338	7.93115	2.2789585	0.9758	0.9704	7.240969	21.04411
339	7.93354	2.2795850	0.9882	0.9828	7.240334	21.04900
340	7.92301	2.2790300	1.0156	1.0100	7.242091	21.04971
341	7.89815	2.2788049	1.0369	1.0312	7.245730	21.06238
342	7.88328	2.2773762	1.0339	1.0282	7.248520	21.05687
343	7.88067	2.2766620	1.0248	1.0192	7.249228	21.05121
344	7.87648	2.2767005	1.0066	1.0011	7.249807	21.05413
345	7.88545	2.2775300	0.9974	0.9919	7.248137	21.05713
346	7.89023	2.2787060	1.0128	1.0072	7.246902	21.06615
347	7.88917	2.2792336	1.0190	1.0134	7.246803	21.07213
348	7.88689	2.2784038	1.0251	1.0194	7.247521	21.06510
349	7.88651	2.2768487	1.0066	1.0011	7.248309	21.04959
350	7.88344	2.2770520	0.9946	0.9891	7.248651	21.05351
351	7.88375	2.2780521	0.9947	0.9893	7.248132	21.06344
352	7.88742	2.2793600	1.0068	1.0013	7.246992	21.07446
353	7.88805	2.2792776	1.0130	1.0075	7.246941	21.07324
354	7.88126	2.2794590	1.0223	1.0167	7.247822	21.07917
355	7.87430	2.2793052	1.0192	1.0136	7.248883	21.08180
356	7.87648	2.2788819	1.0192	1.0136	7.248774	21.07621
357	7.87542	2.2790688	1.0253	1.0197	7.248837	21.07874
358	7.86947	2.2796350	1.0254	1.0198	7.249414	21.08805
359	7.86369	2.2800363	1.0254	1.0198	7.250047	21.09560
360	7.85950	2.2797340	1.0133	1.0077	7.250787	21.09507
361	7.85907	2.2793053	0.9859	0.9805	7.251050	21.09100
362	7.86215	2.2797614	0.9768	0.9715	7.250396	21.09376
363	7.86263	2.2806025	0.9800	0.9746	7.249929	21.10199
364	7.85621	2.2801627	0.9982	0.9927	7.251052	21.10140
365	7.84310	2.2795857	1.0257	1.0201	7.253190	21.10346
366	7.83005	2.2793824	1.0258	1.0202	7.255144	21.10927
367	7.82576	2.2785966	1.0350	1.0293	7.256129	21.10389
368	7.82825	2.2780305	1.0350	1.0293	7.256043	21.09665
369	7.82868	2.2773437	1.0290	1.0233	7.256308	21.08943
370	7.84597	2.2772776	1.0077	1.0022	7.253877	21.07835
371	7.87218	2.2780522	0.9864	0.9810	7.249778	21.07041
