Scan Count	Temperature [ITS-90, deg C]	Conductivity [S/m]	Depth [salt water, m]	Oxygen Saturation, Weiss [ml/l]	Salinity, Practical [PSU]
281	11.84843	2.9544229	0.8141	6.458698	25.11357
282	11.84001	2.9561247	0.8141	6.459003	25.13519
283	11.83160	2.9524743	0.8203	6.461339	25.10663
284	11.81731	2.9516601	0.8202	6.463265	25.10862
285	11.80090	2.9543871	0.8203	6.464084	25.14526
286	11.78691	2.9556545	0.8205	6.465184	25.16660
287	11.77816	2.9550390	0.8174	6.466409	25.16673
288	11.76894	2.9552443	0.8174	6.467374	25.17489
289	11.75713	2.9565722	0.8144	6.468204	25.19534
290	11.74592	2.9597537	0.8145	6.468261	25.23284
291	11.73395	2.9612937	0.8085	6.469028	25.25543
292	11.72127	2.9611731	0.8145	6.470509	25.26289
293	11.70866	2.9574841	0.8176	6.473346	25.23674
294	11.69688	2.9569047	0.8176	6.474903	25.23928
295	11.68821	2.9590479	0.8146	6.475066	25.26534
296	11.67678	2.9583959	0.8147	6.476611	25.26696
297	11.66366	2.9555410	0.8178	6.479192	25.24898
298	11.64984	2.9543041	0.8178	6.481235	25.24671
299	11.63632	2.9530674	0.8119	6.483245	25.24424
300	11.62865	2.9528925	0.8120	6.484183	25.24780
301	11.62251	2.9540027	0.8149	6.484455	25.26244
302	11.61572	2.9535381	0.8120	6.485404	25.26267
303	11.60935	2.9552458	0.8151	6.485473	25.28311
304	11.60011	2.9563504	0.8181	6.486099	25.29982
305	11.58736	2.9557168	0.8182	6.487791	25.30252
306	11.57562	2.9541540	0.8243	6.489728	25.29576
307	11.56750	2.9524768	0.8244	6.491298	25.28546
308	11.56422	2.9540877	0.8245	6.491050	25.30290
309	11.56189	2.9567793	0.8214	6.490280	25.32991
310	11.55733	2.9570147	0.8215	6.490707	25.33525
311	11.55581	2.9583307	0.8154	6.490373	25.34872
312	11.55395	2.9598763	0.8125	6.489990	25.36460
313	11.54490	2.9594900	0.8186	6.491168	25.36713
314	11.53229	2.9589467	0.8186	6.492812	25.37061
