Scan Count	Temperature [ITS-90, deg C]	Conductivity [S/m]	Depth [salt water, m]	Oxygen Saturation, Weiss [ml/l]	Salinity, Practical [PSU]
330	12.53037	3.3511647	0.7934	6.237414	28.34477
331	12.53439	3.3501961	0.7904	6.237350	28.33268
332	12.53715	3.3462092	0.7846	6.238516	28.29327
333	12.52390	3.3426797	0.7935	6.241177	28.27017
334	12.49064	3.3443878	0.7995	6.244006	28.31116
335	12.46549	3.3499690	0.8208	6.244579	28.38243
336	12.46363	3.3526722	0.8360	6.243783	28.40920
337	12.46687	3.3532420	0.8481	6.243240	28.41210
338	12.47435	3.3526088	0.8542	6.242695	28.40050
339	12.49507	3.3540270	0.8634	6.240029	28.39817
340	12.52120	3.3555023	0.8693	6.236785	28.39229
341	12.54849	3.3552613	0.8725	6.234048	28.36948
342	12.56889	3.3538932	0.8664	6.232434	28.34132
343	12.57915	3.3538614	0.8605	6.231383	28.33330
344	12.58420	3.3554763	0.8513	6.230275	28.34462
345	12.59153	3.3553432	0.8423	6.229565	28.33787
346	12.60072	3.3527657	0.8242	6.229550	28.30687
347	12.60450	3.3499358	0.8061	6.230186	28.27758
348	12.59903	3.3473791	0.8000	6.231679	28.25779
349	12.58858	3.3467211	0.7879	6.233000	28.25947
350	12.58042	3.3482652	0.7849	6.233285	28.28004
351	12.57861	3.3486513	0.7820	6.233331	28.28500
352	12.58120	3.3451206	0.7820	6.234347	28.25004
353	12.57807	3.3420087	0.7880	6.235801	28.22328
354	12.56307	3.3432611	0.7941	6.236902	28.24623
355	12.54927	3.3463736	0.7941	6.237200	28.28571
356	12.54717	3.3496390	0.8033	6.236229	28.31785
357	12.55094	3.3510315	0.8186	6.235331	28.32804
358	12.55587	3.3489743	0.8246	6.235570	28.30509
359	12.55827	3.3445072	0.8459	6.236947	28.26147
360	12.55268	3.3439633	0.8580	6.237724	28.26056
361	12.54597	3.3489744	0.8610	6.236596	28.31251
362	12.54891	3.3528296	0.8671	6.234889	28.34639
363	12.55947	3.3529371	0.8732	6.233757	28.33945
364	12.57501	3.3515124	0.8611	6.232665	28.31444
365	12.59783	3.3506132	0.8642	6.230631	28.28890
366	12.62175	3.3493913	0.8581	6.228600	28.25955
367	12.63780	3.3467080	0.8461	6.227912	28.22247
368	12.64418	3.3449238	0.8249	6.227898	28.20106
369	12.64508	3.3444746	0.8128	6.227967	28.19619
370	12.64538	3.3443798	0.8129	6.227971	28.19508
371	12.64610	3.3435638	0.7947	6.228191	28.18693
372	12.64586	3.3416222	0.7887	6.228919	28.16899
373	12.64256	3.3406295	0.7857	6.229621	28.16219
374	12.63594	3.3399910	0.7888	6.230538	28.16117
375	12.62740	3.3376585	0.7888	6.232268	28.14576
376	12.61346	3.3371403	0.7980	6.233901	28.15133
377	12.59351	3.3414015	0.8070	6.234422	28.20604
378	12.58528	3.3478792	0.8253	6.232922	28.27276
379	12.59008	3.3479550	0.8253	6.232397	28.26987
380	12.60462	3.3406932	0.8345	6.233528	28.19110
381	12.61862	3.3353455	0.8405	6.234017	28.13070
382	12.62313	3.3340060	0.8556	6.234036	28.11482
383	12.61911	3.3373552	0.8588	6.233239	28.14910
384	12.62385	3.3410155	0.8678	6.231419	28.17973
385	12.64033	3.3425203	0.8679	6.229168	28.18148
386	12.65362	3.3406294	0.8740	6.228477	28.15390
387	12.65723	3.3377214	0.8679	6.229156	28.12408
388	12.65266	3.3374244	0.8559	6.229737	28.12472
389	12.64803	3.3381323	0.8439	6.229960	28.13478
390	12.64761	3.3369757	0.8377	6.230422	28.12431
391	12.64731	3.3349598	0.8197	6.231183	28.10573
392	12.64304	3.3348650	0.8076	6.231660	28.10803
393	12.63654	3.3351874	0.8047	6.232217	28.11588
394	12.63161	3.3335573	0.7956	6.233318	28.10434
395	12.62440	3.3322434	0.7985	6.234543	28.09745
396	12.61045	3.3330079	0.7927	6.235712	28.11498
397	12.59639	3.3350930	0.7987	6.236414	28.14494
398	12.59105	3.3345181	0.8048	6.237178	28.14355
399	12.58894	3.3313848	0.8049	6.238534	28.11584
400	12.57333	3.3309176	0.8170	6.240326	28.12312
401	12.54651	3.3337478	0.8261	6.242083	28.16961
402	12.53517	3.3359531	0.8383	6.242458	28.19873
403	12.53685	3.3356687	0.8505	6.242387	28.19480
404	12.53709	3.3361806	0.8566	6.242176	28.19941
405	12.53655	3.3387277	0.8687	6.241304	28.22365
406	12.54273	3.3395116	0.8658	6.240377	28.22636
407	12.55310	3.3371726	0.8627	6.240151	28.19671
408	12.55959	3.3347080	0.8536	6.240375	28.16881
409	12.55869	3.3336466	0.8537	6.240855	28.15955
410	12.55484	3.3336529	0.8477	6.241251	28.16249
411	12.55160	3.3351251	0.8477	6.241052	28.17868
412	12.55370	3.3375582	0.8356	6.239949	28.19987
413	12.56181	3.3375707	0.8236	6.239103	28.19393
414	12.56997	3.3340697	0.8176	6.239529	28.15510
415	12.57039	3.3298187	0.8145	6.241031	28.11504
416	12.56073	3.3285117	0.8055	6.242511	28.11003
417	12.54705	3.3308294	0.8025	6.243089	28.14192
418	12.54207	3.3327560	0.8025	6.242905	28.16366
419	12.54573	3.3320864	0.8147	6.242769	28.15466
420	12.54783	3.3309999	0.8148	6.242946	28.14293
421	12.54585	3.3315431	0.8179	6.242954	28.14949
422	12.54429	3.3316758	0.8271	6.243068	28.15189
423	12.54489	3.3301032	0.8300	6.243578	28.13673
424	12.54291	3.3298822	0.8301	6.243865	28.13614
425	12.53901	3.3331098	0.8422	6.243095	28.16925
426	12.53979	3.3357129	0.8423	6.242066	28.19302
427	12.54429	3.3350620	0.8483	6.241835	28.18356
428	12.54855	3.3321179	0.8453	6.242465	28.15284
429	12.54963	3.3306147	0.8454	6.242900	28.13797
430	12.54825	3.3302989	0.8484	6.243158	28.13604
431	12.54753	3.3300969	0.8425	6.243306	28.13469
432	12.54783	3.3301411	0.8395	6.243259	28.13488
433	12.54873	3.3306778	0.8395	6.242970	28.13923
434	12.55076	3.3315431	0.8396	6.242443	28.14580
435	12.55412	3.3321936	0.8306	6.241857	28.14938
436	12.55893	3.3319283	0.8245	6.241455	28.14332
437	12.56361	3.3308103	0.8215	6.241375	28.12937
438	12.56661	3.3282213	0.8184	6.242005	28.10293
439	12.56541	3.3244907	0.8126	6.243487	28.06895
440	12.55545	3.3238281	0.8126	6.244764	28.07018
441	12.54033	3.3268831	0.8156	6.245225	28.11001
442	12.53523	3.3293076	0.8156	6.244872	28.13650
443	12.53649	3.3288909	0.8158	6.244893	28.13166
444	12.53613	3.3280322	0.8219	6.245243	28.12389
445	12.53397	3.3277607	0.8249	6.245567	28.12297
446	12.53211	3.3262141	0.8340	6.246324	28.10988
447	12.52947	3.3258922	0.8310	6.246716	28.10884
