Scan Count	Temperature [ITS-90, deg C]	Conductivity [S/m]	Depth [salt water, m]	Oxygen Saturation, Weiss [ml/l]	Salinity, Practical [PSU]
718	5.93952	3.1170431	53.8726	7.094848	31.44136
719	5.92711	3.1167908	54.1119	7.096550	31.44996
720	5.91405	3.1170004	54.3391	7.098095	31.46434
721	5.90311	3.1174501	54.5843	7.099247	31.47941
722	5.89573	3.1177396	54.8115	7.100035	31.48942
723	5.88900	3.1172964	55.0446	7.101120	31.49062
724	5.87933	3.1164407	55.2900	7.102791	31.48993
725	5.86654	3.1149819	55.5231	7.105172	31.48543
726	5.84268	3.1098992	55.7595	7.110842	31.45068
727	5.79984	3.1048813	56.0014	7.118894	31.43426
728	5.74949	3.1021709	56.2286	7.126713	31.45069
729	5.70493	3.1006720	56.4619	7.133172	31.47531
730	5.66501	3.0987616	56.6951	7.139267	31.49104
731	5.61989	3.0975150	56.9251	7.145684	31.51911
732	5.57778	3.0965819	57.1674	7.151559	31.54794
733	5.54524	3.0960234	57.4128	7.156019	31.57205
734	5.52166	3.0957781	57.6488	7.159171	31.59132
735	5.50551	3.0955818	57.8852	7.161347	31.60417
736	5.49464	3.0954039	58.1183	7.162839	31.61228
737	5.48652	3.0950847	58.3605	7.164054	31.61620
738	5.48095	3.0949068	58.5936	7.164867	31.61931
739	5.47669	3.0949069	58.8359	7.165418	31.62321
740	5.47138	3.0948517	59.0692	7.166133	31.62747
741	5.46272	3.0955826	59.3144	7.166860	31.64378
742	5.45395	3.0961847	59.5597	7.167668	31.65873
743	5.44639	3.0963199	59.8020	7.168571	31.66728
744	5.43783	3.0963508	60.0502	7.169657	31.67558
745	5.43037	3.0961851	60.2927	7.170707	31.68063
746	5.42517	3.0957062	60.5409	7.171636	31.68000
747	5.41996	3.0952642	60.8163	7.172545	31.67978
748	5.41496	3.0951292	61.0828	7.173265	31.68284
749	5.40775	3.0953504	61.3372	7.174077	31.69203
750	5.39810	3.0954120	61.5886	7.175289	31.70172
751	5.39050	3.0955657	61.8338	7.176188	31.71053
752	5.38530	3.0956150	62.0821	7.176834	31.71589
753	5.38065	3.0956581	62.3244	7.177414	31.72066
754	5.37530	3.0960021	62.5605	7.177922	31.72950
755	5.37150	3.0963523	62.7999	7.178228	31.73695
756	5.36865	3.0964322	63.0482	7.178557	31.74043
757	5.36580	3.0963832	63.2965	7.178954	31.74245
758	5.36245	3.0961745	63.5417	7.179501	31.74314
759	5.35976	3.0964325	63.7900	7.179716	31.74850
760	5.35831	3.0967643	64.0415	7.179730	31.75351
761	5.35711	3.0974707	64.2927	7.179512	31.76254
762	5.35576	3.0976121	64.5442	7.179615	31.76530
763	5.34926	3.0975877	64.7894	7.180468	31.77105
764	5.34157	3.0975878	65.0590	7.181462	31.77822
765	5.33488	3.0977354	65.3223	7.182248	31.78611
766	5.32744	3.0979137	65.5828	7.183114	31.79507
767	5.32045	3.0981780	65.8401	7.183877	31.80458
