Scan Count	Temperature [ITS-90, deg C]	Conductivity [S/m]	Depth [salt water, m]	Oxygen Saturation, Weiss [ml/l]	Salinity, Practical [PSU]
354	14.98223	3.5144647	0.6406	5.937925	28.03088
355	15.01018	3.5147868	0.6134	5.935161	28.01374
356	15.03294	3.5151799	0.5832	5.932869	28.00094
357	15.05346	3.5158891	0.5408	5.930689	27.99256
358	15.07251	3.5163404	0.5166	5.928734	27.98294
359	15.08764	3.5168434	0.5167	5.927135	27.97657
360	15.09898	3.5168884	0.5288	5.926044	27.96888
361	15.11180	3.5168560	0.5379	5.924837	27.95944
362	15.12528	3.5165721	0.5591	5.923649	27.94733
363	15.14334	3.5163719	0.5561	5.922000	27.93271
364	15.15973	3.5160814	0.5592	5.920538	27.91849
365	15.16954	3.5156492	0.5380	5.919745	27.90771
366	15.17051	3.5153396	0.5229	5.919751	27.90430
367	15.16276	3.5147528	0.4957	5.920673	27.90465
368	15.14817	3.5140565	0.4836	5.922278	27.90890
369	15.13056	3.5131732	0.4564	5.924231	27.91366
370	15.10214	3.5120775	0.4322	5.927281	27.92425
371	15.06234	3.5104211	0.4383	5.931595	27.93800
372	15.01436	3.5096611	0.4505	5.936407	27.96552
373	14.97703	3.5080181	0.4717	5.940492	27.97766
374	14.95534	3.5074706	0.4959	5.942738	27.98833
375	14.90045	3.5075679	0.5141	5.947947	28.02849
376	14.83478	3.5068985	0.5111	5.954442	28.06971
377	14.79867	3.5072146	0.4930	5.957796	28.09850
378	14.78545	3.5078914	0.4597	5.958842	28.11405
379	14.80027	3.5087612	0.4295	5.957141	28.11111
380	14.80282	3.5089223	0.4083	5.956843	28.11070
381	14.80212	3.5088578	0.4174	5.956932	28.11064
382	14.81330	3.5083228	0.4477	5.956035	28.09782
383	14.82871	3.5081809	0.4719	5.954607	28.08547
384	14.84035	3.5080519	0.5023	5.953536	28.07594
385	14.84386	3.5081872	0.5356	5.953156	28.07460
386	14.85180	3.5086318	0.5568	5.952254	28.07284
387	14.84943	3.5091474	0.5629	5.952314	28.07911
388	14.84572	3.5095406	0.5629	5.952541	28.08527
389	14.84885	3.5099208	0.5539	5.952118	28.08639
390	14.85218	3.5103720	0.5327	5.951654	28.08801
391	14.86050	3.5108296	0.5237	5.950711	28.08609
392	14.87189	3.5112742	0.5146	5.949478	28.08185
393	14.88053	3.5118544	0.5177	5.948465	28.08078
394	14.88662	3.5126280	0.5389	5.947634	28.08325
395	14.89539	3.5127568	0.5601	5.946755	28.07808
396	14.91231	3.5130726	0.5783	5.945039	28.06873
397	14.94007	3.5134979	0.6056	5.942254	28.05256
398	14.96561	3.5135621	0.6207	5.939800	28.03482
399	14.99122	3.5135489	0.6087	5.937363	28.01636
400	15.01751	3.5136259	0.5966	5.934836	27.99825
401	15.03628	3.5138837	0.5876	5.932966	27.98711
402	15.04445	3.5139222	0.5694	5.932177	27.98162
403	15.04471	3.5139480	0.5573	5.932144	27.98167
404	15.04561	3.5133999	0.5665	5.932234	27.97618
405	15.04612	3.5144317	0.5786	5.931854	27.98492
406	15.04709	3.5137223	0.5817	5.931990	27.97796
407	15.05494	3.5139802	0.5968	5.931161	27.97463
408	15.06375	3.5144637	0.6151	5.930168	27.97260
409	15.07161	3.5147538	0.6150	5.929329	27.96955
410	15.07528	3.5150827	0.6181	5.928874	27.96983
411	15.07798	3.5151407	0.6181	5.928599	27.96842
412	15.07856	3.5152117	0.6151	5.928521	27.96863
413	15.08114	3.5153084	0.6001	5.928245	27.96765
414	15.08571	3.5154502	0.5940	5.927765	27.96564
415	15.08945	3.5155985	0.5880	5.927363	27.96428
416	15.09202	3.5157597	0.5790	5.927066	27.96387
417	15.09531	3.5144956	0.5820	5.927159	27.95038
418	15.09853	3.5123999	0.5941	5.927523	27.92961
419	15.10678	3.5123676	0.6124	5.926750	27.92344
420	15.11322	3.5149404	0.6215	5.925316	27.94152
421	15.11980	3.5161142	0.6336	5.924316	27.94718
422	15.12682	3.5162108	0.6367	5.923619	27.94302
423	15.13263	3.5163978	0.6337	5.923008	27.94053
424	15.13347	3.5164365	0.6247	5.922916	27.94028
425	15.13308	3.5164365	0.6065	5.922953	27.94056
426	15.13308	3.5165010	0.5944	5.922932	27.94114
427	15.13476	3.5166945	0.5854	5.922711	27.94165
428	15.13566	3.5127219	0.5733	5.923893	27.90602
429	15.13721	3.5114389	0.5885	5.924156	27.89362
430	15.13998	3.5138825	0.6097	5.923113	27.91315
431	15.14327	3.5121738	0.6249	5.923346	27.89576
432	15.14785	3.5157204	0.6431	5.921780	27.92373
433	15.15385	3.5145917	0.6371	5.921571	27.90952
434	15.16605	3.5105618	0.6280	5.921698	27.86539
435	15.17651	3.5164683	0.6159	5.918823	27.90994
436	15.18084	3.5170165	0.6130	5.918239	27.91168
437	15.18219	3.5172423	0.5948	5.918038	27.91271
438	15.18374	3.5130695	0.6010	5.919220	27.87490
439	15.18439	3.5118187	0.6131	5.919557	27.86344
440	15.18413	3.5118832	0.6161	5.919561	27.86419
441	15.18323	3.5113352	0.6192	5.919821	27.86001
