Scan Count	Temperature [ITS-90, deg C]	Conductivity [S/m]	Pressure, Strain Gauge [db]	Depth [salt water, m]	Oxygen Saturation, Weiss [ml/l]	Salinity, Practical [PSU]
1117	6.73387	3.2133900	67.0178	66.6388	6.948043	31.76345
1118	6.73108	3.2133402	67.2644	66.8840	6.948411	31.76537
1119	6.72897	3.2131098	67.5080	67.1262	6.948787	31.76469
1120	6.72680	3.2130227	67.7548	67.3715	6.949099	31.76563
1121	6.72468	3.2130228	67.9800	67.5954	6.949361	31.76749
1122	6.72303	3.2131101	68.2267	67.8407	6.949523	31.76986
1123	6.72143	3.2130479	68.4733	68.0858	6.949753	31.77055
1124	6.72035	3.2131414	68.7139	68.3250	6.949844	31.77246
1125	6.71937	3.2132038	68.9452	68.5550	6.949937	31.77395
1126	6.71761	3.2131727	69.1888	68.7972	6.950170	31.77512
1127	6.71575	3.2132040	69.4172	69.0242	6.950385	31.77707
1128	6.71385	3.2132664	69.6642	69.2698	6.950591	31.77941
1129	6.71204	3.2132976	69.8982	69.5024	6.950800	31.78132
1130	6.71018	3.2133600	70.1450	69.7478	6.951000	31.78361
1131	6.70900	3.2133913	70.3885	69.9898	6.951134	31.78494
1132	6.70812	3.2134225	70.6321	70.2320	6.951230	31.78598
1133	6.70734	3.2134724	70.8726	70.4712	6.951305	31.78713
1134	6.70621	3.2135099	71.1191	70.7162	6.951429	31.78848
1135	6.70497	3.2134477	71.3658	70.9615	6.951615	31.78883
1136	6.70327	3.2133294	71.6003	71.1946	6.951886	31.78900
1137	6.70110	3.2132360	71.8407	71.4336	6.952200	31.78988
1138	6.69765	3.2132673	72.0783	71.6699	6.952610	31.79331
1139	6.69429	3.2132674	72.3097	71.8998	6.953022	31.79632
1140	6.69156	3.2133610	72.5441	72.1329	6.953313	31.79977
1141	6.68950	3.2133610	72.7817	72.3691	6.953568	31.80157
1142	6.68852	3.2134795	73.0132	72.5992	6.953633	31.80367
1143	6.68780	3.2134796	73.2506	72.8352	6.953726	31.80423
1144	6.68692	3.2134797	73.5002	73.0834	6.953838	31.80493
1145	6.68625	3.2135109	73.7256	73.3074	6.953909	31.80579
1146	6.68553	3.2135421	73.9753	73.5558	6.953986	31.80668
1147	6.68460	3.2136357	74.2127	73.7917	6.954057	31.80846
1148	6.68357	3.2136669	74.4531	74.0307	6.954172	31.80964
1149	6.68202	3.2136670	74.6999	74.2761	6.954366	31.81097
1150	6.67785	3.2138167	74.9374	74.5121	6.954804	31.81637
1151	6.67218	3.2138479	75.1689	74.7424	6.955482	31.82187
1152	6.66702	3.2137920	75.3974	74.9695	6.956142	31.82594
1153	6.66182	3.2137921	75.6377	75.2084	6.956779	31.83066
1154	6.65754	3.2137922	75.8692	75.4385	6.957304	31.83453
1155	6.65342	3.2137612	76.0975	75.6655	6.957826	31.83791
1156	6.64904	3.2137613	76.3289	75.8956	6.958363	31.84188
1157	6.64528	3.2136680	76.5633	76.1285	6.958872	31.84424
1158	6.64183	3.2136369	76.8011	76.3649	6.959312	31.84700
1159	6.63874	3.2136370	77.0384	76.6009	6.959693	31.84976
1160	6.63668	3.2135437	77.3004	76.8614	6.959996	31.85053
1161	6.63379	3.2134815	77.5651	77.1245	6.960383	31.85240
1162	6.62797	3.2135439	77.7935	77.3516	6.961065	31.85840
1163	6.62231	3.2136063	78.0310	77.5876	6.961728	31.86424
1164	6.61783	3.2135442	78.2745	77.8298	6.962309	31.86761
1165	6.61284	3.2135692	78.5089	78.0627	6.962909	31.87243
1166	6.60785	3.2135133	78.7496	78.3020	6.963550	31.87635
1167	6.60404	3.2134822	78.9810	78.5321	6.964034	31.87944
1168	6.60074	3.2134823	79.2186	78.7683	6.964440	31.88240
1169	6.59709	3.2134824	79.4500	78.9983	6.964890	31.88570
1170	6.59370	3.2134514	79.6873	79.2342	6.965324	31.88841
1171	6.59066	3.2134515	79.9188	79.4644	6.965698	31.89113
1172	6.58835	3.2134267	80.1349	79.6792	6.965997	31.89291
1173	6.58634	3.2134517	80.3724	79.9153	6.966234	31.89495
1174	6.58433	3.2134518	80.6009	80.1424	6.966483	31.89671
1175	6.58212	3.2134519	80.8355	80.3757	6.966758	31.89866
1176	6.57904	3.2134831	81.0728	80.6115	6.967123	31.90177
1177	6.57574	3.2135144	81.2981	80.8355	6.967513	31.90508
