Scan Count	Temperature [ITS-90, deg C]	Conductivity [S/m]	Depth [salt water, m]	Oxygen Saturation, Weiss [ml/l]	Salinity, Practical [PSU]
371	10.31098	3.1851213	0.9996	6.541182	28.45064
372	10.31031	3.1856987	0.9967	6.541022	28.45687
373	10.31268	3.1880645	0.9908	6.539786	28.47839
374	10.31980	3.1872757	0.9817	6.539308	28.46502
375	10.32336	3.1829673	0.9818	6.540671	28.41969
376	10.31200	3.1815090	0.9940	6.542546	28.41416
377	10.29234	3.1853326	1.0001	6.543193	28.46731
378	10.28404	3.1908909	1.0032	6.541848	28.52877
379	10.28438	3.1937242	0.9973	6.540648	28.55653
380	10.29511	3.1887043	0.9943	6.541499	28.49848
381	10.31211	3.1819372	0.9944	6.542358	28.41830
382	10.32737	3.1794800	0.9945	6.541646	28.38212
383	10.33936	3.1829671	0.9855	6.538871	28.40719
384	10.34807	3.1868842	0.9916	6.536291	28.43905
385	10.35231	3.1872443	1.0007	6.535668	28.43928
386	10.35021	3.1835442	0.9978	6.537415	28.40440
387	10.34529	3.1807827	1.0100	6.539097	28.38099
388	10.33845	3.1831161	1.0071	6.538913	28.40936
389	10.33088	3.1882195	1.0042	6.537677	28.46567
390	10.32132	3.1899214	0.9981	6.538054	28.48996
391	10.31991	3.1850592	0.9801	6.540203	28.44304
392	10.32703	3.1773027	0.9831	6.542575	28.36090
393	10.32850	3.1720077	0.9923	6.544576	28.30749
394	10.31443	3.1760315	1.0045	6.544516	28.35817
395	10.29573	3.1857299	1.0077	6.542649	28.46858
396	10.27563	3.1942712	1.0077	6.541407	28.56881
397	10.29652	3.1886112	0.9987	6.541379	28.49645
398	10.33444	3.1763599	0.9837	6.542127	28.34582
399	10.34286	3.1695348	0.9867	6.543969	28.27193
400	10.29342	3.1728882	0.9867	6.548172	28.34352
401	10.23129	3.1824842	0.9990	6.551240	28.48699
402	10.18734	3.1864575	1.0053	6.554561	28.56089
403	10.16206	3.1867620	1.0082	6.557288	28.58381
404	10.17715	3.1858801	0.9963	6.555949	28.56319
405	10.19100	3.1843218	0.9933	6.555028	28.53684
406	10.19556	3.1786935	0.9966	6.556832	28.47748
407	10.18925	3.1725236	0.9904	6.560088	28.42131
408	10.17371	3.1697472	0.9967	6.562991	28.40597
409	10.15210	3.1748240	0.9998	6.563341	28.47324
410	10.14361	3.1819700	1.0059	6.561350	28.55081
411	10.13624	3.1865511	1.0060	6.560290	28.60208
412	10.16127	3.1833662	0.9969	6.558778	28.55075
413	10.19083	3.1740982	0.9939	6.559260	28.43567
414	10.20075	3.1684147	0.9911	6.560481	28.37162
415	10.20063	3.1666368	1.0003	6.561226	28.35410
416	10.20153	3.1748235	1.0064	6.557752	28.43446
417	10.20035	3.1819694	1.0126	6.554942	28.50618
418	10.20120	3.1857681	1.0065	6.553283	28.54315
419	10.22312	3.1788731	0.9945	6.553647	28.45766
420	10.23569	3.1699262	0.9855	6.555907	28.35928
421	10.22870	3.1642892	0.9826	6.559016	28.30898
422	10.21230	3.1649830	0.9857	6.560587	28.32863
423	10.19235	3.1729451	0.9948	6.559564	28.42306
424	10.17293	3.1790783	0.9980	6.559231	28.49907
425	10.15733	3.1813927	0.9981	6.560038	28.53428
426	10.17743	3.1724059	1.0042	6.561474	28.42940
427	10.19089	3.1659741	1.0073	6.562603	28.35515
428	10.19061	3.1657636	1.0164	6.562721	28.35328
429	10.18830	3.1733728	1.0197	6.559846	28.43046
430	10.18216	3.1784517	1.0137	6.558446	28.48560
431	10.17647	3.1764236	1.0016	6.559925	28.46997
432	10.18514	3.1677520	0.9987	6.562520	28.37725
433	10.18295	3.1637447	1.0018	6.564421	28.33928
434	10.17574	3.1646799	1.0019	6.564852	28.35417
435	10.17293	3.1708317	1.0019	6.562633	28.41733
436	10.17580	3.1745385	1.0051	6.560779	28.45181
437	10.17225	3.1743650	1.0052	6.561252	28.45288
438	10.17388	3.1688115	0.9901	6.563358	28.39657
439	10.17546	3.1644384	0.9811	6.564983	28.35201
440	10.17720	3.1619988	0.9843	6.565792	28.32648
441	10.17698	3.1608845	0.9995	6.566277	28.31561
442	10.17461	3.1646613	1.0238	6.564987	28.35486
443	10.17658	3.1705899	1.0178	6.562319	28.41206
444	10.17923	3.1763057	1.0119	6.559662	28.46663
445	10.19680	3.1752452	1.0028	6.558113	28.44235
446	10.22588	3.1646794	0.9879	6.559174	28.31503
447	10.23941	3.1568243	0.9970	6.560873	28.22682
448	10.23749	3.1551354	1.0093	6.561785	28.21161
449	10.17720	3.1630823	1.0184	6.565345	28.33720
450	10.11268	3.1733116	1.0154	6.568430	28.48919
451	10.08549	3.1779999	1.0094	6.569568	28.55717
452	10.12612	3.1676349	0.9884	6.569255	28.42232
453	10.16409	3.1578026	0.9763	6.569011	28.29515
454	10.14535	3.1526501	0.9885	6.573267	28.25870
455	10.01646	3.1575814	1.0037	6.585885	28.40845
456	9.91769	3.1658902	1.0129	6.593672	28.56905
457	9.87650	3.1693289	1.0161	6.596927	28.63600
458	9.88958	3.1671851	1.0040	6.596335	28.60423
459	9.94359	3.1601194	1.0012	6.593130	28.49105
460	9.96671	3.1571859	1.0102	6.591719	28.44361
461	9.95815	3.1564374	1.0103	6.593008	28.44289
462	9.94119	3.1590797	1.0135	6.593839	28.48258
463	9.93598	3.1614318	1.0044	6.593450	28.51013
464	9.93716	3.1621251	1.0047	6.593026	28.51612
465	9.93330	3.1609799	1.0017	6.593945	28.50775
466	9.92429	3.1589313	1.0048	6.595828	28.49442
467	9.91126	3.1579104	1.0079	6.597742	28.49451
468	9.89852	3.1583004	1.0050	6.599034	28.50846
469	9.89114	3.1597424	1.0020	6.599273	28.52868
470	9.88946	3.1597424	0.9990	6.599464	28.53000
