Scan Count	Temperature [ITS-90, deg C]	Conductivity [S/m]	Depth [salt water, m]	Oxygen Saturation, Weiss [ml/l]	Salinity, Practical [PSU]
269	8.06661	2.5708844	0.9570	7.085312	23.92454
270	8.07403	2.5734308	0.9539	7.083131	23.94551
271	8.08203	2.5727366	0.9450	7.082384	23.93296
272	8.08011	2.5721975	0.9300	7.082892	23.92877
273	8.07237	2.5725933	0.9358	7.083743	23.93809
274	8.06363	2.5729490	0.9330	7.084748	23.94769
275	8.05648	2.5730867	0.9452	7.085641	23.95397
276	8.05056	2.5709419	0.9452	7.087435	23.93608
277	8.04939	2.5731499	0.9452	7.086561	23.95946
278	8.05477	2.5736776	0.9362	7.085593	23.96118
279	8.06117	2.5739988	0.9301	7.084587	23.96010
280	8.05973	2.5740160	0.9393	7.084772	23.96126
281	8.05717	2.5744520	0.9574	7.084911	23.96746
282	8.05509	2.5737579	0.9574	7.085513	23.96178
283	8.05440	2.5741422	0.9544	7.085427	23.96618
284	8.05691	2.5753413	0.9485	7.084532	23.97674
285	8.06069	2.5748019	0.9303	7.084276	23.96864
286	8.05632	2.5745954	0.9182	7.084958	23.96952
287	8.04773	2.5713720	0.9243	7.087612	23.94242
288	8.04475	2.5695200	0.9515	7.088877	23.92551
289	8.04592	2.5698984	0.9636	7.088544	23.92857
290	8.04555	2.5719856	0.9668	7.087619	23.95017
291	8.04731	2.5729262	0.9546	7.086944	23.95859
292	8.05915	2.5759839	0.9335	7.083932	23.98178
293	8.07526	2.5765232	0.9153	7.081525	23.97629
294	8.07968	2.5739699	0.9364	7.082123	23.94717
295	8.08032	2.5730292	0.9459	7.082476	23.93712
296	8.08048	2.5756108	0.9487	7.081251	23.96339
297	8.08118	2.5768445	0.9488	7.080584	23.97552
298	8.08262	2.5776480	0.9457	7.080017	23.98275
299	8.08411	2.5783999	0.9307	7.079466	23.98942
300	8.08257	2.5787788	0.9368	7.079497	23.99434
301	8.07915	2.5791003	0.9520	7.079803	23.99996
302	8.07568	2.5789683	0.9518	7.080329	24.00098
303	8.07344	2.5776653	0.9490	7.081236	23.98919
304	8.07392	2.5786698	0.9550	7.080703	23.99913
305	8.07115	2.5785378	0.9400	7.081135	23.99969
306	8.06096	2.5785781	0.9219	7.082479	24.00707
307	8.04976	2.5785609	0.9339	7.083985	24.01456
308	8.03990	2.5789399	0.9431	7.085127	24.02518
309	8.03393	2.5778149	0.9461	7.086452	24.01776
310	8.03105	2.5778895	0.9521	7.086802	24.02049
311	8.03387	2.5789916	0.9493	7.085909	24.02984
312	8.03894	2.5789112	0.9372	7.085269	24.02555
313	8.03547	2.5787218	0.9310	7.085821	24.02599
314	8.02828	2.5786415	0.9431	7.086822	24.03009
315	8.02188	2.5778150	0.9525	7.088064	24.02601
316	8.01597	2.5768451	0.9522	7.089310	24.02013
317	8.01102	2.5774363	0.9494	7.089697	24.02958
318	8.00739	2.5778667	0.9463	7.089981	24.03647
319	8.00697	2.5777577	0.9403	7.090089	24.03565
320	8.00750	2.5777577	0.9373	7.090017	24.03528
321	8.00755	2.5778667	0.9434	7.089959	24.03636
322	8.00729	2.5780734	0.9527	7.089898	24.03866
323	8.00654	2.5774593	0.9617	7.090286	24.03287
324	8.00548	2.5761737	0.9526	7.091030	24.02044
325	8.00585	2.5758926	0.9526	7.091112	24.01731
326	8.00713	2.5764147	0.9436	7.090696	24.02178
327	8.00729	2.5767361	0.9376	7.090524	24.02497
328	8.00691	2.5767246	0.9317	7.090579	24.02511
329	8.00617	2.5766845	0.9285	7.090698	24.02521
330	8.00654	2.5764664	0.9406	7.090750	24.02271
331	8.00734	2.5770288	0.9591	7.090380	24.02792
332	8.00734	2.5754450	0.9590	7.091121	24.01170
333	8.00920	2.5749917	0.9499	7.091083	24.00579
