Scan Count	Temperature [ITS-90, deg C]	Conductivity [S/m]	Depth [salt water, m]	Oxygen Saturation, Weiss [ml/l]	Salinity, Practical [PSU]
1434	5.16914	3.0357359	171.3320	7.239558	31.18652
1435	5.17024	3.0357297	171.0871	7.239412	31.18555
1436	5.17153	3.0357662	170.8482	7.239217	31.18487
1437	5.17273	3.0357601	170.6001	7.239059	31.18381
1438	5.17387	3.0358514	170.3550	7.238854	31.18390
1439	5.17521	3.0358818	170.1098	7.238656	31.18311
1440	5.17671	3.0359671	169.8590	7.238409	31.18281
1441	5.17830	3.0360340	169.6172	7.238158	31.18220
1442	5.18004	3.0360827	169.3692	7.237898	31.18125
1443	5.18183	3.0362168	169.1242	7.237586	31.18122
1444	5.18387	3.0363386	168.8913	7.237248	31.18081
1445	5.18646	3.0364604	168.6404	7.236837	31.17991
1446	5.19039	3.0366005	168.3983	7.236242	31.17795
1447	5.19502	3.0367894	168.1382	7.235528	31.17591
1448	5.19866	3.0369417	167.8844	7.234964	31.17438
1449	5.20179	3.0370636	167.6180	7.234482	31.17297
1450	5.20528	3.0371732	167.3670	7.233961	31.17109
1451	5.20871	3.0372768	167.1280	7.233451	31.16918
1452	5.21150	3.0374291	166.8801	7.232998	31.16843
1453	5.21449	3.0375814	166.6382	7.232520	31.16749
1454	5.21832	3.0378069	166.3994	7.231891	31.16660
1455	5.22241	3.0379166	166.1453	7.231292	31.16416
1456	5.22659	3.0380384	165.8973	7.230674	31.16177
1457	5.23128	3.0382151	165.6523	7.229961	31.15953
1458	5.23556	3.0383492	165.4044	7.229323	31.15719
1459	5.23910	3.0385198	165.1593	7.228763	31.15595
1460	5.24294	3.0386661	164.9176	7.228178	31.15416
1461	5.24742	3.0388245	164.6696	7.227501	31.15190
1462	5.25206	3.0390134	164.4186	7.226788	31.14985
