Salinity, Practical [PSU]	Temperature [ITS-90, deg C]	Depth [salt water, m]
30.47859	8.64860	29.4478
30.49214	8.63123	29.7235
30.50576	8.61349	29.9900
30.51827	8.59549	30.2476
30.53264	8.57495	30.5051
30.54888	8.55302	30.7657
30.56505	8.53278	30.9929
30.57772	8.51692	31.2172
30.58748	8.50478	31.4414
30.59515	8.49470	31.6443
30.60175	8.48699	31.8412
30.60574	8.48154	32.0471
30.60967	8.47691	32.2472
30.61359	8.47189	32.4805
30.61710	8.46699	32.7077
30.61980	8.46225	32.9622
30.62380	8.45600	33.2198
30.62810	8.44835	33.5134
30.63397	8.43920	33.7861
30.64022	8.42924	34.0679
30.64560	8.41810	34.3466
30.65279	8.40481	34.6133
30.66183	8.38910	34.8707
30.67260	8.37324	35.0979
30.68145	8.35847	35.3190
30.69150	8.34466	35.5221
30.69994	8.33263	35.7190
30.70697	8.32296	35.9250
30.71065	8.31459	36.1310
30.71487	8.30552	36.3462
30.70948	8.29484	36.5673
30.71002	8.27473	36.8035
30.71459	8.24295	37.0550
30.74134	8.20038	37.3125
30.77104	8.16079	37.5610
30.79128	8.12979	37.8276
30.80841	8.10416	38.0941
30.82341	8.08403	38.3638
30.83428	8.06931	38.6031
30.84061	8.05869	38.8393
30.84435	8.05022	39.0787
30.84726	8.04275	39.2968
30.85001	8.03540	39.5210
30.84944	8.02815	39.7512
30.85235	8.01957	39.9724
30.85459	8.01025	40.2087
30.86031	8.00034	40.4480
30.86001	7.99166	40.6782
30.86533	7.98176	40.9146
30.85423	7.97207	41.1599
30.85250	7.95579	41.3992
30.86801	7.93293	41.6477
30.85727	7.91055	41.8780
30.87472	7.87959	42.1264
30.90314	7.84620	42.3717
30.92224	7.82234	42.6141
30.93589	7.80607	42.8565
30.94357	7.79504	43.1049
30.94980	7.78678	43.3412
30.95449	7.78032	43.5864
30.95768	7.77550	43.8107
30.96053	7.77142	44.0441
30.96348	7.76798	44.2712
30.96507	7.76533	44.4924
30.96681	7.76327	44.7135
30.96779	7.76205	44.9285
30.96567	7.76141	45.1468
30.96574	7.75861	45.3831
30.96358	7.75390	45.6164
30.96889	7.74638	45.8556
30.97403	7.73861	46.1070
30.97794	7.73220	46.3646
30.98239	7.72707	46.6220
30.98159	7.72321	46.8736
30.98411	7.71824	47.1248
30.98867	7.71269	47.3703
30.98991	7.70857	47.6097
30.98998	7.70434	47.8430
30.99174	7.69820	48.0731
30.99714	7.69128	48.2973
31.00151	7.68626	48.5034
31.00091	7.68272	48.7305
31.00051	7.67865	48.9517
30.99660	7.67263	49.1789
31.00293	7.66249	49.4121
31.00852	7.65235	49.6789
31.00778	7.64311	49.9423
31.01150	7.63187	50.1937
31.02678	7.61826	50.4604
31.03833	7.60555	50.7209
31.04768	7.59569	50.9783
31.05416	7.58794	51.2268
31.06648	7.58067	51.4629
31.08618	7.57319	51.7052
31.08806	7.56397	51.9326
31.09468	7.54795	52.1657
31.11014	7.52990	52.3778
31.12158	7.51627	52.6082
31.12902	7.50748	52.8293
31.13387	7.50159	53.0594
31.13639	7.49754	53.2927
31.13903	7.49307	53.5260
31.14201	7.48776	53.7653
31.14552	7.48187	53.9986
31.14761	7.47651	54.2561
31.14941	7.47036	54.5075
31.15452	7.46090	54.7469
31.15835	7.44839	54.9951
31.16932	7.43353	55.2283
31.17866	7.41967	55.4587
31.17496	7.40723	55.6830
31.17490	7.38850	55.9161
31.20501	7.35568	56.1433
31.25166	7.31817	56.3735
31.31151	7.29090	56.6007
31.34902	7.26835	56.8370
31.36810	7.24205	57.0945
31.38840	7.21520	57.3367
31.40236	7.19311	57.5883
31.41816	7.17375	57.8457
31.42876	7.15685	58.1245
31.43500	7.14334	58.3909
31.44292	7.13083	58.6123
31.45329	7.11895	58.8636
31.46183	7.10769	59.0938
31.46897	7.09827	59.3239
31.47581	7.09066	59.5483
31.47930	7.08561	59.7815
31.48296	7.08223	59.9995
31.48533	7.07989	60.2269
31.48661	7.07874	60.4631
31.48788	7.07723	60.6872
31.49209	7.07458	60.9264
31.49539	7.07099	61.1750
31.49654	7.06812	61.4203
31.50123	7.06500	61.6777
31.50436	7.06042	61.9232
31.50794	7.05527	62.1775
31.51070	7.05064	62.4259
31.51248	7.04606	62.6682
31.51677	7.04013	62.9047
31.52212	7.03306	63.1349
31.52805	7.02609	63.3650
31.53342	7.02048	63.5922
31.53693	7.01617	63.8165
31.54011	7.01294	64.0466
31.54435	7.00967	64.2919
31.54733	7.00593	64.5283
31.54988	7.00265	64.7737
31.55171	6.99980	65.0159
31.55431	6.99668	65.2644
31.56018	6.99429	65.5187
31.56488	6.99273	65.7702
31.56853	6.99076	66.0247
31.57091	6.98915	66.2881
31.57174	6.98811	66.5517
31.57156	6.98743	66.8152
31.57172	6.98676	67.0759
31.57044	6.98587	67.3304
31.57280	6.98385	67.5816
31.57222	6.98073	67.8300
31.56777	6.97637	68.0845
31.56988	6.96884	68.3360
31.56235	6.95877	68.5510
31.56402	6.93615	68.7660
31.59650	6.89622	68.9993
31.62995	6.85944	69.2205
31.64666	6.83232	69.4536
31.66297	6.81059	69.7021
31.65890	6.79208	69.9564
31.67284	6.76593	70.2169
31.70024	6.73613	70.4774
31.72159	6.71218	70.7348
31.73376	6.69279	70.9922
31.74803	6.67180	71.2439
31.76123	6.65274	71.4893
31.77422	6.63610	71.7466
31.78592	6.62153	71.9890
31.79933	6.60845	72.2283
31.80971	6.59826	72.4644
31.81605	6.59183	72.7250
31.82213	6.58679	72.9583
31.82636	6.58175	73.2097
31.83163	6.57383	73.4672
31.84413	6.55953	73.7247
31.85612	6.54689	73.9851
31.86296	6.53759	74.2394
31.86872	6.52988	74.5030
31.87397	6.52413	74.7545
31.87897	6.51930	75.0059
31.88298	6.51561	75.2665
31.88574	6.51288	75.5208
31.88756	6.51088	75.7754
31.88872	6.50944	76.0266
31.88994	6.50801	76.2690
31.89000	6.50708	76.5206
31.89153	6.50606	76.7719
31.89687	6.50529	77.0081
31.90951	6.50426	77.2414
31.93529	6.50467	77.4867
31.94760	6.50842	77.7169
31.95713	6.51396	77.9563
31.96661	6.52028	78.2076
31.97449	6.52690	78.4983
31.98089	6.53327	78.7740
31.97954	6.53965	79.0316
31.97784	6.54478	79.2888
31.98529	6.54879	79.5556
31.99518	6.55290	79.8098
32.00026	6.55748	80.0613
32.02094	6.55989	80.3128
32.04153	6.56051	80.5641
32.03925	6.55923	80.8186
32.03618	6.55373	81.0609
32.04216	6.54576	81.3092
32.05068	6.53867	81.5515
32.05733	6.53327	81.8211
32.08134	6.52711	82.0876
32.09315	6.52377	82.3603
32.09473	6.52341	82.6360
32.09316	6.52274	82.9115
32.09335	6.52095	83.1811
32.09622	6.51848	83.4508
32.09782	6.51591	83.7172
32.09888	6.51181	83.9776
32.10132	6.50256	84.2291
32.10676	6.49050	84.4685
32.10968	6.47901	84.7076
32.11163	6.46736	84.9470
32.11615	6.45454	85.1833
32.12484	6.44152	85.4316
32.11898	6.43070	85.6859
32.11298	6.41836	85.9496
32.12399	6.40273	86.2039
32.12495	6.38973	86.4673
32.13077	6.37765	86.7097
32.14509	6.36664	86.9674
32.16305	6.35830	87.2096
32.17694	6.35247	87.4399
32.18294	6.34848	87.6699
32.18906	6.34408	87.8881
32.19789	6.33784	88.1152
32.20731	6.33171	88.3425
32.23781	6.32747	88.5878
32.27915	6.32690	88.8512
